# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1)
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
# If some neutrino species are massless, or degenerate, the d_ncdm and t_ncdm columns may be missing below.
# 1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur        6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:phi     11:psi                   12:h                     13:h_prime               14:eta                   15:eta_prime     16:t_g                   17:t_b                   18:t_ur        19:t_ncdm[0]             20:t_ncdm[1]             21:t_ncdm[2]             22:t_tot
1.029040177618553268e-05 -1.595909362750694253e-05 -1.196937021852002686e-05 -1.196937062727631441e-05 -1.595908583192133062e-05 -1.208958887459174264e-05 6.127880831935911266e-01 5.966642436724722831e-01 2.393874125455262882e-05 3.140317800099144265e-08 9.999995561985589587e-01 -2.978146804012330460e-10 -1.476497860709944851e-13 -1.273784441292356557e-16 -1.570975806452044256e-13 -6.048009203573192392e-15
1.077537347075755397e-05 -1.749879062881935229e-05 -1.312415308228731137e-05 -1.312415357372050284e-05 -1.749878125646847174e-05 -1.325597002577727027e-05 6.127880501376030686e-01 5.966642216726190107e-01 2.624830714744100569e-05 3.443289852368434857e-08 9.999995133814492121e-01 -3.265472118810907116e-10 -1.775140330143841706e-13 -1.531425189160195736e-16 -1.888727694679454046e-13 -7.271304046682144614e-15
1.128320117714053564e-05 -1.918703329785059920e-05 -1.439034724229610424e-05 -1.439034783312873744e-05 -1.918702202981199334e-05 -1.453488141635113739e-05 6.127880141762699351e-01 5.966641978462114970e-01 2.878069566625747488e-05 3.775492070120559502e-08 9.999994664334328487e-01 -3.580517509585291997e-10 -2.134187375822981264e-13 -1.841178215491013157e-16 -2.270749284301148921e-13 -8.742027198555166830e-15
1.181496206598536814e-05 -2.103815272820622548e-05 -1.577870143247219495e-05 -1.577870214280921351e-05 -2.103813918105201284e-05 -1.593717972590081498e-05 6.127879745186574079e-01 5.966641714958736964e-01 3.155740428561842702e-05 4.139744525338611069e-08 9.999994149559677803e-01 -3.925957710124175206e-10 -2.565856647882440976e-13 -2.213582825488457252e-16 -2.730039983632463873e-13 -1.051022436806493349e-14
1.237178407343173439e-05 -2.306786260253366412e-05 -1.730100141220246339e-05 -1.730100226621545341e-05 -2.306784631528229068e-05 -1.747476907239410283e-05 6.127879308094805744e-01 5.966641423757249596e-01 3.460200453243090683e-05 4.539139360434834853e-08 9.999993585120703354e-01 -4.304725024311180284e-10 -3.084836965245882663e-13 -2.661311108643824496e-16 -3.282228500481699100e-13 -1.263606365368694083e-14
1.295484829361181252e-05 -2.529339258185892448e-05 -1.897017002526470381e-05 -1.897017105201412903e-05 -2.529337300028942125e-05 -1.916070207549876709e-05 6.127878833009716697e-01 5.966641108645159841e-01 3.794034210402825807e-05 4.977067033424030293e-08 9.999992966225770274e-01 -4.720035101009586818e-10 -3.708788152323039850e-13 -3.199599345036554123e-16 -3.946104644205406520e-13 -1.519188294096366116e-14
1.356539148390940875e-05 -2.773363448145393844e-05 -2.080037685207576057e-05 -2.080037808649997841e-05 -2.773361093924708192e-05 -2.100929060946055287e-05 6.127878311479826312e-01 5.966640762370893913e-01 4.160075617299995683e-05 5.457245117640639899e-08 9.999992287621231046e-01 -5.175412977105866322e-10 -4.458941960007013751e-13 -3.846763870499234773e-16 -4.744258703678301415e-13 -1.826465135406991292e-14
1.420470868828809358e-05 -3.040930267399916877e-05 -2.280715853652885548e-05 -2.280716002063309377e-05 -3.040927437006451972e-05 -2.303622733763201379e-05 6.127877739232250320e-01 5.966640382290474554e-01 4.561432004126618754e-05 5.983749844061489410e-08 9.999991543546504769e-01 -5.674724287066108557e-10 -5.360824525589323736e-13 -4.624826748207022550e-16 -5.703850127637846911e-13 -2.195892861068850270e-14
1.487415598425310724e-05 -3.334310989525219573e-05 -2.500755066965758107e-05 -2.500755245394342813e-05 -3.334307586646937955e-05 -2.525871891973095450e-05 6.127877112873987286e-01 5.966639966656275273e-01 5.001510490788685625e-05 6.561050706208209140e-08 9.999990727685033054e-01 -6.222207714244801490e-10 -6.445124965143279218e-13 -5.560264027356150440e-16 -6.857531686240433671e-13 -2.640042290361444651e-14
1.557515335927354874e-05 -3.655995999797275153e-05 -2.742023239044290975e-05 -2.742023453562612091e-05 -3.655991908641853717e-05 -2.769563206376771038e-05 6.127876426860751069e-01 5.966639511782783067e-01 5.484046907125224182e-05 7.194048405906374281e-08 9.999989833111037063e-01 -6.822510436246336626e-10 -7.748739640150668922e-13 -6.684907102587018184e-16 -8.244560575149588313e-13 -3.174026844559168081e-14
1.630918772276620122e-05 -4.008715931242612309e-05 -3.006568494870296451e-05 -3.006568752778041904e-05 -4.008711012597403162e-05 -3.036765368002805406e-05 6.127875673119916877e-01 5.966639011652913327e-01 6.013137505556083809e-05 7.888116455756740764e-08 9.999988852230506930e-01 -7.480728548114620494e-10 -9.316027644610073049e-13 -8.037025600688268879e-16 -9.912134197920134416e-13 -3.816016810759094002e-14
1.707781606002975501e-05 -4.395464843590231682e-05 -3.296636559834767986e-05 -3.296636869908081718e-05 -4.395458930085166689e-05 -3.329746651909718717e-05 6.127874847664261937e-01 5.966638464073940051e-01 6.593273739816163435e-05 8.649146782728259070e-08 9.999987776717076393e-01 -8.202449144505789111e-10 -1.120032022607657335e-12 -9.662629074807834627e-16 -1.191699619679887569e-12 -4.587857632010064602e-14
1.788266873481928943e-05 -4.819525628634903776e-05 -3.614689819905508617e-05 -3.614690192695607646e-05 -4.819518519047511228e-05 -3.650994168576446032e-05 6.127873942477398694e-01 5.966637863683080800e-01 7.229380385391215292e-05 9.483599756885507719e-08 9.999986597440596592e-01 -8.993798763455654088e-10 -1.346573547753929599e-12 -1.161703412789950066e-15 -1.432736721388177389e-12 -5.515813233317339373e-14
1.872545294756653312e-05 -5.284497872822248809e-05 -3.963428225952601451e-05 -3.963428674145086231e-05 -5.284489325229050521e-05 -4.003234977928365421e-05 6.127872948216469551e-01 5.966637204609867018e-01 7.926857348290172463e-05 1.039855902686083061e-07 9.999985304390572871e-01 -9.861494734290152612e-10 -1.618935990342612105e-12 -1.396675486102870412e-15 -1.722526628172069025e-12 -6.631459682507776453e-14
1.960795635658077471e-05 -5.794328407747783357e-05 -4.345812215512272393e-05 -4.345812754357803088e-05 -5.794318131298990820e-05 -4.389459241010806704e-05 6.127871862534626235e-01 5.966636484017293629e-01 8.691625508715606176e-05 1.140179164285024093e-07 9.999983886590276816e-01 -1.081290245465089797e-09 -1.946387247906302651e-12 -1.679171673510454619e-15 -2.070930161318121710e-12 -7.972759782111980231e-14
2.053205086991183168e-05 -6.353344794671756377e-05 -4.765087836836422169e-05 -4.765088484671404037e-05 -6.353332439683708659e-05 -4.812945596008249514e-05 6.127870668461244952e-01 5.966635691929416119e-01 9.530176969342808073e-05 1.250181401412161086e-07 9.999982332004285768e-01 -1.185609819826576857e-09 -2.340069593926687992e-12 -2.018808857124820485e-15 -2.489802592449783387e-12 -9.585354465941562988e-14
2.149969661591798070e-05 -6.966292059321717474e-05 -5.224814312849936673e-05 -5.224815091719012706e-05 -6.966277205385678403e-05 -5.277288998596380026e-05 6.127869359044714193e-01 5.966634823997943871e-01 1.044963018343802541e-04 1.370796416898321840e-07 9.999980627435887115e-01 -1.299993666655458754e-09 -2.813379042218809045e-12 -2.427142783445231403e-15 -2.993397034267990933e-12 -1.152411613768742796e-13
2.251294610096106729e-05 -7.638372948416377974e-05 -5.728894248975838156e-05 -5.728895185382042469e-05 -7.638355090097752277e-05 -5.786431232626368826e-05 6.127867926622773131e-01 5.966633873383850872e-01 1.145779037076408494e-04 1.503048104429990459e-07 9.999978758415557500e-01 -1.425412726874914235e-09 -3.382421152560305242e-12 -2.918065185127721495e-15 -3.598849429108753757e-12 -1.385501582508060283e-13
2.357394856304752259e-05 -8.375292073569266566e-05 -6.281606759606644258e-05 -6.281607885414378512e-05 -8.375270603197333046e-05 -6.344694368661279624e-05 6.127866352620815471e-01 5.966632829088299728e-01 1.256321577082875702e-04 1.648059140738493675e-07 9.999976709077468273e-01 -1.562931613500053085e-09 -4.066558782192110952e-12 -3.508285195215243987e-15 -4.326761601147629239e-12 -1.665736742228529013e-13
2.468495453065053485e-05 -9.183304326747167724e-05 -6.887643802024790319e-05 -6.887645155543690469e-05 -9.183278513744390793e-05 -6.956817462042237871e-05 6.127864627939175746e-01 5.966631686026461212e-01 1.377529031108738094e-04 1.807060511947423011e-07 9.999974462025243982e-01 -1.713717520858279572e-09 -4.889071208658789099e-12 -4.217888116092190482e-15 -5.201902265696534840e-12 -2.002652695030344114e-13
2.584832059638256506e-05 -1.006926793281418393e-04 -7.552149992639311323e-05 -7.552151619926438799e-05 -1.006923689884928544e-04 -7.627996768084729668e-05 6.127862738415230659e-01 5.966630432110312521e-01 1.510430323985287760e-04 1.981401967645225636e-07 9.999971998184435940e-01 -1.879050539085945536e-09 -5.877946297293227843e-12 -5.071013353815217424e-15 -6.254049798461130111e-12 -2.407713719218356461e-13
2.706651441564422811e-05 -1.104070264425436996e-04 -8.280766285248520285e-05 -8.280768241677632154e-05 -1.104066533333569917e-04 -8.363929857905305968e-05 6.127860663901157912e-01 5.966629055808533311e-01 1.656153648335526431e-04 2.172563475570630876e-07 9.999969296640051075e-01 -2.060333791719598258e-09 -7.066832334902337257e-12 -6.096697114526473199e-15 -7.519005442374859773e-12 -2.894702768509898263e-13
2.834211994085227777e-05 -1.210585354089608787e-04 -9.079677859633499069e-05 -9.079680211778476612e-05 -1.210580868345476280e-04 -9.170863986627641583e-05 6.127858391064365806e-01 5.966627548451040042e-01 1.815936042355695322e-04 2.382167782664108245e-07 9.999966334459573503e-01 -2.259106117801397102e-09 -8.496183453365728670e-12 -7.329840478778186114e-15 -9.039811467935756877e-12 -3.480190536061277798e-13
2.967784290234908837e-05 -1.327376095529170523e-04 -9.955666612192754883e-05 -9.955669440092699803e-05 -1.327370702498166109e-04 -1.005564910958125255e-04 6.127855898083947039e-01 5.966625894792472184e-01 1.991133888018539961e-04 2.611994194535174208e-07 9.999963086498351306e-01 -2.477054633920503153e-09 -1.021463582313080062e-11 -8.812403720113343829e-15 -1.086821566832863189e-11 -4.184099219469463730e-13
