# in Mpc/h Units 
# D1 = 0.0272539 
# k P N P(z=0)
0.020944 18.3424 6 24694.4
0.0296192 15.0692 12 20287.7
0.036276 12.4486 8 16759.6
0.0418879 10.7034 6 14410
0.0468321 9.58388 24 12902.8
0.051302 8.91758 24 12005.7
0.0592384 7.98326 12 10747.9
0.0628319 7.71866 30 10391.6
0.0662306 7.44054 24 10017.2
0.0694632 7.11155 24 9574.28
0.072552 6.7893 8 9140.43
0.0755145 6.48624 24 8732.42
0.0783651 6.13607 48 8260.99
0.0837758 5.61251 6 7556.12
0.0863541 5.20252 48 7004.15
0.0888577 4.9288 36 6635.65
0.0912926 4.66555 24 6281.23
0.0936642 4.47114 24 6019.49
0.0959772 4.25289 48 5725.66
0.0982358 4.05986 24 5465.79
0.102604 3.73026 24 5022.04
0.10472 3.57893 30 4818.31
0.106794 3.5263 72 4747.46
0.108828 3.47782 32 4682.19
0.112787 3.31647 72 4464.96
0.114715 3.25834 48 4386.7
0.118477 3.18865 12 4292.88
0.120314 3.15872 48 4252.59
0.122123 3.11214 48 4189.88
0.123906 3.0725 48 4136.51
0.125664 2.99934 30 4038
0.127397 3.03243 24 4082.56
0.129107 2.93216 72 3947.56
0.132461 2.83373 24 3815.05
0.134107 2.78062 96 3743.55
0.135732 2.73023 48 3675.71
0.137339 2.69963 24 3634.5
0.138926 2.64713 24 3563.83
0.140496 2.54543 72 3426.91
0.142049 2.47763 48 3335.63
0.145104 2.47781 8 3335.87
0.146608 2.37395 54 3196.05
0.148632 2.27156 132 3058.2
0.151029 2.17599 24 2929.53
0.152474 2.1162 72 2849.04
0.153906 2.10501 96 2833.97
0.15673 1.9883 48 2676.85
0.158123 1.93826 48 2609.47
0.160531 1.89923 96 2556.93
0.163577 1.84053 72 2477.91
0.164913 1.80319 96 2427.63
0.167552 1.79379 6 2414.98
0.169502 1.73409 192 2334.61
0.172283 1.7002 72 2288.97
0.173974 1.67417 96 2253.93
0.17523 1.65445 48 2227.39
0.178418 1.61159 84 2169.68
0.180167 1.58301 120 2131.2
0.181741 1.59274 80 2144.31
0.184179 1.54981 144 2086.51
0.187328 1.5493 24 2085.83
0.188867 1.50549 150 2026.85
0.191267 1.48188 120 1995.06
0.193903 1.45243 168 1955.4
0.196472 1.42663 24 1920.67
0.198088 1.41458 264 1904.45
0.199793 1.36767 48 1841.3
0.202698 1.3461 144 1812.25
0.205919 1.31172 72 1765.97
0.207757 1.29129 180 1738.47
0.21056 1.23893 246 1667.98
0.213587 1.19645 72 1610.78
0.215528 1.18345 240 1593.28
0.218352 1.1279 104 1518.5
0.219662 1.11673 144 1503.45
0.223423 1.05996 240 1427.02
0.22618 1.05352 192 1418.35
0.228278 1.02637 120 1381.8
0.231217 0.999464 246 1345.58
0.234628 0.978918 288 1317.92
0.237806 0.964427 156 1298.41
0.239714 0.946502 216 1274.28
0.242607 0.931598 264 1254.21
0.245954 0.915399 264 1232.4
0.248695 0.891562 192 1200.31
0.252641 0.871887 318 1173.82
0.255182 0.862064 248 1160.6
0.257969 0.848919 336 1142.9
0.260901 0.829917 264 1117.32
0.263594 0.829049 120 1116.15
0.266618 0.799168 420 1075.92
0.269843 0.781711 264 1052.42
0.273272 0.75403 366 1015.15
0.275985 0.740371 336 996.761
0.280415 0.718451 456 967.25
0.283902 0.687177 384 925.145
0.287082 0.673708 432 907.012
0.291553 0.649935 296 875.007
0.29372 0.644705 390 867.966
