# in Mpc/h Units 
# D1 = 0.0259301 
# k P N P(z=0)
0.020944 16.5999 6 24688.5
0.0296192 13.6375 12 20282.7
0.036276 11.2662 8 16755.9
0.0418879 9.6868 6 14406.9
0.0468321 8.67409 24 12900.7
0.051302 8.06967 24 12001.8
0.0592384 7.227 12 10748.5
0.0628319 6.9856 30 10389.5
0.0662306 6.73377 24 10014.9
0.0694632 6.43699 24 9573.56
0.072552 6.14579 8 9140.47
0.0755145 5.8705 24 8731.03
0.0783651 5.55409 48 8260.44
0.0837758 5.07707 6 7550.99
0.0863541 4.70885 48 7003.34
0.0888577 4.46111 36 6634.88
0.0912926 4.22234 24 6279.78
0.0936642 4.04547 24 6016.71
0.0959772 3.84771 48 5722.6
0.0982358 3.674 24 5464.24
0.102604 3.37749 24 5023.25
0.10472 3.24104 30 4820.32
0.106794 3.19172 72 4746.95
0.108828 3.14664 32 4679.91
0.112787 3.00248 72 4465.5
0.114715 2.94973 48 4387.05
0.118477 2.88615 12 4292.5
0.120314 2.85884 48 4251.88
0.122123 2.81661 48 4189.07
0.123906 2.78082 48 4135.83
0.125664 2.71499 30 4037.93
0.127397 2.74364 24 4080.55
0.129107 2.65415 72 3947.44
0.132461 2.56528 24 3815.27
0.134107 2.51699 96 3743.45
0.135732 2.47156 48 3675.88
0.137339 2.44271 24 3632.97
0.138926 2.39515 24 3562.25
0.140496 2.30491 72 3428.03
0.142049 2.24323 48 3336.29
0.145104 2.23999 8 3331.48
0.146608 2.14781 54 3194.38
0.148632 2.0561 132 3057.99
0.151029 1.96958 24 2929.3
0.152474 1.91598 72 2849.59
0.153906 1.90482 96 2832.99
0.15673 1.79978 48 2676.76
0.158123 1.75515 48 2610.39
0.160531 1.71883 96 2556.37
0.163577 1.6654 72 2476.9
0.164913 1.63222 96 2427.56
0.167552 1.62383 6 2415.08
0.169502 1.56926 192 2333.92
0.172283 1.53838 72 2287.99
0.173974 1.51511 96 2253.39
0.17523 1.49744 48 2227.11
0.178418 1.45846 84 2169.12
0.180167 1.43332 120 2131.74
0.181741 1.44119 80 2143.44
0.184179 1.40306 144 2086.73
