# in Mpc/h Units 
# D1 = 0.0238001 
# k P N P(z=0)
0.020944 13.9808 6 24681.7
0.0296192 11.4856 12 20276.7
0.036276 9.48887 8 16751.6
0.0418879 8.15867 6 14403.3
0.0468321 7.30659 24 12899
0.051302 6.79551 24 11996.8
0.0592384 6.08998 12 10751.2
0.0628319 5.88394 30 10387.5
0.0662306 5.67163 24 10012.7
0.0694632 5.42305 24 9573.84
0.072552 5.17836 8 9141.88
0.0755145 4.94507 24 8730.02
0.0783651 4.67935 48 8260.92
0.0837758 4.2727 6 7543.01
0.0863541 3.96682 48 7003.02
0.0888577 3.75799 36 6634.35
0.0912926 3.55626 24 6278.22
0.0936642 3.4059 24 6012.77
0.0959772 3.23923 48 5718.53
0.0982358 3.09411 24 5462.34
0.102604 2.84684 24 5025.81
0.10472 2.73281 30 4824.5
0.106794 2.68879 72 4746.78
0.108828 2.64928 32 4677.03
0.112787 2.53026 72 4466.92
0.114715 2.48573 48 4388.3
0.118477 2.43154 12 4292.63
0.120314 2.40808 48 4251.23
0.122123 2.37247 48 4188.35
0.123906 2.34239 48 4135.25
0.125664 2.28763 30 4038.59
0.127397 2.3097 24 4077.55
0.129107 2.23633 72 3948.01
0.132461 2.16182 24 3816.47
0.134107 2.12078 96 3744.02
0.135732 2.08273 48 3676.86
0.137339 2.05671 24 3630.91
0.138926 2.01658 24 3560.07
0.140496 1.94327 72 3430.65
0.142049 1.89082 48 3338.05
0.145104 1.88333 8 3324.82
0.146608 1.80801 54 3191.86
0.148632 1.73221 132 3058.04
0.151029 1.65933 24 2929.37
0.152474 1.61498 72 2851.09
0.153906 1.60399 96 2831.67
0.15673 1.51647 48 2677.18
0.158123 1.47973 48 2612.32
0.160531 1.44772 96 2555.8
0.163577 1.40227 72 2475.56
0.164913 1.37507 96 2427.55
0.167552 1.36799 6 2415.05
0.169502 1.32155 192 2333.07
0.172283 1.29527 72 2286.66
0.173974 1.2761 96 2252.83
0.17523 1.26142 48 2226.91
0.178418 1.22831 84 2168.46
0.180167 1.20821 120 2132.97
0.181741 1.2135 80 2142.31
0.184179 1.18245 144 2087.5
0.187328 1.18075 24 2084.49
0.188867 1.14851 150 2027.58
0.191267 1.13053 120 1995.84
0.193903 1.10789 168 1955.86
0.196472 1.08839 24 1921.44
0.198088 1.07837 264 1903.75
0.199793 1.04382 48 1842.75
0.202698 1.02682 144 1812.75
0.205919 1.0002 72 1765.75
0.207757 0.983444 180 1736.17
0.21056 0.944508 246 1667.43
0.213587 0.912576 72 1611.06
0.215528 0.901157 240 1590.9
0.218352 0.861206 104 1520.37
0.219662 0.851501 144 1503.24
0.223423 0.809467 240 1429.03
0.22618 0.802736 192 1417.15
0.228278 0.782812 120 1381.98
0.231217 0.762454 246 1346.04
0.234628 0.746343 288 1317.59
0.237806 0.73469 156 1297.02
0.239714 0.721401 216 1273.56
0.242607 0.709841 264 1253.15
0.245954 0.698 264 1232.25
0.248695 0.680074 192 1200.6
0.252641 0.665243 318 1174.42
0.255182 0.65789 248 1161.44
0.257969 0.647123 336 1142.43
0.260901 0.632922 264 1117.36
0.263594 0.631686 120 1115.18
0.266618 0.609267 420 1075.6
0.269843 0.595905 264 1052.01
0.273272 0.575007 366 1015.12
0.275985 0.564395 336 996.383
0.280415 0.547195 456 966.018
0.283902 0.524227 384 925.469
0.287082 0.513513 432 906.555
0.291553 0.495944 296 875.539
0.29372 0.491616 390 867.899
0.297469 0.476776 444 841.7
0.301416 0.469291 600 828.487
0.304904 0.458089 408 808.71
0.308899 0.444424 408 784.586
0.311881 0.439282 384 775.509
0.316099 0.430225 774 759.518
0.320152 0.420174 432 741.775
0.323319 0.411322 456 726.147
0.327249 0.404894 620 714.799
0.331125 0.393055 600 693.899
0.335425 0.380186 582 671.18
0.339086 0.375026 576 662.071
0.342966 0.363418 768 641.578
0.347538 0.357924 744 631.879
0.352007 0.345278 648 609.553
0.356145 0.331432 666 585.11
0.360285 0.326086 960 575.672
0.365066 0.315656 752 557.259
0.368573 0.314935 552 555.986
0.372864 0.307128 984 542.203
0.378105 0.298465 1062 526.909
0.382338 0.293685 648 518.471
0.386795 0.285459 1140 503.95
0.391574 0.277377 864 489.681
0.396297 0.270966 1062 478.363
0.401127 0.264781 968 467.444
0.405513 0.256342 1248 452.546
0.410547 0.251943 864 444.779
0.41537 0.243863 1404 430.515
0.420644 0.239262 1086 422.392
0.425289 0.232969 1272 411.284
0.430681 0.225781 1392 398.594
0.436011 0.222284 1376 392.42
0.440941 0.216385 1110 382.006
0.446174 0.211502 1740 373.385
0.45185 0.206106 1584 363.859
0.457529 0.199812 1368 352.747
0.462665 0.196375 1662 346.68
0.467842 0.192037 1536 339.023
0.473473 0.186663 1820 329.535
0.479577 0.180786 1902 319.16
0.485197 0.176686 1704 311.922
0.490809 0.172861 2040 305.168
0.497084 0.167457 2088 295.629
0.503027 0.162382 1842 286.669
0.508843 0.158097 2456 279.105
0.51514 0.154786 1968 273.259
0.521205 0.15183 2382 268.041
0.527271 0.147065 2352 259.629
0.533802 0.143408 2604 253.172
0.539882 0.139037 2280 245.456
0.546709 0.136873 2990 241.636
0.553468 0.132755 2880 234.365
0.559954 0.12888 2508 227.525
0.566543 0.126219 3126 222.828
0.573496 0.122871 3216 216.916
0.580523 0.119371 3032 210.737
0.587241 0.117059 3294 206.657
0.594316 0.113442 3540 200.271
0.601466 0.109884 3408 193.988
0.609018 0.107613 4014 189.98
0.61634 0.105482 3728 186.217
0.623417 0.102064 3588 180.183
0.630695 0.0995809 4230 175.8
0.638291 0.0961099 4176 169.672
0.645683 0.0939282 4158 165.821
0.653416 0.092011 4652 162.436
0.660988 0.0893149 4584 157.676
0.669506 0.0867374 5454 153.126
0.677708 0.0844457 4884 149.08
0.685505 0.0823267 5000 145.34
0.694 0.0801062 5934 141.42
0.702333 0.077901 5376 137.526
0.710789 0.0759226 5898 134.034
0.719251 0.0735186 6216 129.79
0.727942 0.0717393 6104 126.649
0.736661 0.0697913 6618 123.21
0.745211 0.0680294 6480 120.099
0.754127 0.0664442 6918 117.3
0.762976 0.0646315 7304 114.1
0.772239 0.0626984 7338 110.688
0.781657 0.0611873 8376 108.02
0.791082 0.0592874 7590 104.666
0.800591 0.0578734 8780 102.17
0.810283 0.0560805 8496 99.0045
0.820075 0.0547779 9294 96.7048
0.829801 0.0530602 8828 93.6724
0.839624 0.0518466 9846 91.5299
0.849851 0.0504831 10248 89.1228
0.860395 0.0487249 10626 86.019
0.870624 0.0475492 10520 83.9433
0.880856 0.0461415 10902 81.4582
0.8914 0.0447 11796 78.9134
0.902254 0.0436598 11894 77.0769
0.912774 0.0426402 12060 75.277
0.923682 0.0412572 12942 72.8355
0.934704 0.0400925 13224 70.7794
0.946056 0.0390149 14042 68.8768
0.957461 0.0379749 14400 67.0409
0.969088 0.0367488 15054 64.8762
0.980756 0.0359393 15194 63.4472
0.992313 0.0348859 15768 61.5875
1.00427 0.0336369 16626 59.3825
1.0163 0.0329552 17168 58.1791
1.02842 0.0320346 17334 56.5538
1.04065 0.0310932 18564 54.8919
1.05325 0.0305008 19214 53.846
1.06615 0.0292391 20298 51.6186
1.07882 0.0283571 19800 50.0616
1.09171 0.0278419 21434 49.1521
1.10469 0.0268626 21630 47.4233
1.1179 0.02627 22976 46.377
1.13133 0.0253307 23370 44.7187
1.14472 0.0246691 24240 43.5508
1.15877 0.0240243 26642 42.4125
1.17281 0.0232748 25518 41.0894
1.18671 0.0226298 27498 39.9506
1.20092 0.0219754 27944 38.7954
1.21541 0.02127 29778 37.55
1.23005 0.020699 30158 36.542
1.24487 0.0201153 32076 35.5115
1.25995 0.0195253 32430 34.47
1.27496 0.0189996 33602 33.5418
1.29008 0.0183556 34584 32.4051
1.30561 0.0178012 36842 31.4262
1.32148 0.0172907 38070 30.525
1.33731 0.0167755 38402 29.6155
1.35304 0.0163232 39600 28.8169
1.36931 0.0158535 42786 27.9877
1.38597 0.0153467 43754 27.0931
1.40251 0.0149148 44190 26.3305
1.41927 0.0143523 47042 25.3376
1.43629 0.0139931 48000 24.7035
1.45349 0.0137157 50210 24.2137
1.47092 0.0131824 51678 23.2721
1.48857 0.0128357 54050 22.6602
1.50651 0.0124529 56010 21.9843
1.5246 0.0120597 57782 21.2902
1.54296 0.0116844 60306 20.6277
1.5614 0.0113751 61244 20.0816
1.57996 0.0109995 64086 19.4184
1.59904 0.010642 67706 18.7874
1.61841 0.0103381 69486 18.2509
1.63786 0.00997595 71426 17.6115
1.65727 0.00972312 72882 17.1652
1.67716 0.00940406 78230 16.6019
1.69752 0.00909278 80378 16.0524
1.71789 0.00883568 82242 15.5985
1.73855 0.00859152 86546 15.1675
1.75938 0.00830924 87750 14.6691
1.78034 0.00805885 91922 14.2271
1.80163 0.00779657 94890 13.7641
1.82321 0.00754564 99062 13.3211
1.84528 0.00734888 103898 12.9737
1.86742 0.00710309 105090 12.5398
1.88971 0.00688479 109874 12.1544
1.91235 0.00666708 114110 11.7701
1.93516 0.00649301 116850 11.4627
1.95828 0.00627265 122672 11.0737
1.98195 0.0060565 128874 10.6921
2.00592 0.00587853 131714 10.378
2.02983 0.00568665 134822 10.0392
2.05418 0.00551926 142866 9.74369
2.07887 0.00533901 145514 9.42549
2.10372 0.00520045 151880 9.18086
2.12915 0.00501359 159746 8.85098
2.15486 0.0048884 162858 8.62998
2.18054 0.00471494 167474 8.32375
2.20649 0.00458394 174110 8.09248
2.23302 0.00443454 183336 7.82873
2.25999 0.00429435 189146 7.58124
2.28711 0.00418036 194354 7.38001
2.31452 0.00405418 202496 7.15724
2.3423 0.00392587 209754 6.93074
2.37031 0.00380275 215618 6.71337
2.39862 0.0036972 224600 6.52704
2.42748 0.00359499 235370 6.34659
2.45668 0.00348138 240794 6.14603
2.48608 0.00341073 250560 6.02131
2.5159 0.00330923 259874 5.84211
2.54615 0.00321304 270224 5.67229
2.57673 0.003122 278570 5.51158
2.60767 0.00305528 290216 5.39378
2.63893 0.00297038 298370 5.24391
2.67053 0.00291001 310928 5.13734
2.70255 0.00284297 321522 5.01898
2.73501 0.00278276 334640 4.91269
2.76784 0.00272876 345302 4.81736
2.80103 0.00267278 358736 4.71853
2.83468 0.00263039 372320 4.64368
2.86869 0.00259295 384386 4.57759
2.90306 0.00255467 398576 4.51002
2.93788 0.00251987 414032 4.44858
2.97314 0.00251008 428570 4.4313
3.00878 0.00248257 443420 4.38273
3.04485 0.00247643 460880 4.37189
3.08141 0.00246951 477608 4.35968
3.11839 0.00248407 494666 4.38537
3.15587 0.00248866 514172 4.39348
3.19377 0.00251096 531200 4.43285
3.23206 0.00255785 549944 4.51562
3.27078 0.00258297 569924 4.55997
3.31006 0.00264064 593642 4.66178
3.34977 0.00271568 610856 4.79427
3.38996 0.00281793 637756 4.97477
3.43072 0.00290805 659240 5.13388
3.47187 0.00302163 681752 5.33439
3.51352 0.00314622 708404 5.55434
3.55566 0.00331773 731720 5.85712
3.59831 0.00349735 761324 6.17422
3.64146 0.00371566 785624 6.55962
3.68509 0.00394474 815932 6.96405
3.72935 0.00428394 848150 7.56286
3.77412 0.00462456 875876 8.16419
3.81939 0.00495572 909872 8.74882
3.86521 0.00541473 940708 9.55917
3.91154 0.00590188 975368 10.4192
3.95847 0.00657562 1012826 11.6086
4.00597 0.00729728 1047892 12.8826
4.05405 0.00807601 1088600 14.2574
4.10276 0.00892149 1127762 15.75
4.15198 0.010341 1166140 18.256
4.20175 0.0115088 1209440 20.3176
4.25218 0.0132026 1255802 23.3079
4.30322 0.0150499 1298860 26.5691
4.35482 0.0172327 1347110 30.4226
4.40705 0.0204951 1395124 36.182
4.45993 0.023767 1448666 41.9583
4.51349 0.027923 1501036 49.2953
4.56763 0.0341113 1552442 60.2201
4.6224 0.039114 1611310 69.0519
4.67785 0.0515497 1669244 91.0057
4.73396 0.0629832 1729786 111.191
4.79079 0.0762548 1796522 134.62
4.84827 0.0986476 1856476 174.152
4.90642 0.136496 1928050 240.97
4.96533 0.183781 1998290 324.446
5.02487 0.264816 2065786 467.506
5.0851 0.39595 2145058 699.01
5.14613 0.631858 2224298 1115.48
5.20788 1.15633 2303434 2041.38
5.27036 2.33931 2388202 4129.82
5.33364 29.841 2478599 52681.4
5.39744 0.0278129 2508700 49.1008
5.46211 0.00997107 2510380 17.6029
5.52769 0.00933981 2512288 16.4885
5.59404 0.00970976 2497276 17.1416
5.66113 0.0106761 2490536 18.8477
5.72904 0.0119847 2476432 21.1578
5.79779 0.0139505 2464036 24.6283
5.86736 0.0164685 2441572 29.0736
5.93771 0.0197148 2420164 34.8045
6.00892 0.023888 2394628 42.1719
6.08102 0.0293365 2368624 51.7906
6.15399 0.0365357 2332204 64.5001
6.2278 0.0459566 2296528 81.1317
6.30252 0.0587616 2255452 103.738
6.37813 0.0763143 2208364 134.725
6.45461 0.099743 2156872 176.086
6.53204 0.133009 2104512 234.814
6.6104 0.178866 2039548 315.77
6.68969 0.251601 1976956 444.175
6.76993 0.349151 1900768 616.391
6.85111 0.518899 1825120 916.063
6.93325 0.75366 1737192 1330.51
7.01639 1.22111 1649440 2155.74
7.10058 1.99041 1549012 3513.87
7.18569 3.46339 1441740 6114.27
7.27174 6.08916 1326940 10749.8
7.35886 13.5091 1207764 23848.9
7.44702 34.6231 1075156 61123.6
7.53611 128.753 935664 227300
7.62659 359.751 801523 635104
7.71818 0.0833942 692322 147.224
7.81076 0.117599 599362 207.61
7.90447 0.173758 516300 306.752
7.99927 0.263398 441076 465.002
8.09511 0.415428 372798 733.396
8.19203 0.673865 311442 1189.64
8.2901 1.12406 255850 1984.42
8.3894 1.9988 206196 3528.67
8.49004 3.73553 161820 6594.7
8.59152 7.41413 121362 13088.9
8.69409 16.3567 88608 28876.1
8.79786 40.3693 59292 71268
8.90093 114.943 35826 202920
9.00404 437.26 19252 771939
9.10719 2624.22 7314 4.6328e+06
9.20136 51682.8 1158 9.12408e+07
9.28665 6.568e+07 1 1.15951e+11
