# in Mpc/h Units 
# D1 = 0.159497 
# k P N P(z=0)
0.020944 629.301 6 24737.4
0.0296192 516.263 12 20294
0.036276 424.341 8 16680.6
0.0418879 363.527 6 14290
0.0468321 325.186 24 12782.9
0.051302 308.99 24 12146.2
0.0592384 267.052 12 10497.6
0.0628319 265.46 30 10435.1
0.0662306 258.675 24 10168.4
0.0694632 242.601 24 9536.49
0.072552 229.214 8 9010.26
0.0755145 223.331 24 8779
0.0783651 208.891 48 8211.36
0.0837758 202.818 6 7972.66
0.0863541 177.138 48 6963.18
0.0888577 167.864 36 6598.65
0.0912926 160.058 24 6291.79
0.0936642 157.229 24 6180.58
0.0959772 151.401 48 5951.48
0.0982358 139.752 24 5493.58
0.102604 121.974 24 4794.74
0.10472 114.977 30 4519.68
0.106794 118.292 72 4650
0.108828 123.619 32 4859.41
0.112787 109.996 72 4323.87
0.114715 108.522 48 4265.93
0.118477 111.123 12 4368.18
0.120314 107.853 48 4239.64
0.122123 106.614 48 4190.93
0.123906 105.727 48 4156.07
0.125664 100.648 30 3956.43
0.127397 107.986 24 4244.86
0.129107 100.317 72 3943.42
0.132461 95.3835 24 3749.47
0.134107 94.4877 96 3714.26
0.135732 93.1003 48 3659.72
0.137339 93.9277 24 3692.24
0.138926 92.3138 24 3628.8
0.140496 84.1303 72 3307.11
0.142049 81.7157 48 3212.2
0.145104 96.5685 8 3796.05
0.146608 84.5547 54 3323.8
0.148632 76.7721 132 3017.86
0.151029 73.2933 24 2881.11
0.152474 71.3312 72 2803.99
0.153906 73.2056 96 2877.67
0.15673 67.4646 48 2651.99
0.158123 63.6786 48 2503.17
0.160531 64.7777 96 2546.37
0.163577 64.4809 72 2534.71
0.164913 60.2657 96 2369.01
0.167552 64.2964 6 2527.46
0.169502 60.8666 192 2392.63
0.172283 59.4186 72 2335.71
0.173974 57.774 96 2271.06
0.17523 57.131 48 2245.78
0.178418 55.533 84 2182.97
0.180167 52.3614 120 2058.3
0.181741 56.3528 80 2215.2
0.184179 51.4459 144 2022.31
0.187328 55.8308 24 2194.68
0.188867 50.4817 150 1984.4
0.191267 48.8049 120 1918.49
0.193903 48.7453 168 1916.15
0.196472 49.4026 24 1941.99
0.198088 48.2257 264 1895.72
0.199793 45.0454 48 1770.71
0.202698 45.7071 144 1796.72
0.205919 45.7012 72 1796.49
0.207757 46.1811 180 1815.35
0.21056 42.6619 246 1677.01
0.213587 40.6716 72 1598.78
0.215528 42.2915 240 1662.45
0.218352 37.8579 104 1488.17
0.219662 38.6895 144 1520.86
0.223423 34.4188 240 1352.98
0.22618 37.0685 192 1457.14
0.228278 34.9478 120 1373.78
0.231217 34.048 246 1338.41
0.234628 33.3189 288 1309.75
0.237806 33.7333 156 1326.04
0.239714 32.4496 216 1275.58
0.242607 33.2592 264 1307.4
0.245954 32.0112 264 1258.34
0.248695 30.4502 192 1196.98
0.252641 29.1088 318 1144.25
0.255182 28.8905 248 1135.67
0.257969 29.2791 336 1150.94
0.260901 28.2925 264 1112.16
0.263594 28.9885 120 1139.52
0.266618 27.7387 420 1090.39
0.269843 27.265 264 1071.77
0.273272 25.7761 366 1013.24
0.275985 25.5414 336 1004.02
0.280415 25.6909 456 1009.89
0.283902 23.1969 384 911.857
0.287082 23.4141 432 920.394
0.291553 22.3096 296 876.979
0.29372 22.5658 390 887.047
0.297469 21.497 444 845.035
0.301416 21.4359 600 842.631
0.304904 20.6922 408 813.399
0.308899 19.7996 408 778.31
0.311881 19.8762 384 781.323
0.316099 19.5483 774 768.433
0.320152 19.0746 432 749.81
0.323319 18.2045 456 715.606
0.327249 18.4172 620 723.968
0.331125 17.342 600 681.703
0.335425 16.711 582 656.898
0.339086 17.0353 576 669.646
0.342966 16.2755 768 639.779
0.347538 16.8859 744 663.775
0.352007 15.8884 648 624.562
0.356145 14.5807 666 573.158
0.360285 14.6271 960 574.981
0.365066 13.9041 752 546.563
0.368573 14.7494 552 579.791
0.372864 14.2208 984 559.012
0.378105 13.3078 1062 523.124
0.382338 13.6018 648 534.677
0.386795 12.8048 1140 503.35
0.391574 12.5136 864 491.901
0.396297 12.1649 1062 478.197
0.401127 12.2966 968 483.37
0.405513 11.185 1248 439.677
0.410547 11.3578 864 446.467
0.41537 10.8437 1404 426.261
0.420644 10.7779 1086 423.674
0.425289 10.5668 1272 415.373
0.430681 10.1287 1392 398.154
0.436011 10.3033 1376 405.015
0.440941 9.67938 1110 380.491
0.446174 9.43424 1740 370.854
0.45185 9.38466 1584 368.905
0.457529 9.09877 1368 357.667
0.462665 8.97731 1662 352.893
0.467842 8.69263 1536 341.702
0.473473 8.44632 1820 332.02
0.479577 8.03479 1902 315.843
0.485197 8.03656 1704 315.912
0.490809 7.9085 2040 310.878
0.497084 7.36488 2088 289.509
0.503027 7.24886 1842 284.948
0.508843 6.97332 2456 274.117
0.51514 7.03113 1968 276.389
0.521205 6.81294 2382 267.813
0.527271 6.54626 2352 257.33
0.533802 6.37693 2604 250.673
0.539882 6.17655 2280 242.796
0.546709 6.30111 2990 247.693
0.553468 5.92181 2880 232.783
0.559954 5.73696 2508 225.517
0.566543 5.73176 3126 225.312
0.573496 5.6323 3216 221.403
0.580523 5.32126 3032 209.175
0.587241 5.29652 3294 208.203
0.594316 5.1201 3540 201.268
0.601466 4.77834 3408 187.834
0.609018 4.93599 4014 194.031
0.61634 4.73473 3728 186.12
0.623417 4.63733 3588 182.291
0.630695 4.39392 4230 172.723
0.638291 4.24681 4176 166.939
0.645683 4.16296 4158 163.643
0.653416 4.1202 4652 161.963
0.660988 3.98841 4584 156.782
0.669506 3.82269 5454 150.268
0.677708 3.7473 4884 147.304
0.685505 3.62896 5000 142.652
0.694 3.62064 5934 142.325
0.702333 3.4732 5376 136.529
0.710789 3.42344 5898 134.573
0.719251 3.27563 6216 128.763
0.727942 3.12535 6104 122.856
0.736661 3.07602 6618 120.916
0.745211 3.06825 6480 120.611
0.754127 2.97834 6918 117.077
0.762976 2.86032 7304 112.438
0.772239 2.74925 7338 108.071
0.781657 2.7539 8376 108.254
0.791082 2.64305 7590 103.897
0.800591 2.54129 8780 99.8966
0.810283 2.48612 8496 97.7278
0.820075 2.45181 9294 96.379
0.829801 2.29562 8828 90.2394
0.839624 2.30814 9846 90.7316
0.849851 2.2286 10248 87.6051
0.860395 2.14935 10626 84.4895
0.870624 2.10299 10520 82.6672
0.880856 2.03882 10902 80.1447
0.8914 1.9547 11796 76.8382
0.902254 1.88543 11894 74.1152
0.912774 1.87052 12060 73.5289
0.923682 1.78921 12942 70.3329
0.934704 1.74904 13224 68.7537
0.946056 1.70998 14042 67.2184
0.957461 1.65078 14400 64.8913
0.969088 1.5996 15054 62.8794
0.980756 1.57292 15194 61.8307
0.992313 1.51267 15768 59.4622
1.00427 1.44602 16626 56.8421
1.0163 1.41183 17168 55.4982
1.02842 1.36346 17334 53.5967
1.04065 1.33602 18564 52.518
1.05325 1.33087 19214 52.3157
1.06615 1.24198 20298 48.8216
1.07882 1.21912 19800 47.923
1.09171 1.19255 21434 46.8786
1.10469 1.1539 21630 45.359
1.1179 1.13379 22976 44.5686
1.13133 1.08514 23370 42.6561
1.14472 1.04563 24240 41.1032
1.15877 1.03186 26642 40.5618
1.17281 1.00664 25518 39.5705
1.18671 0.966958 27498 38.0105
1.20092 0.949756 27944 37.3344
1.21541 0.920912 29778 36.2005
1.23005 0.889583 30158 34.969
1.24487 0.866391 32076 34.0573
1.25995 0.848087 32430 33.3378
1.27496 0.828988 33602 32.587
