# in Mpc/h Units 
# D1 = 0.028646 
# k P N P(z=0)
0.020944 20.2658 6 24696.4
0.0296192 16.6373 12 20274.8
0.036276 13.7477 8 16753.3
0.0418879 11.816 6 14399.3
0.0468321 10.5848 24 12898.9
0.051302 9.8473 24 12000.2
0.0592384 8.81433 12 10741.4
0.0628319 8.52165 30 10384.7
0.0662306 8.21555 24 10011.7
0.0694632 7.84993 24 9566.16
0.072552 7.49211 8 9130.11
0.0755145 7.16332 24 8729.43
0.0783651 6.77346 48 8254.33
0.0837758 6.18721 6 7539.92
0.0863541 5.74362 48 6999.35
0.0888577 5.43905 36 6628.18
0.0912926 5.15186 24 6278.2
0.0936642 4.93619 24 6015.39
0.0959772 4.69943 48 5726.87
0.0982358 4.48256 24 5462.58
0.102604 4.11611 24 5016.01
0.10472 3.95178 30 4815.75
0.106794 3.89383 72 4745.14
0.108828 3.84326 32 4683.51
0.112787 3.6594 72 4459.45
0.114715 3.59716 48 4383.6
0.118477 3.52057 12 4290.27
0.120314 3.48463 48 4246.47
0.122123 3.43464 48 4185.55
0.123906 3.39084 48 4132.17
0.125664 3.31321 30 4037.57
0.127397 3.34553 24 4076.96
0.129107 3.23715 72 3944.89
0.132461 3.12921 24 3813.35
0.134107 3.07026 96 3741.51
0.135732 3.01384 48 3672.75
0.137339 2.97944 24 3630.83
0.138926 2.92214 24 3561.01
0.140496 2.8105 72 3424.96
0.142049 2.73728 48 3335.73
0.145104 2.73536 8 3333.39
0.146608 2.62077 54 3193.75
0.148632 2.50666 132 3054.69
0.151029 2.40297 24 2928.33
0.152474 2.33852 72 2849.79
0.153906 2.32286 96 2830.71
0.15673 2.19692 48 2677.23
0.158123 2.14046 48 2608.43
0.160531 2.09683 96 2555.26
0.163577 2.03123 72 2475.32
0.164913 1.98837 96 2423.08
0.167552 1.97113 6 2402.08
0.169502 1.91355 192 2331.91
0.172283 1.87521 72 2285.18
0.173974 1.8468 96 2250.57
0.17523 1.82625 48 2225.52
0.178418 1.77921 84 2168.2
0.180167 1.74723 120 2129.22
0.181741 1.75842 80 2142.87
0.184179 1.70995 144 2083.8
0.187328 1.7091 24 2082.77
0.188867 1.66207 150 2025.44
0.191267 1.63521 120 1992.71
0.193903 1.60371 168 1954.32
0.196472 1.57468 24 1918.95
0.198088 1.5608 264 1902.03
0.199793 1.51037 48 1840.59
0.202698 1.48557 144 1810.36
