# in Mpc/h Units 
# D1 = 0.0386428 
# k P N P(z=0)
0.020944 36.9039 6 24713.5
0.0296192 30.2861 12 20281.8
0.036276 25.0221 8 16756.6
0.0418879 21.4994 6 14397.6
0.0468321 19.2599 24 12897.8
0.051302 17.9393 24 12013.4
0.0592384 16.0156 12 10725.2
0.0628319 15.5117 30 10387.8
0.0662306 14.9645 24 10021.3
0.0694632 14.2808 24 9563.47
0.072552 13.6163 8 9118.5
0.0755145 13.0412 24 8733.34
0.0783651 12.3208 48 8250.93
0.0837758 11.2978 6 7565.86
0.0863541 10.4488 48 6997.27
0.0888577 9.89035 36 6623.3
0.0912926 9.37914 24 6280.96
0.0936642 9.00105 24 6027.76
0.0959772 8.58138 48 5746.72
0.0982358 8.16178 24 5465.73
0.102604 7.46583 24 4999.67
0.10472 7.16452 30 4797.88
0.106794 7.07995 72 4741.25
0.108828 7.0147 32 4697.56
0.112787 6.64368 72 4449.1
0.114715 6.53597 48 4376.96
0.118477 6.41271 12 4294.42
0.120314 6.33784 48 4244.28
0.122123 6.24902 48 4184.8
0.123906 6.1679 48 4130.48
0.125664 6.02348 30 4033.76
0.127397 6.10152 24 4086.03
0.129107 5.88869 72 3943.5
0.132461 5.69068 24 3810.89
0.134107 5.58389 96 3739.38
0.135732 5.48085 48 3670.38
0.137339 5.42746 24 3634.63
0.138926 5.32622 24 3566.83
0.140496 5.10206 72 3416.71
0.142049 4.97102 48 3328.96
0.145104 5.02214 8 3363.19
0.146608 4.78023 54 3201.19
0.148632 4.55528 132 3050.55
0.151029 4.36977 24 2926.32
0.152474 4.25046 72 2846.42
0.153906 4.22952 96 2832.39
0.15673 3.9967 48 2676.49
0.158123 3.88405 48 2601.04
0.160531 3.81475 96 2554.63
0.163577 3.70043 72 2478.08
0.164913 3.61068 96 2417.98
0.167552 3.59209 6 2405.53
0.169502 3.48649 192 2334.81
0.172283 3.41656 72 2287.98
0.173974 3.36285 96 2252.01
0.17523 3.3226 48 2225.06
0.178418 3.23981 84 2169.61
0.180167 3.16967 120 2122.64
0.181741 3.20545 80 2146.61
0.184179 3.10499 144 2079.33
0.187328 3.1183 24 2088.24
0.188867 3.02051 150 2022.76
0.191267 2.96705 120 1986.95
0.193903 2.915 168 1952.1
0.196472 2.8645 24 1918.28
0.198088 2.83809 264 1900.59
0.199793 2.74322 48 1837.06
0.202698 2.70008 144 1808.17
0.205919 2.63131 72 1762.12
0.207757 2.60068 180 1741.6
0.21056 2.48708 246 1665.53
0.213587 2.40211 72 1608.63
0.215528 2.38277 240 1595.68
0.218352 2.25739 104 1511.71
0.219662 2.24472 144 1503.23
0.223423 2.11797 240 1418.35
0.22618 2.11594 192 1416.99
0.228278 2.05854 120 1378.55
0.231217 2.00138 246 1340.27
0.234628 1.96389 288 1315.17
0.237806 1.93866 156 1298.27
0.239714 1.90006 216 1272.42
0.242607 1.876 264 1256.31
0.245954 1.83653 264 1229.87
0.248695 1.78906 192 1198.09
0.252641 1.74746 318 1170.22
0.255182 1.72438 248 1154.77
0.257969 1.70655 336 1142.83
0.260901 1.66503 264 1115.03
0.263594 1.66601 120 1115.68
0.266618 1.60517 420 1074.94
0.269843 1.56784 264 1049.94
0.273272 1.51327 366 1013.4
0.275985 1.48487 336 994.375
0.280415 1.4461 456 968.415
0.283902 1.37615 384 921.569
0.287082 1.3537 432 906.534
0.291553 1.3031 296 872.651
0.29372 1.29348 390 866.206
0.297469 1.25318 444 839.219
0.301416 1.23586 600 827.625
0.304904 1.20488 408 806.873
0.308899 1.16615 408 780.941
0.311881 1.15451 384 773.145
0.316099 1.13212 774 758.148
0.320152 1.10852 432 742.345
0.323319 1.07955 456 722.947
0.327249 1.0664 620 714.143
0.331125 1.03087 600 690.346
0.335425 0.998951 582 668.971
0.339086 0.986975 576 660.951
0.342966 0.9551 768 639.605
0.347538 0.943992 744 632.166
0.352007 0.90813 648 608.15
0.356145 0.867129 666 580.693
0.360285 0.855154 960 572.674
0.365066 0.827356 752 554.058
0.368573 0.828181 552 554.611
0.372864 0.808617 984 541.509
0.378105 0.782608 1062 524.092
0.382338 0.772482 648 517.31
0.386795 0.748627 1140 501.336
0.391574 0.727196 864 486.984
0.396297 0.708731 1062 474.618
0.401127 0.696945 968 466.725
0.405513 0.669428 1248 448.298
0.410547 0.662976 864 443.978
0.41537 0.638399 1404 427.519
0.420644 0.626736 1086 419.708
0.425289 0.610397 1272 408.767
0.430681 0.592101 1392 396.514
0.436011 0.584331 1376 391.311
0.440941 0.565681 1110 378.822
0.446174 0.553765 1740 370.842
0.45185 0.540723 1584 362.108
0.457529 0.523183 1368 350.362
0.462665 0.514736 1662 344.705
0.467842 0.504011 1536 337.523
0.473473 0.489075 1820 327.521
0.479577 0.473007 1902 316.76
0.485197 0.462118 1704 309.468
0.490809 0.453604 2040 303.766
0.497084 0.4372 2088 292.781
0.503027 0.423877 1842 283.859
0.508843 0.412519 2456 276.253
0.51514 0.405337 1968 271.443
0.521205 0.396908 2382 265.799
0.527271 0.384408 2352 257.428
0.533802 0.374309 2604 250.665
0.539882 0.363648 2280 243.526
0.546709 0.358665 2990 240.188
0.553468 0.346344 2880 231.937
0.559954 0.335757 2508 224.848
0.566543 0.330591 3126 221.388
0.573496 0.321272 3216 215.147
0.580523 0.311359 3032 208.509
0.587241 0.305083 3294 204.306
0.594316 0.296696 3540 198.69
0.601466 0.286446 3408 191.825
0.609018 0.28138 4014 188.433
0.61634 0.274803 3728 184.028
0.623417 0.266187 3588 178.259
0.630695 0.258783 4230 173.3
0.638291 0.249879 4176 167.338
0.645683 0.244399 4158 163.668
0.653416 0.23929 4652 160.246
0.660988 0.232542 4584 155.727
0.669506 0.225343 5454 150.906
0.677708 0.219614 4884 147.07
0.685505 0.214048 5000 143.342
0.694 0.208794 5934 139.824
0.702333 0.202171 5376 135.388
0.710789 0.197596 5898 132.325
0.719251 0.191461 6216 128.216
0.727942 0.185699 6104 124.358
0.736661 0.181291 6618 121.406
0.745211 0.176648 6480 118.297
0.754127 0.172657 6918 115.624
0.762976 0.167535 7304 112.194
0.772239 0.162061 7338 108.528
0.781657 0.159021 8376 106.492
0.791082 0.153301 7590 102.662
0.800591 0.149902 8780 100.385
0.810283 0.145268 8496 97.2824
0.820075 0.141746 9294 94.9232
0.829801 0.137099 8828 91.8118
0.839624 0.134652 9846 90.1729
0.849851 0.130398 10248 87.3241
0.860395 0.126534 10626 84.7366
0.870624 0.122808 10520 82.2414
0.880856 0.119616 10902 80.1035
0.8914 0.115273 11796 77.1953
0.902254 0.11327 11894 75.8542
0.912774 0.110304 12060 73.8678
0.923682 0.21132 12942 141.515
0.934704 0.103437 13224 69.269
0.946056 0.101147 14042 67.7356
0.957461 0.0976855 14400 65.4174
0.969088 0.0949114 15054 63.5596
0.980756 0.0930189 15194 62.2923
0.992313 0.0900509 15768 60.3047
1.00427 0.0865591 16626 57.9663
1.0163 0.084463 17168 56.5626
1.02842 0.0827418 17334 55.4099
1.04065 0.0798748 18564 53.49
1.05325 0.0787289 19214 52.7226
1.06615 0.0752941 20298 50.4224
1.07882 0.0730144 19800 48.8958
1.09171 0.0718436 21434 48.1117
1.10469 0.0689147 21630 46.1504
1.1179 0.067761 22976 45.3777
1.13133 0.0655005 23370 43.8639
1.14472 0.0633667 24240 42.435
1.15877 0.062275 26642 41.7039
1.17281 0.0605193 25518 40.5282
1.18671 0.057983 27498 38.8297
1.20092 0.0572542 27944 38.3416
1.21541 0.0559754 29778 37.4852
1.23005 0.0540517 30158 36.197
1.24487 0.0520317 32076 34.8442
1.25995 0.0521099 32430 34.8966
1.27496 0.051299 33602 34.3536
1.29008 0.0471852 34584 31.5987
1.30561 0.074414 36842 49.8331
1.32148 0.0468053 38070 31.3443
1.33731 0.0445034 38402 29.8027
1.35304 0.0419555 39600 28.0965
1.36931 0.0421219 42786 28.2079
1.38597 0.0411279 43754 27.5423
1.40251 0.039315 44190 26.3282
1.41927 0.0377772 47042 25.2984
1.43629 0.0361386 48000 24.2011
1.45349 0.0361803 50210 24.229
1.47092 0.034594 51678 23.1667
1.48857 0.0338069 54050 22.6396
1.50651 0.0326961 56010 21.8957
1.5246 0.031526 57782 21.1121
1.54296 0.030819 60306 20.6386
1.5614 0.0299547 61244 20.0598
1.57996 0.029214 64086 19.5638
1.59904 0.0301149 67706 20.1671
1.61841 0.0276769 69486 18.5345
1.63786 0.0267532 71426 17.9159
1.65727 0.0261986 72882 17.5445
1.67716 0.0255894 78230 17.1365
1.69752 0.0249994 80378 16.7414
1.71789 0.0244168 82242 16.3513
1.73855 0.0241619 86546 16.1806
1.75938 0.0238043 87750 15.9411
1.78034 0.0233046 91922 15.6064
1.80163 0.0229909 94890 15.3964
1.82321 0.0226959 99062 15.1989
1.84528 0.0340277 103898 22.7874
1.86742 0.0225593 105090 15.1074
1.88971 0.022246 109874 14.8976
1.91235 0.022333 114110 14.9558
1.93516 0.0227281 116850 15.2204
1.95828 0.023852 122672 15.9731
1.98195 0.0252041 128874 16.8785
2.00592 0.0263387 131714 17.6383
2.02983 0.0267871 134822 17.9386
2.05418 0.0391417 142866 26.2121
2.07887 0.0306052 145514 20.4955
2.10372 0.0429266 151880 28.7468
2.12915 0.0566811 159746 37.9578
2.15486 0.0562341 162858 37.6585
2.18054 0.0828255 167474 55.466
2.20649 0.117978 174110 79.007
2.23302 1.4708 183336 984.959
2.25999 0.0881626 189146 59.0401
2.28711 0.0646001 194354 43.2609
2.31452 0.076573 202496 51.2789
2.3423 0.043862 209754 29.3732
2.37031 0.0356571 215618 23.8786
2.39862 0.0444647 224600 29.7768
2.42748 0.0329291 235370 22.0517
2.45668 0.0285869 240794 19.1439
2.48608 0.0327105 250560 21.9054
2.5159 0.0277681 259874 18.5955
2.54615 0.0303671 270224 20.336
2.57673 0.0389359 278570 26.0743
2.60767 0.0313226 290216 20.9759
2.63893 0.0301312 298370 20.1781
2.67053 0.0329557 310928 22.0695
2.70255 0.0340089 321522 22.7748
2.73501 0.0404944 334640 27.118
2.76784 0.0408576 345302 27.3613
2.80103 0.0521691 358736 34.9362
2.83468 0.0569715 372320 38.1523
2.86869 0.0642661 384386 43.0373
2.90306 0.0979559 398576 65.5985
2.93788 0.115063 414032 77.0548
2.97314 0.131898 428570 88.3288
3.00878 0.26627 443420 178.314
3.04485 0.438508 460880 293.657
3.08141 0.613825 477608 411.062
3.11839 1.36226 494666 912.266
3.15587 14.2518 514172 9544.08
3.19377 0.952505 531200 637.867
