# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.0523599 8.27284e-11 12 8.27284e-11
0.074048 6.69957e-11 24 6.69957e-11
0.09069 9.45536e-11 16 9.45536e-11
0.10472 7.92952e-11 12 7.92952e-11
0.11708 9.76664e-11 48 9.76664e-11
0.128255 1.93817e-10 48 1.93817e-10
0.148096 2.11625e-10 24 2.11625e-10
0.15708 3.52415e-10 60 3.52415e-10
0.165576 2.73177e-10 48 2.73177e-10
0.173658 5.09307e-10 48 5.09307e-10
0.18138 1.36403e-10 16 1.36403e-10
0.188786 4.21357e-10 48 4.21357e-10
0.195913 4.00652e-10 96 4.00652e-10
0.20944 7.9521e-10 12 7.9521e-10
0.215885 4.93824e-10 96 4.93824e-10
0.222144 5.12529e-10 72 5.12529e-10
0.228231 5.31973e-10 48 5.31973e-10
0.23416 4.20653e-10 48 4.20653e-10
0.239943 6.99413e-10 96 6.99413e-10
0.24559 7.769e-10 48 7.769e-10
0.25651 7.17345e-10 48 7.17345e-10
0.261799 1.15023e-09 60 1.15023e-09
0.266984 8.0726e-10 144 8.0726e-10
0.27207 9.30422e-10 64 9.30422e-10
0.281967 8.83085e-10 144 8.83085e-10
0.286787 8.25406e-10 96 8.25406e-10
0.296192 7.45751e-10 24 7.45751e-10
0.300785 1.37616e-09 96 1.37616e-09
0.305308 8.66906e-10 96 8.66906e-10
0.309765 1.21802e-09 96 1.21802e-09
0.314159 1.29782e-09 60 1.29782e-09
0.318493 1.24578e-09 48 1.24578e-09
0.322768 1.24317e-09 144 1.24317e-09
0.331153 1.07152e-09 48 1.07152e-09
0.335267 1.55426e-09 192 1.55426e-09
0.339331 1.27071e-09 96 1.27071e-09
0.343347 2.04273e-09 48 2.04273e-09
0.347316 2.17964e-09 48 2.17964e-09
0.351241 1.20059e-09 144 1.20059e-09
0.355122 1.28746e-09 96 1.28746e-09
0.36276 1.33293e-09 16 1.33293e-09
0.366519 2.76953e-09 108 2.76953e-09
0.37024 1.73964e-09 168 1.73964e-09
0.373924 2.02413e-09 96 2.02413e-09
0.377572 8.66052e-10 48 8.66052e-10
0.381186 1.42306e-09 144 1.42306e-09
0.384765 1.86765e-09 192 1.86765e-09
0.391825 2.08293e-09 96 2.08293e-09
0.395308 1.32699e-09 96 1.32699e-09
0.398761 1.33262e-09 48 1.33262e-09
0.402184 1.60361e-09 144 1.60361e-09
0.408944 3.04652e-09 144 3.04652e-09
0.412282 1.8501e-09 192 1.8501e-09
0.418879 1.07159e-09 12 1.07159e-09
0.422139 2.03167e-09 192 2.03167e-09
0.425374 2.5238e-09 192 2.5238e-09
0.428584 2.29206e-09 48 2.29206e-09
0.431771 2.39113e-09 96 2.39113e-09
0.434934 2.37763e-09 192 2.37763e-09
0.438074 1.86709e-09 96 1.86709e-09
0.444288 1.72862e-09 72 1.72862e-09
0.447363 3.52385e-09 96 3.52385e-09
0.450417 3.04856e-09 240 3.04856e-09
0.45345 1.95482e-09 112 1.95482e-09
0.456463 1.93838e-09 48 1.93838e-09
0.459456 2.48362e-09 192 2.48362e-09
0.46243 2.91996e-09 96 2.91996e-09
0.468321 2.40708e-09 48 2.40708e-09
0.471239 2.94951e-09 204 2.94951e-09
0.475868 2.97011e-09 240 2.97011e-09
0.479886 2.65994e-09 96 2.65994e-09
0.482734 2.85529e-09 96 2.85529e-09
0.485566 3.37953e-09 240 3.37953e-09
0.491179 1.58899e-09 48 1.58899e-09
0.493962 2.77174e-09 288 2.77174e-09
0.497516 2.96629e-09 336 2.96629e-09
0.50494 3.20934e-09 96 3.20934e-09
0.507648 3.41501e-09 192 3.41501e-09
0.51302 4.50705e-09 48 4.50705e-09
0.515685 3.8033e-09 96 3.8033e-09
0.518336 3.07807e-09 216 3.07807e-09
0.520974 3.44691e-09 144 3.44691e-09
0.525815 4.1238e-09 396 4.1238e-09
0.528809 3.88049e-09 96 3.88049e-09
0.533968 3.67628e-09 144 3.67628e-09
0.536529 3.41751e-09 192 3.41751e-09
0.539078 4.09725e-09 144 4.09725e-09
0.542392 4.08837e-09 208 4.08837e-09
0.546653 4.97687e-09 144 4.97687e-09
0.549155 2.86859e-09 288 2.86859e-09
0.557822 4.79071e-09 384 4.79071e-09
0.561497 4.7631e-09 96 4.7631e-09
0.565449 4.65369e-09 384 4.65369e-09
0.568774 3.90736e-09 144 3.90736e-09
0.573574 5.06607e-09 96 5.06607e-09
0.575959 4.36665e-09 156 4.36665e-09
0.57901 4.70345e-09 336 4.70345e-09
0.585401 4.22814e-09 288 4.22814e-09
0.587738 5.27669e-09 288 5.27669e-09
0.592384 1.66835e-09 24 1.66835e-09
0.595269 4.21867e-09 384 4.21867e-09
0.599938 5.24335e-09 336 5.24335e-09
0.603844 4.60261e-09 96 4.60261e-09
0.606109 5.43441e-09 336 5.43441e-09
0.61211 5.94285e-09 288 5.94285e-09
0.616043 5.32995e-09 336 5.32995e-09
0.621003 5.06296e-09 288 5.06296e-09
0.62394 4.61746e-09 96 4.61746e-09
0.628319 8.84351e-09 60 8.84351e-09
0.631943 5.18262e-09 576 5.18262e-09
0.635476 5.66559e-09 160 5.66559e-09
0.640026 6.06096e-09 576 6.06096e-09
0.645536 5.73892e-09 144 5.73892e-09
0.648501 5.84804e-09 480 5.84804e-09
