# in Mpc/h Units 
# D1 = 0.0778613 
# k P N P(z=0)
0.0523599 31.3802 6 5176.21
0.074048 52.2186 12 8613.54
0.09069 57.4715 8 9480.01
0.10472 8.59517 6 1417.79
0.11708 34.4999 24 5690.81
0.128255 19.4398 24 3206.62
0.148096 38.1482 12 6292.6
0.15708 15.6885 30 2587.84
0.165576 17.6858 24 2917.31
0.173658 16.8836 24 2784.98
0.18138 6.39552 8 1054.95
0.188786 16.4787 24 2718.19
0.195913 13.1904 48 2175.77
0.20944 4.67637 6 771.375
0.215885 9.69557 48 1599.3
0.222144 9.12694 36 1505.5
0.228231 4.96222 24 818.526
0.23416 10.7275 24 1769.52
0.239943 7.00353 48 1155.24
0.24559 9.71375 24 1602.3
0.25651 7.51163 24 1239.05
0.261799 4.82117 30 795.26
0.266984 5.81557 72 959.287
0.27207 9.57198 32 1578.91
0.281967 6.19322 72 1021.58
0.286787 7.28677 48 1201.96
0.296192 4.07735 12 672.565
0.300785 6.8223 48 1125.35
0.305308 5.45481 48 899.78
0.309765 4.95913 48 818.017
0.314159 3.76177 30 620.509
0.318493 5.52352 24 911.114
0.322768 4.96893 72 819.632
0.331153 4.78551 24 789.377
0.335267 3.99978 96 659.769
0.339331 5.45228 48 899.362
0.343347 4.66436 24 769.392
0.347316 4.65188 24 767.334
0.351241 4.06766 72 670.967
0.355122 3.18674 48 525.657
0.36276 6.22002 8 1026
0.366519 5.13185 54 846.506
0.37024 3.71761 84 613.225
0.373924 3.57395 48 589.528
0.377572 3.67092 24 605.523
0.381186 2.96449 72 488.996
0.384765 4.15714 96 685.727
0.391825 3.15383 48 520.229
0.395308 3.06456 48 505.504
0.398761 3.00904 24 496.346
0.402184 2.63187 72 434.131
0.408944 2.62533 72 433.051
0.412282 2.92141 96 481.89
0.418879 1.59769 6 263.542
0.422139 2.25855 96 372.551
0.425374 2.92268 96 482.1
0.428584 1.96787 24 324.602
0.431771 1.95659 48 322.742
0.434934 2.52452 96 416.424
0.438074 2.54222 48 419.342
0.444288 2.97424 36 490.605
0.447363 1.48862 48 245.55
0.450417 2.35947 120 389.199
0.45345 1.62984 56 268.845
0.456463 2.02949 24 334.767
0.459456 2.08902 96 344.587
0.46243 2.8263 48 466.203
0.468321 1.11806 24 184.426
0.471239 1.86218 102 307.17
0.475868 1.85019 120 305.191
0.479886 2.85595 48 471.094
0.482734 1.51622 48 250.103
0.485566 1.96645 120 324.369
0.491179 2.06328 24 340.341
0.493962 2.19373 144 361.859
0.497516 1.65018 168 272.199
0.50494 1.95507 48 322.492
0.507648 1.53187 96 252.683
0.51302 2.08109 24 343.278
0.515685 2.04233 48 336.886
0.518336 1.47219 108 242.839
0.520974 1.00358 72 165.542
0.525815 1.82925 198 301.737
0.528809 1.65619 48 273.191
0.533968 1.26142 72 208.072
0.536529 1.45132 96 239.398
0.539078 2.07338 72 342.007
0.542392 1.20025 104 197.982
0.546653 1.57953 72 260.546
0.549155 1.26431 144 208.55
0.557822 1.53664 192 253.471
0.561497 1.23371 48 203.502
0.565449 1.47476 192 243.263
0.568774 1.38678 72 228.752
0.573574 1.35359 48 223.278
0.575959 1.4098 78 232.548
0.57901 1.49425 168 246.479
0.585401 1.31535 144 216.969
0.587738 1.30457 144 215.191
0.592384 1.0444 12 172.276
0.595269 1.36255 192 224.755
0.599938 1.51041 168 249.144
0.603844 1.17097 48 193.153
0.606109 1.12315 168 185.266
