# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.0523599 8.72834e-15 12 8.72834e-15
0.074048 1.29051e-14 24 1.29051e-14
0.09069 1.80096e-15 16 1.80096e-15
0.10472 4.46981e-14 12 4.46981e-14
0.11708 1.36312e-13 48 1.36312e-13
0.128255 1.18648e-13 48 1.18648e-13
0.148096 8.77533e-14 24 8.77533e-14
0.15708 2.45967e-13 60 2.45967e-13
0.165576 7.21486e-13 48 7.21486e-13
0.173658 6.60383e-13 48 6.60383e-13
0.18138 4.94395e-14 16 4.94395e-14
0.188786 3.40234e-13 48 3.40234e-13
0.195913 3.2437e-13 96 3.2437e-13
0.20944 1.46907e-12 12 1.46907e-12
0.215885 1.4322e-12 96 1.4322e-12
0.222144 2.34283e-12 72 2.34283e-12
0.228231 1.08062e-12 48 1.08062e-12
0.23416 2.78269e-12 48 2.78269e-12
0.239943 2.54656e-12 96 2.54656e-12
0.24559 4.07129e-13 48 4.07129e-13
0.25651 1.82957e-12 48 1.82957e-12
0.261799 1.64203e-12 60 1.64203e-12
0.266984 2.08046e-12 144 2.08046e-12
0.27207 4.70211e-12 64 4.70211e-12
0.281967 2.65423e-12 144 2.65423e-12
0.286787 5.5149e-12 96 5.5149e-12
0.296192 1.06755e-12 24 1.06755e-12
0.300785 3.24946e-12 96 3.24946e-12
0.305308 2.13215e-12 96 2.13215e-12
0.309765 4.14685e-12 96 4.14685e-12
0.314159 5.19113e-12 60 5.19113e-12
0.318493 1.27824e-11 48 1.27824e-11
0.322768 6.49337e-12 144 6.49337e-12
0.331153 4.50257e-12 48 4.50257e-12
0.335267 7.92977e-12 192 7.92977e-12
0.339331 3.75882e-12 96 3.75882e-12
0.343347 3.23815e-12 48 3.23815e-12
0.347316 9.48786e-12 48 9.48786e-12
0.351241 4.47865e-12 144 4.47865e-12
0.355122 1.21446e-11 96 1.21446e-11
0.36276 5.05678e-13 16 5.05678e-13
0.366519 1.02774e-11 108 1.02774e-11
0.37024 1.10312e-11 168 1.10312e-11
0.373924 1.29378e-11 96 1.29378e-11
0.377572 7.37106e-12 48 7.37106e-12
0.381186 1.81819e-11 144 1.81819e-11
0.384765 1.26552e-11 192 1.26552e-11
0.391825 7.53011e-12 96 7.53011e-12
0.395308 1.62493e-11 96 1.62493e-11
0.398761 1.82442e-11 48 1.82442e-11
0.402184 1.8973e-11 144 1.8973e-11
0.408944 7.98059e-12 144 7.98059e-12
0.412282 1.55181e-11 192 1.55181e-11
0.418879 6.08405e-11 12 6.08405e-11
0.422139 1.7027e-11 192 1.7027e-11
0.425374 1.94198e-11 192 1.94198e-11
0.428584 2.10038e-11 48 2.10038e-11
0.431771 1.70496e-11 96 1.70496e-11
0.434934 4.30109e-11 192 4.30109e-11
0.438074 6.04554e-12 96 6.04554e-12
0.444288 2.41661e-11 72 2.41661e-11
0.447363 1.86317e-11 96 1.86317e-11
0.450417 2.17541e-11 240 2.17541e-11
0.45345 1.42259e-11 112 1.42259e-11
0.456463 1.61737e-11 48 1.61737e-11
0.459456 2.57716e-11 192 2.57716e-11
0.46243 1.49914e-11 96 1.49914e-11
0.468321 4.27566e-11 48 4.27566e-11
0.471239 1.92392e-11 204 1.92392e-11
0.475868 2.99387e-11 240 2.99387e-11
0.479886 5.0147e-11 96 5.0147e-11
0.482734 3.44956e-11 96 3.44956e-11
0.485566 3.19505e-11 240 3.19505e-11
0.491179 6.68274e-12 48 6.68274e-12
0.493962 3.81285e-11 288 3.81285e-11
0.497516 4.4567e-11 336 4.4567e-11
0.50494 3.99613e-11 96 3.99613e-11
0.507648 3.45656e-11 192 3.45656e-11
0.51302 2.99835e-11 48 2.99835e-11
0.515685 5.57017e-11 96 5.57017e-11
0.518336 4.74047e-11 216 4.74047e-11
0.520974 2.34767e-11 144 2.34767e-11
0.525815 5.55826e-11 396 5.55826e-11
0.528809 7.65251e-11 96 7.65251e-11
0.533968 4.34709e-11 144 4.34709e-11
0.536529 6.04475e-11 192 6.04475e-11
0.539078 5.35861e-11 144 5.35861e-11
0.542392 6.17428e-11 208 6.17428e-11
0.546653 5.10591e-11 144 5.10591e-11
0.549155 4.80208e-11 288 4.80208e-11
0.557822 4.54149e-11 384 4.54149e-11
0.561497 4.10874e-11 96 4.10874e-11
0.565449 5.5818e-11 384 5.5818e-11
0.568774 8.6796e-11 144 8.6796e-11
0.573574 7.91005e-11 96 7.91005e-11
0.575959 3.30668e-11 156 3.30668e-11
0.57901 6.52737e-11 336 6.52737e-11
0.585401 8.23716e-11 288 8.23716e-11
0.587738 9.39917e-11 288 9.39917e-11
0.592384 2.706e-11 24 2.706e-11
0.595269 6.67271e-11 384 6.67271e-11
0.599938 6.93929e-11 336 6.93929e-11
0.603844 3.36071e-11 96 3.36071e-11
0.606109 8.11794e-11 336 8.11794e-11
0.61211 7.4258e-11 288 7.4258e-11
0.616043 8.73317e-11 336 8.73317e-11
0.621003 1.03866e-10 288 1.03866e-10
0.62394 4.16555e-11 96 4.16555e-11
0.628319 4.03101e-11 60 4.03101e-11
0.631943 1.12212e-10 576 1.12212e-10
0.635476 1.15686e-10 160 1.15686e-10
0.640026 1.02678e-10 576 1.02678e-10
0.645536 1.50088e-10 144 1.50088e-10
0.648501 1.23265e-10 480 1.23265e-10
0.651875 7.10243e-11 192 7.10243e-11
0.657259 1.38954e-10 336 1.38954e-10
0.664143 1.3666e-10 432 1.3666e-10
0.666806 8.93594e-11 264 8.93594e-11
0.671554 9.78718e-11 384 9.78718e-11
0.67461 6.10257e-11 240 6.10257e-11
0.67991 1.80082e-10 252 1.80082e-10
0.683858 1.31705e-10 576 1.31705e-10
0.689604 1.50246e-10 624 1.50246e-10
0.694632 1.18897e-10 48 1.18897e-10
0.699101 1.72163e-10 528 1.72163e-10
0.703699 9.21172e-11 384 9.21172e-11
0.707341 1.54104e-10 384 1.54104e-10
0.712995 1.48384e-10 672 1.48384e-10
0.716011 1.75714e-10 96 1.75714e-10
0.72021 1.57755e-10 480 1.57755e-10
0.728882 1.67616e-10 592 1.67616e-10
0.73184 1.7365e-10 300 1.7365e-10
0.735837 1.83409e-10 480 1.83409e-10
