# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 1.81473e-11 12 1.81473e-11
0.0296192 1.12111e-10 24 1.12111e-10
0.036276 1.92866e-11 16 1.92866e-11
0.0418879 2.68101e-09 12 2.68101e-09
0.0468321 7.77528e-10 48 7.77528e-10
0.051302 1.13434e-09 48 1.13434e-09
0.0592384 3.21277e-09 24 3.21277e-09
0.0628319 2.74328e-09 60 2.74328e-09
0.0662306 6.5422e-09 48 6.5422e-09
0.0694632 6.66093e-09 48 6.66093e-09
0.072552 1.04892e-09 16 1.04892e-09
0.0755145 8.81938e-09 48 8.81938e-09
0.0783651 6.19618e-09 96 6.19618e-09
0.0837758 1.4322e-08 12 1.4322e-08
0.0863541 8.99759e-09 96 8.99759e-09
0.0888577 1.88663e-08 72 1.88663e-08
0.0912926 5.59982e-09 48 5.59982e-09
0.0936642 1.75932e-08 48 1.75932e-08
0.0959772 2.39234e-08 96 2.39234e-08
0.0982358 6.73192e-09 48 6.73192e-09
0.102604 1.3687e-08 48 1.3687e-08
0.10472 2.97777e-08 60 2.97777e-08
0.106794 3.54023e-08 144 3.54023e-08
0.108828 7.72435e-08 64 7.72435e-08
0.112787 2.47095e-08 144 2.47095e-08
0.114715 4.39359e-08 96 4.39359e-08
0.118477 2.5574e-08 24 2.5574e-08
0.120314 3.02734e-08 96 3.02734e-08
0.122123 4.19149e-08 96 4.19149e-08
0.123906 4.38036e-08 96 4.38036e-08
0.125664 5.2555e-08 60 5.2555e-08
0.127397 1.15346e-07 48 1.15346e-07
0.129107 6.69713e-08 144 6.69713e-08
0.132461 1.05593e-07 48 1.05593e-07
0.134107 8.19737e-08 192 8.19737e-08
0.135732 5.72649e-08 96 5.72649e-08
0.137339 3.02957e-08 48 3.02957e-08
0.138926 1.47165e-07 48 1.47165e-07
0.140496 6.25776e-08 144 6.25776e-08
0.142049 1.41378e-07 96 1.41378e-07
0.145104 7.75304e-09 16 7.75304e-09
0.146608 1.29217e-07 108 1.29217e-07
0.148632 1.16968e-07 264 1.16968e-07
0.151029 1.25554e-07 48 1.25554e-07
0.152474 1.18928e-07 144 1.18928e-07
0.153906 1.24103e-07 192 1.24103e-07
0.15673 7.05748e-08 96 7.05748e-08
0.158123 1.64322e-07 96 1.64322e-07
0.160531 1.97023e-07 192 1.97023e-07
0.163577 1.18374e-07 144 1.18374e-07
0.164913 1.64732e-07 192 1.64732e-07
0.167552 2.93043e-07 12 2.93043e-07
0.169502 2.44124e-07 384 2.44124e-07
0.172283 1.97599e-07 144 1.97599e-07
0.173974 2.37295e-07 192 2.37295e-07
0.17523 8.00653e-08 96 8.00653e-08
0.178418 2.46772e-07 168 2.46772e-07
0.180167 2.82103e-07 240 2.82103e-07
0.181741 1.66229e-07 160 1.66229e-07
0.184179 2.16989e-07 288 2.16989e-07
0.187328 2.66594e-07 48 2.66594e-07
0.188867 3.56496e-07 300 3.56496e-07
0.191267 2.76665e-07 240 2.76665e-07
0.193903 3.22151e-07 336 3.22151e-07
0.196472 1.04142e-07 48 1.04142e-07
