# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 8.4208e-11 12 8.4208e-11
0.0296192 1.92318e-10 24 1.92318e-10
0.036276 2.75181e-10 16 2.75181e-10
0.0418879 5.85839e-10 12 5.85839e-10
0.0468321 1.75817e-09 48 1.75817e-09
0.051302 2.51121e-09 48 2.51121e-09
0.0592384 2.66978e-09 24 2.66978e-09
0.0628319 3.54923e-09 60 3.54923e-09
0.0662306 8.18612e-09 48 8.18612e-09
0.0694632 5.29533e-09 48 5.29533e-09
0.072552 1.04722e-08 16 1.04722e-08
0.0755145 1.0026e-08 48 1.0026e-08
0.0783651 1.17266e-08 96 1.17266e-08
0.0837758 6.47076e-09 12 6.47076e-09
0.0863541 1.84373e-08 96 1.84373e-08
0.0888577 1.87752e-08 72 1.87752e-08
0.0912926 1.97072e-08 48 1.97072e-08
0.0936642 2.50287e-08 48 2.50287e-08
0.0959772 2.71233e-08 96 2.71233e-08
0.0982358 1.89176e-08 48 1.89176e-08
0.102604 1.54305e-08 48 1.54305e-08
0.10472 4.59058e-08 60 4.59058e-08
0.106794 4.43752e-08 144 4.43752e-08
0.108828 8.22447e-08 64 8.22447e-08
0.112787 3.87978e-08 144 3.87978e-08
0.114715 6.90322e-08 96 6.90322e-08
0.118477 5.82424e-08 24 5.82424e-08
0.120314 4.48212e-08 96 4.48212e-08
0.122123 7.27509e-08 96 7.27509e-08
0.123906 9.80701e-08 96 9.80701e-08
0.125664 9.04289e-08 60 9.04289e-08
0.127397 1.45061e-07 48 1.45061e-07
0.129107 8.23991e-08 144 8.23991e-08
0.132461 1.35879e-07 48 1.35879e-07
0.134107 1.13747e-07 192 1.13747e-07
0.135732 1.18595e-07 96 1.18595e-07
0.137339 4.59656e-08 48 4.59656e-08
0.138926 1.49708e-07 48 1.49708e-07
0.140496 8.84464e-08 144 8.84464e-08
0.142049 1.30511e-07 96 1.30511e-07
0.145104 3.9291e-08 16 3.9291e-08
0.146608 1.51632e-07 108 1.51632e-07
0.148632 1.48995e-07 264 1.48995e-07
0.151029 1.52181e-07 48 1.52181e-07
0.152474 1.94852e-07 144 1.94852e-07
0.153906 2.05498e-07 192 2.05498e-07
0.15673 7.96909e-08 96 7.96909e-08
0.158123 1.57367e-07 96 1.57367e-07
0.160531 2.08546e-07 192 2.08546e-07
0.163577 1.57052e-07 144 1.57052e-07
0.164913 2.46093e-07 192 2.46093e-07
0.167552 4.88759e-07 12 4.88759e-07
0.169502 2.38918e-07 384 2.38918e-07
0.172283 3.2535e-07 144 3.2535e-07
0.173974 3.65117e-07 192 3.65117e-07
0.17523 2.32264e-07 96 2.32264e-07
0.178418 4.12991e-07 168 4.12991e-07
0.180167 3.08937e-07 240 3.08937e-07
0.181741 2.84206e-07 160 2.84206e-07
0.184179 3.09834e-07 288 3.09834e-07
0.187328 6.51644e-07 48 6.51644e-07
0.188867 3.57657e-07 300 3.57657e-07
0.191267 4.6234e-07 240 4.6234e-07
0.193903 4.80894e-07 336 4.80894e-07
0.196472 3.20105e-07 48 3.20105e-07
0.198088 4.55959e-07 528 4.55959e-07
0.199793 7.79055e-07 96 7.79055e-07
0.202698 5.40385e-07 288 5.40385e-07
0.205919 4.99908e-07 144 4.99908e-07
0.207757 5.50038e-07 360 5.50038e-07
0.21056 6.31653e-07 492 6.31653e-07
0.213587 7.31981e-07 144 7.31981e-07
0.215528 6.10552e-07 480 6.10552e-07
0.218352 6.84376e-07 208 6.84376e-07
0.219662 7.39329e-07 288 7.39329e-07
0.223423 7.40292e-07 480 7.40292e-07
0.22618 8.30056e-07 384 8.30056e-07
0.228278 9.37421e-07 240 9.37421e-07
0.231217 8.97614e-07 492 8.97614e-07
0.234628 1.07071e-06 576 1.07071e-06
0.237806 8.64177e-07 312 8.64177e-07
0.239714 1.03284e-06 432 1.03284e-06
0.242607 9.84481e-07 528 9.84481e-07
0.245954 1.04954e-06 528 1.04954e-06
0.248695 1.14356e-06 384 1.14356e-06
0.252641 1.21633e-06 636 1.21633e-06
0.255182 1.49022e-06 496 1.49022e-06
0.257969 1.28071e-06 672 1.28071e-06
0.260901 1.59359e-06 528 1.59359e-06
0.263594 1.41506e-06 240 1.41506e-06
0.266618 1.44243e-06 840 1.44243e-06
0.269843 1.36581e-06 528 1.36581e-06
0.273272 1.91223e-06 732 1.91223e-06
0.275985 2.10248e-06 672 2.10248e-06
0.280415 1.65163e-06 912 1.65163e-06
0.283902 1.95056e-06 768 1.95056e-06
0.287082 2.27885e-06 864 2.27885e-06
0.291553 1.99684e-06 592 1.99684e-06
0.29372 2.11865e-06 780 2.11865e-06
0.297469 2.62996e-06 888 2.62996e-06
0.301416 2.5178e-06 1200 2.5178e-06
0.304904 2.22093e-06 816 2.22093e-06
0.308899 2.61868e-06 816 2.61868e-06
0.311881 3.06658e-06 768 3.06658e-06
0.316099 3.41022e-06 1548 3.41022e-06
0.320152 3.26305e-06 864 3.26305e-06
0.323319 3.67823e-06 912 3.67823e-06
0.327249 3.58069e-06 1240 3.58069e-06
0.331125 3.92969e-06 1200 3.92969e-06
0.335425 4.07815e-06 1164 4.07815e-06
0.339086 4.34244e-06 1152 4.34244e-06
0.342966 3.8883e-06 1536 3.8883e-06
0.347538 5.04093e-06 1488 5.04093e-06
0.352007 4.31696e-06 1296 4.31696e-06
0.356145 4.49032e-06 1332 4.49032e-06
0.360285 5.77709e-06 1920 5.77709e-06
0.365066 4.88208e-06 1504 4.88208e-06
0.368573 5.64329e-06 1104 5.64329e-06
0.372864 5.86459e-06 1968 5.86459e-06
0.378105 6.4853e-06 2124 6.4853e-06
0.382338 6.93337e-06 1296 6.93337e-06
0.386795 6.61924e-06 2280 6.61924e-06
