# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 1.67546e-09 12 1.67546e-09
0.0296192 4.65905e-09 24 4.65905e-09
0.036276 1.64354e-09 16 1.64354e-09
0.0418879 1.82882e-08 12 1.82882e-08
0.0468321 6.39694e-09 48 6.39694e-09
0.051302 9.96115e-09 48 9.96115e-09
0.0592384 8.3005e-09 24 8.3005e-09
0.0628319 1.38037e-08 60 1.38037e-08
0.0662306 2.10376e-08 48 2.10376e-08
0.0694632 2.70235e-08 48 2.70235e-08
0.072552 2.35236e-08 16 2.35236e-08
0.0755145 2.63426e-08 48 2.63426e-08
0.0783651 2.99522e-08 96 2.99522e-08
0.0837758 7.00225e-08 12 7.00225e-08
0.0863541 6.22297e-08 96 6.22297e-08
0.0888577 5.38439e-08 72 5.38439e-08
0.0912926 3.40229e-08 48 3.40229e-08
0.0936642 3.59309e-08 48 3.59309e-08
0.0959772 5.54787e-08 96 5.54787e-08
0.0982358 3.58048e-08 48 3.58048e-08
0.102604 5.62587e-08 48 5.62587e-08
0.10472 7.34227e-08 60 7.34227e-08
0.106794 7.3227e-08 144 7.3227e-08
0.108828 1.75814e-07 64 1.75814e-07
0.112787 1.06352e-07 144 1.06352e-07
0.114715 1.40886e-07 96 1.40886e-07
0.118477 9.67446e-08 24 9.67446e-08
0.120314 7.70595e-08 96 7.70595e-08
0.122123 1.22188e-07 96 1.22188e-07
0.123906 1.04155e-07 96 1.04155e-07
0.125664 1.39963e-07 60 1.39963e-07
0.127397 2.64221e-07 48 2.64221e-07
0.129107 1.27612e-07 144 1.27612e-07
0.132461 2.19379e-07 48 2.19379e-07
0.134107 1.91555e-07 192 1.91555e-07
0.135732 1.44702e-07 96 1.44702e-07
0.137339 1.60673e-07 48 1.60673e-07
0.138926 1.97606e-07 48 1.97606e-07
0.140496 2.03394e-07 144 2.03394e-07
0.142049 1.58558e-07 96 1.58558e-07
0.145104 1.51855e-07 16 1.51855e-07
0.146608 1.85157e-07 108 1.85157e-07
0.148632 2.46169e-07 264 2.46169e-07
0.151029 2.38466e-07 48 2.38466e-07
0.152474 2.67024e-07 144 2.67024e-07
0.153906 3.46436e-07 192 3.46436e-07
0.15673 2.21948e-07 96 2.21948e-07
0.158123 2.55185e-07 96 2.55185e-07
0.160531 4.02454e-07 192 4.02454e-07
0.163577 2.67581e-07 144 2.67581e-07
0.164913 3.30828e-07 192 3.30828e-07
0.167552 2.42299e-07 12 2.42299e-07
0.169502 4.44722e-07 384 4.44722e-07
0.172283 4.89974e-07 144 4.89974e-07
0.173974 5.43685e-07 192 5.43685e-07
0.17523 3.00225e-07 96 3.00225e-07
0.178418 4.89747e-07 168 4.89747e-07
0.180167 5.8721e-07 240 5.8721e-07
0.181741 4.54961e-07 160 4.54961e-07
0.184179 6.1826e-07 288 6.1826e-07
0.187328 9.61023e-07 48 9.61023e-07
0.188867 6.25247e-07 300 6.25247e-07
0.191267 8.14683e-07 240 8.14683e-07
0.193903 7.54708e-07 336 7.54708e-07
0.196472 6.59214e-07 48 6.59214e-07
0.198088 7.03289e-07 528 7.03289e-07
0.199793 1.35003e-06 96 1.35003e-06
