# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 1.95005e-11 12 1.95005e-11
0.0296192 2.15851e-11 24 2.15851e-11
0.036276 5.51398e-13 16 5.51398e-13
0.0418879 4.54325e-10 12 4.54325e-10
0.0468321 2.10856e-10 48 2.10856e-10
0.051302 1.78351e-10 48 1.78351e-10
0.0592384 5.04599e-10 24 5.04599e-10
0.0628319 4.27437e-10 60 4.27437e-10
0.0662306 3.2015e-09 48 3.2015e-09
0.0694632 1.15094e-09 48 1.15094e-09
0.072552 6.77382e-11 16 6.77382e-11
0.0755145 1.47621e-09 48 1.47621e-09
0.0783651 1.04757e-09 96 1.04757e-09
0.0837758 3.39965e-09 12 3.39965e-09
0.0863541 2.8944e-09 96 2.8944e-09
0.0888577 1.68116e-09 72 1.68116e-09
0.0912926 1.22852e-09 48 1.22852e-09
0.0936642 3.12764e-09 48 3.12764e-09
0.0959772 4.94595e-09 96 4.94595e-09
0.0982358 4.91839e-10 48 4.91839e-10
0.102604 5.64368e-09 48 5.64368e-09
0.10472 6.5937e-09 60 6.5937e-09
0.106794 7.67341e-09 144 7.67341e-09
0.108828 1.14301e-08 64 1.14301e-08
0.112787 7.37424e-09 144 7.37424e-09
0.114715 1.35718e-08 96 1.35718e-08
0.118477 4.39709e-09 24 4.39709e-09
0.120314 6.12346e-09 96 6.12346e-09
0.122123 6.68445e-09 96 6.68445e-09
0.123906 1.24683e-08 96 1.24683e-08
0.125664 7.29233e-09 60 7.29233e-09
0.127397 2.33283e-08 48 2.33283e-08
0.129107 1.93564e-08 144 1.93564e-08
0.132461 3.45173e-08 48 3.45173e-08
0.134107 1.4802e-08 192 1.4802e-08
0.135732 1.27717e-08 96 1.27717e-08
0.137339 5.5253e-09 48 5.5253e-09
0.138926 2.20826e-08 48 2.20826e-08
0.140496 1.3581e-08 144 1.3581e-08
0.142049 1.7476e-08 96 1.7476e-08
0.145104 7.27265e-10 16 7.27265e-10
0.146608 1.72031e-08 108 1.72031e-08
0.148632 1.87676e-08 264 1.87676e-08
0.151029 2.33289e-08 48 2.33289e-08
0.152474 3.35675e-08 144 3.35675e-08
0.153906 3.18823e-08 192 3.18823e-08
0.15673 2.09512e-08 96 2.09512e-08
0.158123 2.20685e-08 96 2.20685e-08
0.160531 4.61533e-08 192 4.61533e-08
0.163577 1.70393e-08 144 1.70393e-08
0.164913 3.20743e-08 192 3.20743e-08
0.167552 2.69129e-08 12 2.69129e-08
0.169502 4.52034e-08 384 4.52034e-08
0.172283 4.39353e-08 144 4.39353e-08
0.173974 5.82833e-08 192 5.82833e-08
0.17523 2.17236e-08 96 2.17236e-08
0.178418 6.42328e-08 168 6.42328e-08
0.180167 4.94993e-08 240 4.94993e-08
0.181741 4.52458e-08 160 4.52458e-08
0.184179 3.03887e-08 288 3.03887e-08
0.187328 8.73231e-08 48 8.73231e-08
0.188867 7.21758e-08 300 7.21758e-08
0.191267 6.82197e-08 240 6.82197e-08
0.193903 9.74805e-08 336 9.74805e-08
0.196472 1.37777e-08 48 1.37777e-08
0.198088 6.33411e-08 528 6.33411e-08
0.199793 1.69188e-07 96 1.69188e-07
0.202698 6.85137e-08 288 6.85137e-08
0.205919 9.85422e-08 144 9.85422e-08
0.207757 7.54279e-08 360 7.54279e-08
0.21056 9.37018e-08 492 9.37018e-08
0.213587 8.09584e-08 144 8.09584e-08
0.215528 1.27567e-07 480 1.27567e-07
0.218352 1.30083e-07 208 1.30083e-07
0.219662 1.27456e-07 288 1.27456e-07
0.223423 1.05785e-07 480 1.05785e-07
0.22618 1.20085e-07 384 1.20085e-07
0.228278 1.96198e-07 240 1.96198e-07
0.231217 1.5254e-07 492 1.5254e-07
0.234628 1.46345e-07 576 1.46345e-07
0.237806 1.52442e-07 312 1.52442e-07
0.239714 1.91904e-07 432 1.91904e-07
0.242607 1.41758e-07 528 1.41758e-07
0.245954 1.62245e-07 528 1.62245e-07
0.248695 1.39802e-07 384 1.39802e-07
0.252641 2.39384e-07 636 2.39384e-07
0.255182 2.2899e-07 496 2.2899e-07
0.257969 1.78797e-07 672 1.78797e-07
0.260901 3.00058e-07 528 3.00058e-07
0.263594 2.99751e-07 240 2.99751e-07
0.266618 2.40588e-07 840 2.40588e-07
0.269843 1.55238e-07 528 1.55238e-07
0.273272 3.07406e-07 732 3.07406e-07
0.275985 2.81686e-07 672 2.81686e-07
0.280415 3.05921e-07 912 3.05921e-07
0.283902 3.13301e-07 768 3.13301e-07
0.287082 3.4266e-07 864 3.4266e-07
0.291553 2.60501e-07 592 2.60501e-07
0.29372 3.65416e-07 780 3.65416e-07
0.297469 3.72941e-07 888 3.72941e-07
0.301416 3.99872e-07 1200 3.99872e-07
0.304904 4.45652e-07 816 4.45652e-07
0.308899 3.50853e-07 816 3.50853e-07
0.311881 4.2743e-07 768 4.2743e-07
0.316099 4.97276e-07 1548 4.97276e-07
0.320152 6.20071e-07 864 6.20071e-07
0.323319 5.4189e-07 912 5.4189e-07
0.327249 5.19241e-07 1240 5.19241e-07
0.331125 5.5347e-07 1200 5.5347e-07
0.335425 6.2644e-07 1164 6.2644e-07
0.339086 7.62398e-07 1152 7.62398e-07
0.342966 5.55317e-07 1536 5.55317e-07
0.347538 7.27887e-07 1488 7.27887e-07
0.352007 6.48559e-07 1296 6.48559e-07
0.356145 7.63127e-07 1332 7.63127e-07
0.360285 9.68229e-07 1920 9.68229e-07
0.365066 7.94004e-07 1504 7.94004e-07
0.368573 8.01829e-07 1104 8.01829e-07
0.372864 9.37721e-07 1968 9.37721e-07
0.378105 9.59675e-07 2124 9.59675e-07
0.382338 1.11374e-06 1296 1.11374e-06
