# in Mpc/h Units 
# D1 = 0.066996 
# k P N P(z=0)
0.0523599 23.0739 6 5140.71
0.074048 38.5613 12 8591.19
0.09069 42.3372 8 9432.43
0.10472 6.33945 6 1412.39
0.11708 25.4187 24 5663.1
0.128255 14.3162 24 3189.54
0.148096 28.1539 12 6272.49
0.15708 11.5463 30 2572.44
0.165576 12.9936 24 2894.89
0.173658 12.4594 24 2775.86
0.18138 4.67982 8 1042.63
0.188786 12.1576 24 2708.62
0.195913 9.74788 48 2171.76
0.20944 3.37896 6 752.809
0.215885 7.14413 48 1591.66
0.222144 6.69341 36 1491.24
0.228231 3.6373 24 810.364
0.23416 7.84758 24 1748.39
0.239943 5.1221 48 1141.17
0.24559 7.175 24 1598.54
0.25651 5.55445 24 1237.49
0.261799 3.58435 30 798.569
0.266984 4.26971 72 951.262
0.27207 7.00962 32 1561.69
0.281967 4.57093 72 1018.37
0.286787 5.38263 48 1199.21
0.296192 2.94571 12 656.283
0.300785 5.01978 48 1118.37
0.305308 3.98927 48 888.781
0.309765 3.65043 48 813.291
0.314159 2.76469 30 615.953
0.318493 4.06394 24 905.418
0.322768 3.65513 72 814.338
0.331153 3.52286 24 784.87
0.335267 2.95762 96 658.936
0.339331 4.01167 48 893.772
0.343347 3.43554 24 765.414
0.347316 3.42971 24 764.116
0.351241 3.01824 72 672.443
0.355122 2.36122 48 526.064
0.36276 4.53995 8 1011.47
0.366519 3.76277 54 838.319
0.37024 2.73672 84 609.723
0.373924 2.63772 48 587.666
0.377572 2.69751 24 600.986
0.381186 2.18545 72 486.904
0.384765 3.05114 96 679.773
0.391825 2.32011 48 516.904
0.395308 2.26855 48 505.416
0.398761 2.17551 24 484.689
0.402184 1.92499 72 428.874
0.408944 1.91463 72 426.566
0.412282 2.1393 96 476.621
0.418879 1.21692 6 271.12
0.422139 1.65357 96 368.405
0.425374 2.13683 96 476.071
0.428584 1.44998 24 323.045
0.431771 1.43631 48 320
0.434934 1.84429 96 410.896
0.438074 1.8571 48 413.748
0.444288 2.19349 36 488.694
0.447363 1.08346 48 241.387
0.450417 1.7371 120 387.015
0.45345 1.17447 56 261.665
0.456463 1.49085 24 332.151
0.459456 1.52765 96 340.35
0.46243 2.09755 48 467.319
0.468321 0.808014 24 180.02
0.471239 1.37809 102 307.03
0.475868 1.36634 120 304.41
0.479886 2.09193 48 466.067
0.482734 1.11083 48 247.485
0.485566 1.46206 120 325.736
0.491179 1.51286 24 337.056
0.493962 1.61016 144 358.733
