# in Mpc/h Units 
# D1 = 0.23894 
# k P N P(z=0)
0.0523599 294.073 6 5150.83
0.074048 489.714 12 8577.56
0.09069 527.675 8 9242.47
0.10472 76.2362 6 1335.31
0.11708 322.205 24 5643.57
0.128255 188.535 24 3302.28
0.148096 350.102 12 6132.19
0.15708 147.014 30 2575.01
0.165576 167.186 24 2928.34
0.173658 151.111 24 2646.78
0.18138 67.5908 8 1183.88
0.188786 155.082 24 2716.33
0.195913 121.634 48 2130.47
0.20944 57.2008 6 1001.9
0.215885 91.0465 48 1594.72
0.222144 91.1949 36 1597.32
0.228231 50.2977 24 880.987
0.23416 110.209 24 1930.36
0.239943 74.1481 48 1298.74
0.24559 89.3961 24 1565.81
0.25651 68.4348 24 1198.67
0.261799 41.5506 30 727.777
0.266984 58.4755 72 1024.23
0.27207 98.1952 32 1719.93
0.281967 57.1583 72 1001.15
0.286787 66.7071 48 1168.4
0.296192 51.5302 12 902.574
0.300785 65.7984 48 1152.49
0.305308 58.5857 48 1026.16
0.309765 48.7246 48 853.433
0.314159 37.6549 30 659.543
0.318493 53.3206 24 933.934
0.322768 49.3519 72 864.421
0.331153 47.5015 24 832.01
0.335267 37.0681 96 649.265
0.339331 53.5401 48 937.778
0.343347 44.9222 24 786.833
0.347316 44.6899 24 782.764
0.351241 35.9392 72 629.491
0.355122 29.647 48 519.281
0.36276 65.6605 8 1150.07
0.366519 51.1869 54 896.562
0.37024 34.6439 84 606.803
0.373924 33.5231 48 587.172
0.377572 36.1465 24 633.122
0.381186 29.7094 72 520.373
0.384765 42.1144 96 737.653
0.391825 32.1331 48 562.826
0.395308 28.4801 48 498.842
0.398761 36.0175 24 630.863
0.402184 28.8654 72 505.591
0.408944 30.2894 72 530.532
0.412282 29.7528 96 521.135
0.418879 7.44365 6 130.379
0.422139 25.3941 96 444.789
0.425374 31.9499 96 559.616
0.428584 20.821 24 364.69
0.431771 19.6719 48 344.561
0.434934 27.1009 96 474.684
0.438074 28.3701 48 496.916
0.444288 29.3944 36 514.857
0.447363 18.5592 48 325.073
0.450417 23.9954 120 420.29
0.45345 20.6411 56 361.539
0.456463 20.6467 24 361.636
0.459456 22.5679 96 395.287
0.46243 24.7895 48 434.2
0.468321 14.7352 24 258.093
0.471239 17.6722 102 309.537
0.475868 17.6163 120 308.557
0.479886 31.235 48 547.096
0.482734 15.5976 48 273.2
0.485566 16.929 120 296.519
0.491179 21.1237 24 369.991
0.493962 21.4188 144 375.16
0.497516 14.4299 168 252.747
0.50494 21.8188 48 382.165
0.507648 16.7498 96 293.381
0.51302 25.1023 24 439.678
0.515685 22.0365 48 385.979
0.518336 18.8229 108 329.692
0.520974 12.4342 72 217.79
0.525815 19.9017 198 348.588
0.528809 15.8879 48 278.284
0.533968 14.3368 72 251.116
0.536529 15.7618 96 276.075
0.539078 21.9414 72 384.314
0.542392 13.5651 104 237.6
0.546653 15.3987 72 269.715
0.549155 14.6625 144 256.821
0.557822 15.0784 192 264.106
0.561497 13.1658 48 230.604
0.565449 16.761 192 293.576
0.568774 13.8684 72 242.912
0.573574 16.967 48 297.185
0.575959 17.5284 78 307.018
0.57901 15.3332 168 268.568
0.585401 14.3472 144 251.298
0.587738 12.6436 144 221.458
0.592384 7.02137 12 122.982
0.595269 14.83 192 259.754
