# in Mpc/h Units 
# D1 = 0.201105 
# k P N P(z=0)
0.0523599 208.252 6 5149.23
0.074048 347.129 12 8583.08
0.09069 375.627 8 9287.73
0.10472 54.7008 6 1352.53
0.11708 228.509 24 5650.11
0.128255 132.607 24 3278.83
0.148096 249.237 12 6162.62
0.15708 104.101 30 2574
0.165576 118.28 24 2924.58
0.173658 108.276 24 2677.24
0.18138 46.4039 8 1147.38
0.188786 109.681 24 2711.98
0.195913 86.4842 48 2138.4
0.20944 38.2676 6 946.203
0.215885 64.4364 48 1593.25
0.222144 63.604 36 1572.67
0.228231 34.886 24 862.589
0.23416 76.5091 24 1891.76
0.239943 50.9 48 1258.55
0.24559 63.4182 24 1568.07
0.25651 48.7509 24 1205.41
0.261799 29.8485 30 738.033
0.266984 40.7163 72 1006.75
0.27207 68.2178 32 1686.75
0.281967 40.5607 72 1002.9
0.286787 47.3541 48 1170.87
0.296192 34.0167 12 841.095
0.300785 46.2465 48 1143.49
0.305308 40.0638 48 990.616
0.309765 34.0173 48 841.11
0.314159 26.1691 30 647.056
0.318493 37.512 24 927.52
0.322768 34.3775 72 850.015
0.331153 33.0267 24 816.617
0.335267 26.1854 96 647.458
0.339331 37.4138 48 925.092
0.343347 31.5296 24 779.599
0.347316 31.3181 24 774.371
0.351241 25.6334 72 633.811
0.355122 20.8075 48 514.485
0.36276 45.4964 8 1124.94
0.366519 35.7897 54 884.935
0.37024 24.6621 84 609.794
0.373924 23.6455 48 584.657
0.377572 25.2837 24 625.163
0.381186 20.5117 72 507.172
0.384765 29.2614 96 723.516
0.391825 22.162 48 547.975
0.395308 20.0444 48 495.617
0.398761 24.3321 24 601.633
0.402184 19.5734 72 483.972
0.408944 20.3198 72 502.425
0.412282 20.7143 96 512.18
0.418879 6.33621 6 156.669
0.422139 17.0219 96 420.883
0.425374 21.7239 96 537.143
0.428584 14.0802 24 348.147
0.431771 13.6905 48 338.511
0.434934 18.5657 96 459.054
0.438074 19.189 48 474.465
0.444288 20.3174 36 502.368
0.447363 12.1396 48 300.163
0.450417 16.494 120 407.829
0.45345 13.7143 56 339.099
0.456463 14.3605 24 355.077
0.459456 15.4066 96 380.943
0.46243 17.6396 48 436.156
0.468321 9.59378 24 237.215
0.471239 12.3335 102 304.957
0.475868 12.343 120 305.193
0.479886 21.1367 48 522.624
0.482734 10.8032 48 267.118
0.485566 12.0985 120 299.147
0.491179 14.6627 24 362.55
0.493962 15.0757 144 372.76
0.497516 10.2838 168 254.276
0.50494 14.5655 48 360.146
0.507648 11.2766 96 278.824
0.51302 16.6772 24 412.359
0.515685 15.0098 48 371.131
0.518336 12.3245 108 304.735
0.520974 8.18115 72 202.287
0.525815 13.5014 198 333.834
0.528809 11.098 48 274.409
0.533968 9.60825 72 237.573
0.536529 10.6891 96 264.298
0.539078 15.1502 72 374.602
0.542392 9.10331 104 225.088
0.546653 10.7701 72 266.3
0.549155 9.68586 144 239.492
0.557822 10.3549 192 256.035
0.561497 8.86311 48 219.149
0.565449 11.2654 192 278.547
0.568774 9.67092 72 239.123
0.573574 11.1899 48 276.68
