# in Mpc/h Units 
# D1 = 0.0349703 
# k P N P(z=0)
0.020944 0.303281 6 247.997
0.0296192 0.248017 12 202.807
0.036276 0.205232 8 167.82
0.0418879 0.174636 6 142.802
0.0468321 0.158377 24 129.507
0.051302 0.14642 24 119.729
0.0592384 0.132058 12 107.986
0.0628319 0.127036 30 103.879
0.0662306 0.121978 24 99.743
0.0694632 0.116942 24 95.6252
0.072552 0.111713 8 91.3489
0.0755145 0.106509 24 87.0936
0.0783651 0.101104 48 82.6738
0.0837758 0.0905255 6 74.0238
0.0863541 0.0857577 48 70.1251
0.0888577 0.0811147 36 66.3285
0.0912926 0.0768118 24 62.81
0.0936642 0.0730718 24 59.7517
0.0959772 0.069739 48 57.0265
0.0982358 0.0667095 24 54.5491
0.102604 0.061861 24 50.5845
0.10472 0.060014 30 49.0742
0.106794 0.0583758 72 47.7346
0.108828 0.0570573 32 46.6565
0.112787 0.0548149 72 44.8228
0.114715 0.0539859 48 44.145
0.118477 0.0524444 12 42.8844
0.120314 0.0517668 48 42.3303
0.122123 0.0510428 48 41.7383
0.123906 0.0504557 48 41.2583
0.125664 0.0497555 30 40.6857
0.127397 0.0490916 24 40.1428
0.129107 0.0483621 72 39.5463
0.132461 0.0468006 24 38.2694
0.134107 0.0459145 96 37.5449
0.135732 0.0450459 48 36.8346
0.137339 0.0441759 24 36.1231
0.138926 0.0432891 24 35.3981
0.140496 0.0423093 72 34.5968
0.142049 0.0413794 48 33.8365
0.145104 0.0396176 8 32.3958
0.146608 0.0387277 54 31.6681
0.148632 0.0373959 132 30.579
0.151029 0.0359781 24 29.4198
0.152474 0.0351714 72 28.7601
0.153906 0.0344095 96 28.1371
0.15673 0.0329841 48 26.9715
0.158123 0.0322941 48 26.4073
0.160531 0.031309 96 25.6018
0.163577 0.030094 72 24.6083
0.164913 0.02965 96 24.2452
0.167552 0.0296202 6 24.2208
0.169502 0.0283209 192 23.1584
0.172283 0.0276559 72 22.6146
0.173974 0.0273584 96 22.3713
0.17523 0.0270699 48 22.1354
0.178418 0.0265503 84 21.7105
0.180167 0.0262355 120 21.4531
0.181741 0.0260131 80 21.2713
0.184179 0.0256337 144 20.961
0.187328 0.0251355 24 20.5536
0.188867 0.0249179 150 20.3757
0.191267 0.0245167 120 20.0476
0.193903 0.0240533 168 19.6687
0.196472 0.0235315 24 19.242
0.198088 0.0232144 264 18.9827
0.199793 0.0228522 48 18.6865
0.202698 0.0221923 144 18.1469
0.205919 0.0214571 72 17.5458
0.207757 0.0210151 180 17.1843
0.21056 0.0203515 246 16.6417
0.213587 0.0196649 72 16.0802
0.215528 0.0192491 240 15.7402
0.218352 0.0186337 104 15.237
0.219662 0.0183852 144 15.0338
0.223423 0.0176597 240 14.4405
0.22618 0.0172002 192 14.0648
0.228278 0.0168942 120 13.8146
0.231217 0.016462 246 13.4612
0.234628 0.0160697 288 13.1404
0.237806 0.0157281 156 12.861
0.239714 0.0155453 216 12.7115
0.242607 0.0152743 264 12.49
0.245954 0.014988 264 12.2559
0.248695 0.0147619 192 12.071
0.252641 0.0144366 318 11.805
0.255182 0.0142198 248 11.6277
0.257969 0.0139572 336 11.413
0.260901 0.0136886 264 11.1934
0.263594 0.013439 120 10.9893
0.266618 0.0131077 420 10.7183
0.269843 0.0127646 264 10.4378
0.273272 0.012426 366 10.1609
0.275985 0.0121413 336 9.92806
0.280415 0.0116931 456 9.56156
0.283902 0.0113549 384 9.28503
0.287082 0.0110716 432 9.05335
0.291553 0.0106953 296 8.7457
0.29372 0.010545 390 8.62278
0.297469 0.0102805 444 8.40652
0.301416 0.0100395 600 8.20942
0.304904 0.00983454 408 8.04182
0.308899 0.00961312 408 7.86077
0.311881 0.00947156 384 7.74501
0.316099 0.00925119 774 7.56481
0.320152 0.00905771 432 7.4066
0.323319 0.00889012 456 7.26956
0.327249 0.00868088 620 7.09846
0.331125 0.00847138 600 6.92715
0.335425 0.00824889 582 6.74522
0.339086 0.00805912 576 6.59004
0.342966 0.00784057 768 6.41133
0.347538 0.00761872 744 6.22992
0.352007 0.00739926 648 6.05047
0.356145 0.0072089 666 5.89481
0.360285 0.00704438 960 5.76028
0.365066 0.00685212 752 5.60306
0.368573 0.00672616 552 5.50007
0.372864 0.00658298 984 5.38298
0.378105 0.00640626 1062 5.23848
0.382338 0.00628108 648 5.13611
0.386795 0.00613418 1140 5.01599
0.391574 0.00598574 864 4.89461
0.396297 0.00583533 1062 4.77162
0.401127 0.00568913 968 4.65207
0.405513 0.00555253 1248 4.54037
0.410547 0.00540188 864 4.41718
0.41537 0.00526205 1404 4.30284
0.420644 0.00512376 1086 4.18977
0.425289 0.00500789 1272 4.09502
0.430681 0.00486964 1392 3.98196
0.436011 0.00474558 1376 3.88052
0.440941 0.00464212 1110 3.79592
0.446174 0.00453095 1740 3.70501
0.45185 0.00441535 1584 3.61048
0.457529 0.00429835 1368 3.51481
0.462665 0.00419763 1662 3.43246
0.467842 0.00410091 1536 3.35336
0.473473 0.00398956 1820 3.26231
0.479577 0.00387765 1902 3.1708
0.485197 0.0037829 1704 3.09332
0.490809 0.00368758 2040 3.01538
0.497084 0.00358482 2088 2.93135
0.503027 0.00349706 1842 2.85959
0.508843 0.00341118 2456 2.78936
0.51514 0.00332248 1968 2.71683
0.521205 0.00323744 2382 2.6473
0.527271 0.00316083 2352 2.58465
0.533802 0.0030729 2604 2.51275
0.539882 0.00299467 2280 2.44878
0.546709 0.00291697 2990 2.38524
0.553468 0.00283905 2880 2.32153
0.559954 0.00276283 2508 2.2592
0.566543 0.00269431 3126 2.20317
0.573496 0.00262394 3216 2.14562
0.580523 0.00255221 3032 2.08697
0.587241 0.00248932 3294 2.03555
0.594316 0.00242366 3540 1.98185
0.601466 0.00235738 3408 1.92766
0.609018 0.00229404 4014 1.87587
0.61634 0.00223445 3728 1.82713
0.623417 0.00217397 3588 1.77768
0.630695 0.00212061 4230 1.73405
0.638291 0.00206293 4176 1.68688
0.645683 0.00200845 4158 1.64234
0.653416 0.00195769 4652 1.60083
0.660988 0.00190598 4584 1.55854
0.669506 0.00184982 5454 1.51262
0.677708 0.00180055 4884 1.47233
0.685505 0.00175181 5000 1.43248
0.694 0.00170562 5934 1.39471
0.702333 0.00165822 5376 1.35595
0.710789 0.00161355 5898 1.31942
0.719251 0.00157041 6216 1.28414
0.727942 0.00152587 6104 1.24772
0.736661 0.00148564 6618 1.21483
0.745211 0.001445 6480 1.18159
0.754127 0.00140651 6918 1.15012
0.762976 0.00136863 7304 1.11915
0.772239 0.00132949 7338 1.08714
0.781657 0.00129459 8376 1.0586
0.791082 0.00125668 7590 1.0276
0.800591 0.00122286 8780 0.999946
0.810283 0.00118775 8496 0.971238
0.820075 0.00115566 9294 0.944997
0.829801 0.00112258 8828 0.917947
0.839624 0.00109276 9846 0.893566
0.849851 0.00106093 10248 0.867532
0.860395 0.00103101 10626 0.843072
0.870624 0.00100118 10520 0.818675
0.880856 0.000973509 10902 0.796051
0.8914 0.000946243 11796 0.773755
0.902254 0.000919381 11894 0.751789
0.912774 0.000894023 12060 0.731053
