# in Mpc/h Units 
# D1 = 0.152761 
# k P N P(z=0)
0.020944 5.81164 6 249.043
0.0296192 4.72757 12 202.588
0.036276 3.91322 8 167.691
0.0418879 3.29491 6 141.195
0.0468321 3.01575 24 129.232
0.051302 2.79531 24 119.786
0.0592384 2.51003 12 107.561
0.0628319 2.42298 30 103.831
0.0662306 2.3321 24 99.9364
0.0694632 2.22901 24 95.5185
0.072552 2.12639 8 91.1212
0.0755145 2.03011 24 86.9954
0.0783651 1.92481 48 82.4829
0.0837758 1.73303 6 74.2645
0.0863541 1.63486 48 70.058
0.0888577 1.54594 36 66.2475
0.0912926 1.45997 24 62.5635
0.0936642 1.39793 24 59.9048
0.0959772 1.32943 48 56.9695
0.0982358 1.27048 24 54.4432
0.102604 1.17237 24 50.2391
0.10472 1.129 30 48.3802
0.106794 1.1055 72 47.3735
0.108828 1.08688 32 46.5755
0.112787 1.04062 72 44.5931
0.114715 1.02556 48 43.9477
0.118477 0.998567 12 42.791
0.120314 0.988112 48 42.343
0.122123 0.969492 48 41.5451
0.123906 0.961996 48 41.2239
0.125664 0.940288 30 40.2937
0.127397 0.947977 24 40.6232
0.129107 0.920181 72 39.432
0.132461 0.890914 24 38.1779
0.134107 0.871253 96 37.3354
0.135732 0.855541 48 36.662
0.137339 0.841032 24 36.0403
0.138926 0.826061 24 35.3987
0.140496 0.800792 72 34.3159
0.142049 0.779203 48 33.3908
0.145104 0.765681 8 32.8113
0.146608 0.742389 54 31.8132
0.148632 0.711405 132 30.4855
0.151029 0.681863 24 29.2195
0.152474 0.66543 72 28.5153
0.153906 0.656823 96 28.1465
0.15673 0.624251 48 26.7507
0.158123 0.608924 48 26.0939
0.160531 0.595177 96 25.5048
0.163577 0.572885 72 24.5495
0.164913 0.564133 96 24.1745
0.167552 0.587726 6 25.1855
0.169502 0.540439 192 23.1591
0.172283 0.528338 72 22.6406
0.173974 0.524273 96 22.4664
0.17523 0.515578 48 22.0938
0.178418 0.503776 84 21.588
0.180167 0.496546 120 21.2782
0.181741 0.495749 80 21.2441
0.184179 0.485388 144 20.8001
0.187328 0.4823 24 20.6677
0.188867 0.471423 150 20.2017
0.191267 0.464108 120 19.8882
0.193903 0.454655 168 19.4831
0.196472 0.446916 24 19.1515
0.198088 0.440651 264 18.883
0.199793 0.429625 48 18.4105
0.202698 0.420598 144 18.0237
0.205919 0.40951 72 17.5485
0.207757 0.400496 180 17.1622
0.21056 0.386065 246 16.5438
0.213587 0.373712 72 16.0145
0.215528 0.367089 240 15.7307
0.218352 0.353554 104 15.1507
0.219662 0.349232 144 14.9655
0.223423 0.332368 240 14.2428
0.22618 0.326515 192 13.992
0.228278 0.321258 120 13.7667
0.231217 0.311732 246 13.3585
0.234628 0.305442 288 13.0889
0.237806 0.299075 156 12.8161
