# in Mpc/h Units 
# D1 = 0.100037 
# k P N P(z=0)
0.020944 2.49141 6 248.956
0.0296192 2.02864 12 202.713
0.036276 1.67942 8 167.817
0.0418879 1.4164 6 141.535
0.0468321 1.2956 24 129.464
0.051302 1.19854 24 119.766
0.0592384 1.07876 12 107.796
0.0628319 1.03942 30 103.865
0.0662306 0.999053 24 99.8313
0.0694632 0.956264 24 95.5555
0.072552 0.912752 8 91.2075
0.0755145 0.870768 24 87.0123
0.0783651 0.826399 48 82.5786
0.0837758 0.739533 6 73.8984
0.0863541 0.701671 48 70.1151
0.0888577 0.663491 36 66.2999
0.0912926 0.627141 24 62.6676
0.0936642 0.598536 24 59.8092
0.0959772 0.57043 48 57.0007
0.0982358 0.545223 24 54.4819
0.102604 0.504455 24 50.4081
0.10472 0.488079 30 48.7717
0.106794 0.475747 72 47.5394
0.108828 0.466513 32 46.6167
0.112787 0.447335 72 44.7004
0.114715 0.440941 48 44.0614
0.118477 0.428569 12 42.8251
0.120314 0.423486 48 42.3172
0.122123 0.416174 48 41.5865
0.123906 0.412674 48 41.2368
0.125664 0.404969 30 40.4668
0.127397 0.40389 24 40.3591
0.129107 0.395213 72 39.4919
0.132461 0.382673 24 38.239
0.134107 0.374581 96 37.4303
0.135732 0.367846 48 36.7574
0.137339 0.360709 24 36.0441
0.138926 0.353795 24 35.3532
0.140496 0.345032 72 34.4777
0.142049 0.3367 48 33.645
0.145104 0.326121 8 32.5879
0.146608 0.317578 54 31.7343
0.148632 0.305512 132 30.5285
0.151029 0.293435 24 29.3218
0.152474 0.286642 72 28.6429
0.153906 0.281333 96 28.1125
0.15673 0.269095 48 26.8896
0.158123 0.262605 48 26.241
0.160531 0.255847 96 25.5657
0.163577 0.245784 72 24.5601
0.164913 0.241994 96 24.1815
0.167552 0.248706 6 24.8521
0.169502 0.23156 192 23.1388
0.172283 0.226234 72 22.6066
0.173974 0.224509 96 22.4342
0.17523 0.22124 48 22.1076
0.178418 0.216608 84 21.6447
0.180167 0.21376 120 21.3602
0.181741 0.212585 80 21.2427
0.184179 0.208923 144 20.8768
