# in Mpc/h Units 
# D1 = 0.10518 
# k P N P(z=0)
0.020944 2.75855 6 249.352
0.0296192 2.23657 12 202.169
0.036276 1.84941 8 167.173
0.0418879 1.57679 6 142.53
0.0468321 1.42143 24 128.487
0.051302 1.3227 24 119.563
0.0592384 1.18452 12 107.072
0.0628319 1.14583 30 103.575
0.0662306 1.10344 24 99.7429
0.0694632 1.05381 24 95.257
0.072552 1.00892 8 91.1992
0.0755145 0.964456 24 87.1798
0.0783651 0.90951 48 82.2131
0.0837758 0.829248 6 74.958
0.0863541 0.771586 48 69.7457
0.0888577 0.730946 36 66.0722
0.0912926 0.692074 24 62.5584
0.0936642 0.663465 24 59.9724
0.0959772 0.631695 48 57.1007
0.0982358 0.602293 24 54.4429
0.102604 0.555205 24 50.1864
0.10472 0.528764 30 47.7964
0.106794 0.523739 72 47.3421
0.108828 0.516196 32 46.6603
0.112787 0.492923 72 44.5566
0.114715 0.483202 48 43.6779
0.118477 0.477131 12 43.1291
0.120314 0.468198 48 42.3217
0.122123 0.461255 48 41.6941
0.123906 0.454261 48 41.0618
0.125664 0.446586 30 40.3681
0.127397 0.445664 24 40.2848
0.129107 0.433471 72 39.1826
0.132461 0.419184 24 37.8912
0.134107 0.412053 96 37.2465
0.135732 0.404261 48 36.5422
0.137339 0.398569 24 36.0277
0.138926 0.390606 24 35.3079
0.140496 0.377775 72 34.1481
0.142049 0.368021 48 33.2664
0.145104 0.357503 8 32.3157
0.146608 0.352993 54 31.908
0.148632 0.335472 132 30.3242
0.151029 0.322504 24 29.152
0.152474 0.314435 72 28.4226
0.153906 0.310441 96 28.0616
0.15673 0.295115 48 26.6763
0.158123 0.289695 48 26.1863
0.160531 0.281176 96 25.4163
0.163577 0.272325 72 24.6162
0.164913 0.266279 96 24.0697
0.167552 0.251444 6 22.7287
0.169502 0.256594 192 23.1942
0.172283 0.25104 72 22.6922
0.173974 0.247117 96 22.3375
0.17523 0.244684 48 22.1176
0.178418 0.23878 84 21.584
0.180167 0.2347 120 21.2152
0.181741 0.235217 80 21.2619
0.184179 0.229387 144 20.7349
0.187328 0.227787 24 20.5903
0.188867 0.22327 150 20.1819
0.191267 0.219657 120 19.8554
0.193903 0.214894 168 19.4248
0.196472 0.211422 24 19.111
0.198088 0.209157 264 18.9063
0.199793 0.202214 48 18.2786
0.202698 0.199256 144 18.0113
0.205919 0.193916 72 17.5286
0.207757 0.19007 180 17.181
0.21056 0.182434 246 16.4907
0.213587 0.176309 72 15.937
0.215528 0.175131 240 15.8306
0.218352 0.167078 104 15.1026
0.219662 0.165015 144 14.9162
0.223423 0.157154 240 14.2055
0.22618 0.155529 192 14.0587
0.228278 0.15252 120 13.7867
0.231217 0.147185 246 13.3045
0.234628 0.144598 288 13.0706
0.237806 0.1423 156 12.8629
0.239714 0.139933 216 12.649
0.242607 0.137471 264 12.4264
0.245954 0.134736 264 12.1792
0.248695 0.131958 192 11.928
0.252641 0.129151 318 11.6743
0.255182 0.127896 248 11.5609
0.257969 0.125708 336 11.3631
0.260901 0.122406 264 11.0646
0.263594 0.121437 120 10.977
0.266618 0.118273 420 10.691
0.269843 0.114789 264 10.3761
0.273272 0.111672 366 10.0944
0.275985 0.109894 336 9.93363
0.280415 0.105801 456 9.56368
0.283902 0.101587 384 9.1827
0.287082 0.0997022 432 9.01235
0.291553 0.0959646 296 8.6745
0.29372 0.0953915 390 8.62269
0.297469 0.0924034 444 8.3526
0.301416 0.0904387 600 8.175
0.304904 0.0886212 408 8.01071
0.308899 0.0863859 408 7.80866
0.311881 0.085031 384 7.68618
0.316099 0.0828998 774 7.49354
0.320152 0.0812416 432 7.34365
0.323319 0.0796661 456 7.20124
0.327249 0.0781176 620 7.06126
0.331125 0.0755211 600 6.82656
0.335425 0.0735195 582 6.64562
0.339086 0.0720945 576 6.51682
0.342966 0.0704445 768 6.36767
0.347538 0.0687741 744 6.21668
0.352007 0.0667515 648 6.03385
0.356145 0.0638003 666 5.76708
0.360285 0.0627366 960 5.67093
