# in Mpc/h Units 
# D1 = 0.128535 
# k P N P(z=0)
0.020944 4.1175 6 249.224
0.0296192 3.33779 12 202.029
0.036276 2.75961 8 167.033
0.0418879 2.35217 6 142.372
0.0468321 2.12024 24 128.334
0.051302 1.97447 24 119.511
0.0592384 1.76639 12 106.916
0.0628319 1.71019 30 103.515
0.0662306 1.64728 24 99.7065
0.0694632 1.57227 24 95.1661
0.072552 1.50513 8 91.1023
0.0755145 1.43968 24 87.1412
0.0783651 1.35677 48 82.1223
0.0837758 1.24169 6 75.1572
0.0863541 1.15108 48 69.6728
0.0888577 1.09063 36 66.0137
0.0912926 1.03263 24 62.5031
0.0936642 0.990794 24 59.9707
0.0959772 0.943415 48 57.103
0.0982358 0.898735 24 54.3986
0.102604 0.827399 24 50.0808
0.10472 0.787205 30 47.6479
0.106794 0.780941 72 47.2688
0.108828 0.770529 32 46.6385
0.112787 0.734975 72 44.4866
0.114715 0.720504 48 43.6106
0.118477 0.712398 12 43.12
0.120314 0.698687 48 42.2901
0.122123 0.688231 48 41.6572
0.123906 0.677814 48 41.0267
0.125664 0.666147 30 40.3205
0.127397 0.665498 24 40.2813
0.129107 0.646478 72 39.13
0.132461 0.62467 24 37.81
0.134107 0.614434 96 37.1904
0.135732 0.602787 48 36.4855
0.137339 0.594899 24 36.008
0.138926 0.583089 24 35.2932
0.140496 0.562711 72 34.0597
0.142049 0.548233 48 33.1834
0.145104 0.533604 8 32.298
0.146608 0.527365 54 31.9204
0.148632 0.500184 132 30.2751
0.151029 0.480673 24 29.0942
0.152474 0.468701 72 28.3695
0.153906 0.463213 96 28.0373
0.15673 0.439769 48 26.6183
0.158123 0.43169 48 26.1293
0.160531 0.419331 96 25.3812
0.163577 0.406433 72 24.6005
0.164913 0.397076 96 24.0342
0.167552 0.373763 6 22.6231
0.169502 0.382994 192 23.1818
0.172283 0.374733 72 22.6818
0.173974 0.368672 96 22.315
0.17523 0.365066 48 22.0967
0.178418 0.356126 84 21.5556
0.180167 0.349694 120 21.1663
0.181741 0.350984 80 21.2444
0.184179 0.341779 144 20.6872
0.187328 0.340244 24 20.5943
0.188867 0.332751 150 20.1407
0.191267 0.327528 120 19.8246
0.193903 0.320276 168 19.3856
