# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 2.28671e-11 12 2.28671e-11
0.0296192 1.6669e-10 24 1.6669e-10
0.036276 2.74394e-11 16 2.74394e-11
0.0418879 2.70023e-09 12 2.70023e-09
0.0468321 9.94918e-10 48 9.94918e-10
0.051302 1.26969e-09 48 1.26969e-09
0.0592384 4.09983e-09 24 4.09983e-09
0.0628319 3.17381e-09 60 3.17381e-09
0.0662306 7.31015e-09 48 7.31015e-09
0.0694632 6.34835e-09 48 6.34835e-09
0.072552 1.46653e-09 16 1.46653e-09
0.0755145 9.7545e-09 48 9.7545e-09
0.0783651 8.27137e-09 96 8.27137e-09
0.0837758 1.49418e-08 12 1.49418e-08
0.0863541 9.5354e-09 96 9.5354e-09
0.0888577 2.17769e-08 72 2.17769e-08
0.0912926 5.55941e-09 48 5.55941e-09
0.0936642 1.67661e-08 48 1.67661e-08
0.0959772 2.76073e-08 96 2.76073e-08
0.0982358 8.7765e-09 48 8.7765e-09
0.102604 1.8156e-08 48 1.8156e-08
0.10472 3.35398e-08 60 3.35398e-08
0.106794 3.71778e-08 144 3.71778e-08
0.108828 9.38473e-08 64 9.38473e-08
0.112787 3.03551e-08 144 3.03551e-08
0.114715 5.07924e-08 96 5.07924e-08
0.118477 3.25546e-08 24 3.25546e-08
0.120314 3.41618e-08 96 3.41618e-08
0.122123 5.02789e-08 96 5.02789e-08
0.123906 5.88145e-08 96 5.88145e-08
0.125664 7.12915e-08 60 7.12915e-08
0.127397 1.26561e-07 48 1.26561e-07
0.129107 8.26867e-08 144 8.26867e-08
0.132461 1.10252e-07 48 1.10252e-07
0.134107 1.013e-07 192 1.013e-07
0.135732 8.06033e-08 96 8.06033e-08
0.137339 4.0931e-08 48 4.0931e-08
0.138926 1.4056e-07 48 1.4056e-07
0.140496 7.93732e-08 144 7.93732e-08
0.142049 1.72403e-07 96 1.72403e-07
0.145104 1.54709e-08 16 1.54709e-08
0.146608 1.51291e-07 108 1.51291e-07
0.148632 1.29715e-07 264 1.29715e-07
0.151029 1.5258e-07 48 1.5258e-07
0.152474 1.32636e-07 144 1.32636e-07
0.153906 1.36294e-07 192 1.36294e-07
0.15673 8.43205e-08 96 8.43205e-08
0.158123 1.64627e-07 96 1.64627e-07
0.160531 2.37545e-07 192 2.37545e-07
0.163577 1.4311e-07 144 1.4311e-07
0.164913 1.81367e-07 192 1.81367e-07
0.167552 4.22706e-07 12 4.22706e-07
0.169502 2.66877e-07 384 2.66877e-07
0.172283 2.34765e-07 144 2.34765e-07
0.173974 2.51747e-07 192 2.51747e-07
0.17523 9.14154e-08 96 9.14154e-08
0.178418 2.80778e-07 168 2.80778e-07
0.180167 3.20155e-07 240 3.20155e-07
0.181741 1.99938e-07 160 1.99938e-07
0.184179 2.51786e-07 288 2.51786e-07
0.187328 3.03859e-07 48 3.03859e-07
0.188867 4.06662e-07 300 4.06662e-07
0.191267 3.11784e-07 240 3.11784e-07
0.193903 3.67998e-07 336 3.67998e-07
0.196472 1.39578e-07 48 1.39578e-07
0.198088 3.63666e-07 528 3.63666e-07
0.199793 5.74555e-07 96 5.74555e-07
0.202698 4.20408e-07 288 4.20408e-07
0.205919 4.31444e-07 144 4.31444e-07
0.207757 4.48969e-07 360 4.48969e-07
0.21056 5.91998e-07 492 5.91998e-07
