# in Mpc/h Units 
# D1 = 0.363374 
# k P N P(z=0)
0.020944 32.8017 6 248.422
0.0296192 26.58 12 201.302
0.036276 21.9432 8 166.185
0.0418879 18.705 6 141.661
0.0468321 16.8509 24 127.619
0.051302 15.7513 24 119.292
0.0592384 14.006 12 106.074
0.0628319 13.6297 30 103.224
0.0662306 13.133 24 99.4622
0.0694632 12.4991 24 94.6613
0.072552 11.9546 8 90.5375
0.0755145 11.4568 24 86.7677
0.0783651 10.783 48 81.6641
0.0837758 10.0229 6 75.9079
0.0863541 9.14797 48 69.2816
0.0888577 8.67145 36 65.6727
0.0912926 8.22168 24 62.2664
0.0936642 7.9192 24 59.9755
0.0959772 7.55125 48 57.1889
0.0982358 7.15518 24 54.1893
0.102604 6.52386 24 49.408
0.10472 6.19414 30 46.9109
0.106794 6.19968 72 46.9529
0.108828 6.16287 32 46.6741
0.112787 5.8105 72 44.0054
0.114715 5.70803 48 43.2294
0.118477 5.68767 12 43.0752
0.120314 5.55445 48 42.0662
0.122123 5.46803 48 41.4118
0.123906 5.39649 48 40.87
0.125664 5.29069 30 40.0687
0.127397 5.31985 24 40.2895
0.129107 5.13439 72 38.885
0.132461 4.94012 24 37.4137
0.134107 4.87453 96 36.917
0.135732 4.78272 48 36.2216
0.137339 4.74857 24 35.963
0.138926 4.65602 24 35.262
0.140496 4.43555 72 33.5923
0.142049 4.33219 48 32.8096
0.145104 4.29291 8 32.5121
0.146608 4.223 54 31.9826
0.148632 3.96692 132 30.0432
0.151029 3.81424 24 28.8869
0.152474 3.70963 72 28.0947
0.153906 3.68646 96 27.9192
0.15673 3.47963 48 26.3527
0.158123 3.39806 48 25.735
0.160531 3.33336 96 25.245
0.163577 3.23586 72 24.5066
0.164913 3.14172 96 23.7936
0.167552 2.92035 6 22.1171
0.169502 3.04975 192 23.0971
0.172283 2.98329 72 22.5938
0.173974 2.93396 96 22.2202
0.17523 2.89698 48 21.9401
0.178418 2.831 84 21.4404
0.180167 2.75841 120 20.8906
0.181741 2.79541 80 21.1709
0.184179 2.69876 144 20.4389
0.187328 2.72584 24 20.6439
0.188867 2.63038 150 19.921
0.191267 2.59201 120 19.6304
0.193903 2.53394 168 19.1906
0.196472 2.49005 24 18.8582
0.198088 2.47299 264 18.729
0.199793 2.36837 48 17.9367
0.202698 2.34659 144 17.7718
0.205919 2.29447 72 17.377
0.207757 2.26299 180 17.1386
0.21056 2.15183 246 16.2968
0.213587 2.08202 72 15.768
0.215528 2.08858 240 15.8177
0.218352 1.95848 104 14.8324
0.219662 1.95012 144 14.7691
0.223423 1.83287 240 13.8812
0.22618 1.84578 192 13.9789
0.228278 1.79746 120 13.6129
0.231217 1.73072 246 13.1075
0.234628 1.70721 288 12.9294
0.237806 1.68517 156 12.7625
0.239714 1.6551 216 12.5348
0.242607 1.63292 264 12.3668
0.245954 1.5913 264 12.0516
0.248695 1.55306 192 11.762
0.252641 1.51528 318 11.4759
0.255182 1.50234 248 11.3779
0.257969 1.48272 336 11.2293
0.260901 1.44037 264 10.9085
0.263594 1.43671 120 10.8809
0.266618 1.39476 420 10.5631
0.269843 1.35608 264 10.2702
