# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 1.38828e-10 12 1.38828e-10
0.0296192 2.31547e-10 24 2.31547e-10
0.036276 1.70106e-10 16 1.70106e-10
0.0418879 2.69436e-09 12 2.69436e-09
0.0468321 1.12338e-09 48 1.12338e-09
0.051302 2.27069e-09 48 2.27069e-09
0.0592384 3.10926e-09 24 3.10926e-09
0.0628319 4.27317e-09 60 4.27317e-09
0.0662306 7.69027e-09 48 7.69027e-09
0.0694632 8.11556e-09 48 8.11556e-09
0.072552 2.91263e-09 16 2.91263e-09
0.0755145 1.19981e-08 48 1.19981e-08
0.0783651 6.11111e-09 96 6.11111e-09
0.0837758 4.3821e-08 12 4.3821e-08
0.0863541 2.82701e-08 96 2.82701e-08
0.0888577 1.77308e-08 72 1.77308e-08
0.0912926 1.03462e-08 48 1.03462e-08
0.0936642 1.76598e-08 48 1.76598e-08
0.0959772 2.34544e-08 96 2.34544e-08
0.0982358 1.2486e-08 48 1.2486e-08
0.102604 2.27611e-08 48 2.27611e-08
0.10472 3.32249e-08 60 3.32249e-08
0.106794 3.8714e-08 144 3.8714e-08
0.108828 5.40139e-08 64 5.40139e-08
0.112787 3.97234e-08 144 3.97234e-08
0.114715 6.61114e-08 96 6.61114e-08
0.118477 3.89245e-08 24 3.89245e-08
0.120314 6.37474e-08 96 6.37474e-08
0.122123 5.47349e-08 96 5.47349e-08
0.123906 4.67913e-08 96 4.67913e-08
0.125664 5.66151e-08 60 5.66151e-08
0.127397 9.83148e-08 48 9.83148e-08
0.129107 8.19217e-08 144 8.19217e-08
0.132461 8.33731e-08 48 8.33731e-08
0.134107 9.00811e-08 192 9.00811e-08
0.135732 1.24799e-07 96 1.24799e-07
0.137339 9.76814e-08 48 9.76814e-08
0.138926 1.66603e-07 48 1.66603e-07
0.140496 1.15056e-07 144 1.15056e-07
0.142049 2.1213e-07 96 2.1213e-07
0.145104 2.12477e-08 16 2.12477e-08
0.146608 1.20421e-07 108 1.20421e-07
0.148632 1.31805e-07 264 1.31805e-07
0.151029 1.22491e-07 48 1.22491e-07
0.152474 1.97229e-07 144 1.97229e-07
0.153906 1.66874e-07 192 1.66874e-07
0.15673 1.91433e-07 96 1.91433e-07
0.158123 1.41284e-07 96 1.41284e-07
0.160531 2.30808e-07 192 2.30808e-07
0.163577 2.13947e-07 144 2.13947e-07
0.164913 2.16342e-07 192 2.16342e-07
0.167552 1.82216e-07 12 1.82216e-07
0.169502 2.75293e-07 384 2.75293e-07
0.172283 2.56906e-07 144 2.56906e-07
0.173974 3.61099e-07 192 3.61099e-07
0.17523 1.28377e-07 96 1.28377e-07
0.178418 3.41409e-07 168 3.41409e-07
0.180167 2.96422e-07 240 2.96422e-07
0.181741 2.90668e-07 160 2.90668e-07
0.184179 2.7345e-07 288 2.7345e-07
0.187328 4.99677e-07 48 4.99677e-07
0.188867 4.00722e-07 300 4.00722e-07
0.191267 2.87805e-07 240 2.87805e-07
0.193903 4.00756e-07 336 4.00756e-07
0.196472 4.21242e-07 48 4.21242e-07
0.198088 4.48411e-07 528 4.48411e-07
0.199793 7.75423e-07 96 7.75423e-07
