# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 2.78739e-05 12 2.78739e-05
0.0296192 4.48472e-05 24 4.48472e-05
0.036276 6.33592e-05 16 6.33592e-05
0.0418879 0.000145214 12 0.000145214
0.0468321 0.000301954 48 0.000301954
0.051302 0.00026481 48 0.00026481
0.0592384 0.000266754 24 0.000266754
0.0628319 0.000359165 60 0.000359165
0.0662306 0.000374233 48 0.000374233
0.0694632 0.000376642 48 0.000376642
0.072552 0.000450628 16 0.000450628
0.0755145 0.000431859 48 0.000431859
0.0783651 0.00072044 96 0.00072044
0.0837758 0.00113883 12 0.00113883
0.0863541 0.00046313 96 0.00046313
0.0888577 0.00108716 72 0.00108716
0.0912926 0.00069546 48 0.00069546
0.0936642 0.000701468 48 0.000701468
0.0959772 0.000711541 96 0.000711541
0.0982358 0.00065507 48 0.00065507
0.102604 0.000867233 48 0.000867233
0.10472 0.000869588 60 0.000869588
0.106794 0.000948508 144 0.000948508
0.108828 0.00147551 64 0.00147551
0.112787 0.000852205 144 0.000852205
0.114715 0.00153021 96 0.00153021
0.118477 0.000874266 24 0.000874266
0.120314 0.00116054 96 0.00116054
0.122123 0.00108472 96 0.00108472
0.123906 0.00174121 96 0.00174121
0.125664 0.00138325 60 0.00138325
0.127397 0.000761548 48 0.000761548
0.129107 0.00176366 144 0.00176366
0.132461 0.00184947 48 0.00184947
0.134107 0.00203304 192 0.00203304
0.135732 0.00182918 96 0.00182918
0.137339 0.00129712 48 0.00129712
0.138926 0.00194433 48 0.00194433
0.140496 0.00168254 144 0.00168254
0.142049 0.00112551 96 0.00112551
0.145104 0.00193744 16 0.00193744
0.146608 0.00132014 108 0.00132014
0.148632 0.00180938 264 0.00180938
0.151029 0.00256896 48 0.00256896
0.152474 0.00204807 144 0.00204807
0.153906 0.00213846 192 0.00213846
0.15673 0.00197424 96 0.00197424
0.158123 0.00215843 96 0.00215843
0.160531 0.00198877 192 0.00198877
0.163577 0.00270511 144 0.00270511
0.164913 0.00220262 192 0.00220262
0.167552 0.000721382 12 0.000721382
0.169502 0.00250566 384 0.00250566
0.172283 0.00284933 144 0.00284933
0.173974 0.00291248 192 0.00291248
0.17523 0.00302071 96 0.00302071
0.178418 0.00346512 168 0.00346512
0.180167 0.00321686 240 0.00321686
0.181741 0.00317711 160 0.00317711
0.184179 0.00308129 288 0.00308129
0.187328 0.00177399 48 0.00177399
0.188867 0.00310574 300 0.00310574
0.191267 0.00282073 240 0.00282073
0.193903 0.00257244 336 0.00257244
0.196472 0.00375356 48 0.00375356
0.198088 0.00383202 528 0.00383202
0.199793 0.00310096 96 0.00310096
0.202698 0.00329388 288 0.00329388
0.205919 0.00274907 144 0.00274907
0.207757 0.00370901 360 0.00370901
0.21056 0.00416156 492 0.00416156
0.213587 0.00435182 144 0.00435182
0.215528 0.00471025 480 0.00471025
0.218352 0.0040831 208 0.0040831
0.219662 0.00379806 288 0.00379806
0.223423 0.00457522 480 0.00457522
0.22618 0.0049429 384 0.0049429
0.228278 0.00514322 240 0.00514322
0.231217 0.00472102 492 0.00472102
0.234628 0.00501867 576 0.00501867
0.237806 0.00424008 312 0.00424008
0.239714 0.00394273 432 0.00394273
0.242607 0.0052656 528 0.0052656
0.245954 0.00469995 528 0.00469995
0.248695 0.00563526 384 0.00563526
0.252641 0.00633836 636 0.00633836
0.255182 0.00572994 496 0.00572994
0.257969 0.00622835 672 0.00622835
0.260901 0.00510843 528 0.00510843
0.263594 0.00701758 240 0.00701758
0.266618 0.0062661 840 0.0062661
0.269843 0.00562858 528 0.00562858
0.273272 0.0077647 732 0.0077647
0.275985 0.00769883 672 0.00769883
0.280415 0.00626418 912 0.00626418
0.283902 0.00817471 768 0.00817471
0.287082 0.00757892 864 0.00757892
0.291553 0.00692982 592 0.00692982
0.29372 0.00600867 780 0.00600867
0.297469 0.00744664 888 0.00744664
0.301416 0.00821242 1200 0.00821242
0.304904 0.00705888 816 0.00705888
0.308899 0.00826753 816 0.00826753
0.311881 0.008847 768 0.008847
0.316099 0.00942867 1548 0.00942867
0.320152 0.00931197 864 0.00931197
0.323319 0.00963546 912 0.00963546
0.327249 0.00998758 1240 0.00998758
0.331125 0.00910681 1200 0.00910681
0.335425 0.00896421 1164 0.00896421
0.339086 0.00964453 1152 0.00964453
0.342966 0.00855506 1536 0.00855506
0.347538 0.0103476 1488 0.0103476
0.352007 0.0108654 1296 0.0108654
0.356145 0.010532 1332 0.010532
0.360285 0.0103839 1920 0.0103839
0.365066 0.0110377 1504 0.0110377
0.368573 0.0114679 1104 0.0114679
0.372864 0.0117651 1968 0.0117651
0.378105 0.0121003 2124 0.0121003
0.382338 0.0120333 1296 0.0120333
0.386795 0.0127949 2280 0.0127949
0.391574 0.0127582 1728 0.0127582
0.396297 0.0133365 2124 0.0133365
0.401127 0.012516 1936 0.012516
0.405513 0.0139595 2496 0.0139595
0.410547 0.0139775 1728 0.0139775
0.41537 0.013509 2808 0.013509
0.420644 0.0141515 2172 0.0141515
0.425289 0.0139675 2544 0.0139675
0.430681 0.0155197 2784 0.0155197
0.436011 0.0157268 2752 0.0157268
0.440941 0.0155257 2220 0.0155257
0.446174 0.0166155 3480 0.0166155
0.45185 0.01687 3168 0.01687
0.457529 0.0169762 2736 0.0169762
0.462665 0.0165845 3324 0.0165845
0.467842 0.0193111 3072 0.0193111
0.473473 0.0187403 3640 0.0187403
0.479577 0.0194094 3804 0.0194094
0.485197 0.0187502 3408 0.0187502
0.490809 0.019072 4080 0.019072
0.497084 0.0185365 4176 0.0185365
0.503027 0.0192598 3684 0.0192598
0.508843 0.0213288 4912 0.0213288
0.51514 0.0205023 3936 0.0205023
0.521205 0.0215865 4764 0.0215865
0.527271 0.021113 4704 0.021113
0.533802 0.0220736 5208 0.0220736
0.539882 0.0227409 4560 0.0227409
0.546709 0.0231006 5980 0.0231006
0.553468 0.0235392 5760 0.0235392
0.559954 0.0237712 5016 0.0237712
0.566543 0.0242527 6252 0.0242527
0.573496 0.0248398 6432 0.0248398
0.580523 0.0247762 6064 0.0247762
0.587241 0.0261919 6588 0.0261919
0.594316 0.0258489 7080 0.0258489
0.601466 0.0260992 6816 0.0260992
0.609018 0.027504 8028 0.027504
0.61634 0.0268581 7456 0.0268581
0.623417 0.0280296 7176 0.0280296
0.630695 0.0280863 8460 0.0280863
0.638291 0.0294156 8352 0.0294156
0.645683 0.0302146 8316 0.0302146
0.653416 0.0307147 9304 0.0307147
0.660988 0.0321663 9168 0.0321663
0.669506 0.0318025 10908 0.0318025
0.677708 0.0327309 9768 0.0327309
0.685505 0.0336645 10000 0.0336645
0.694 0.0343287 11868 0.0343287
0.702333 0.0334245 10752 0.0334245
0.710789 0.0334074 11796 0.0334074
0.719251 0.0358936 12432 0.0358936
0.727942 0.036164 12208 0.036164
0.736661 0.0359924 13236 0.0359924
0.745211 0.03707 12960 0.03707
0.754127 0.0371171 13836 0.0371171
0.762976 0.0379351 14608 0.0379351
0.772239 0.0391884 14676 0.0391884
0.781657 0.038939 16752 0.038939
0.791082 0.0394337 15180 0.0394337
0.800591 0.039606 17560 0.039606
0.810283 0.040522 16992 0.040522
0.820075 0.0427241 18588 0.0427241
0.829801 0.0426219 17656 0.0426219
0.839624 0.0444985 19692 0.0444985
0.849851 0.0441848 20496 0.0441848
0.860395 0.0439018 21252 0.0439018
0.870624 0.0455083 21040 0.0455083
0.880856 0.0440184 21804 0.0440184
0.8914 0.0453334 23592 0.0453334
0.902254 0.0474245 23788 0.0474245
0.912774 0.0466411 24120 0.0466411
0.923682 0.0496116 25884 0.0496116
0.934704 0.0479453 26448 0.0479453
0.946056 0.049465 28084 0.049465
0.957461 0.0505489 28800 0.0505489
0.969088 0.0496743 30108 0.0496743
