# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.00628319 5.46692e-13 12 5.46692e-13
0.00888577 3.55508e-13 24 3.55508e-13
0.0108828 3.00652e-14 16 3.00652e-14
0.0125664 4.29977e-12 12 4.29977e-12
0.0140496 4.63991e-12 48 4.63991e-12
0.0153906 1.86399e-12 48 1.86399e-12
0.0177715 6.25067e-12 24 6.25067e-12
0.0188496 1.91948e-11 60 1.91948e-11
0.0198692 1.94304e-11 48 1.94304e-11
0.020839 2.71344e-11 48 2.71344e-11
0.0217656 1.47559e-12 16 1.47559e-12
0.0226543 3.27559e-11 48 3.27559e-11
0.0235095 1.96046e-11 96 1.96046e-11
0.0251327 5.05153e-11 12 5.05153e-11
0.0259062 3.9481e-11 96 3.9481e-11
0.0266573 7.19337e-11 72 7.19337e-11
0.0273878 1.66735e-11 48 1.66735e-11
0.0280993 1.13283e-10 48 1.13283e-10
0.0287932 7.79806e-11 96 7.79806e-11
0.0294708 9.88446e-12 48 9.88446e-12
0.0307812 8.72836e-11 48 8.72836e-11
0.0314159 8.96034e-11 60 8.96034e-11
0.0320381 1.24138e-10 144 1.24138e-10
0.0326484 1.69456e-10 64 1.69456e-10
0.033836 8.53505e-11 144 8.53505e-11
0.0344144 2.12883e-10 96 2.12883e-10
0.0355431 1.29679e-10 24 1.29679e-10
0.0360942 1.47721e-10 96 1.47721e-10
0.036637 6.93444e-11 96 6.93444e-11
0.0371718 1.4534e-10 96 1.4534e-10
0.0376991 8.16796e-11 60 8.16796e-11
0.0382191 3.55083e-10 48 3.55083e-10
0.0387322 1.75579e-10 144 1.75579e-10
0.0397384 2.62699e-10 48 2.62699e-10
0.040232 4.1694e-10 192 4.1694e-10
0.0407197 2.04463e-10 96 2.04463e-10
0.0412016 6.80149e-11 48 6.80149e-11
0.0416779 3.99733e-10 48 3.99733e-10
0.0421489 2.60264e-10 144 2.60264e-10
0.0426146 4.44193e-10 96 4.44193e-10
0.0435312 1.43801e-11 16 1.43801e-11
0.0439823 3.43743e-10 108 3.43743e-10
0.0444288 3.76562e-10 168 3.76562e-10
0.0448709 6.14021e-10 96 6.14021e-10
0.0453087 5.04887e-10 48 5.04887e-10
0.0457423 4.588e-10 144 4.588e-10
0.0461718 6.48957e-10 192 6.48957e-10
0.0470191 3.41823e-10 96 3.41823e-10
0.047437 3.95554e-10 96 3.95554e-10
0.0478513 7.93919e-10 48 7.93919e-10
0.0482621 6.13929e-10 144 6.13929e-10
0.0490732 2.73924e-10 144 2.73924e-10
0.0494739 4.96122e-10 192 4.96122e-10
0.0502655 9.90921e-10 12 9.90921e-10
0.0506567 7.8148e-10 192 7.8148e-10
0.0510448 7.87415e-10 192 7.87415e-10
0.0514301 6.47225e-10 48 6.47225e-10
0.0518125 8.46358e-10 96 8.46358e-10
0.0521921 9.03297e-10 192 9.03297e-10
0.0525689 2.54348e-10 96 2.54348e-10
0.0533146 1.46348e-09 72 1.46348e-09
0.0536836 1.0452e-09 96 1.0452e-09
0.05405 9.95949e-10 240 9.95949e-10
0.054414 4.5299e-10 112 4.5299e-10
0.0547755 3.13103e-10 48 3.13103e-10
0.0551347 6.50787e-10 192 6.50787e-10
0.0554916 5.90083e-10 96 5.90083e-10
0.0561985 1.42419e-09 48 1.42419e-09
0.0565487 7.28175e-10 204 7.28175e-10
0.0568967 1.66068e-09 96 1.66068e-09
0.0572425 1.16295e-09 144 1.16295e-09
0.0575863 1.04595e-09 96 1.04595e-09
0.0579281 1.20792e-09 96 1.20792e-09
0.0582679 1.75713e-09 240 1.75713e-09
0.0589415 2.3203e-10 48 2.3203e-10
0.0592755 1.32522e-09 288 1.32522e-09
0.0596075 8.5863e-10 240 8.5863e-10
0.0599378 3.31322e-09 96 3.31322e-09
0.0605928 6.90064e-10 96 6.90064e-10
0.0609177 1.22738e-09 192 1.22738e-09
0.0615624 9.60603e-10 48 9.60603e-10
0.0618822 8.38279e-10 96 8.38279e-10
0.0622004 1.5924e-09 216 1.5924e-09
0.0625169 1.01457e-09 144 1.01457e-09
0.0628319 2.1817e-09 60 2.1817e-09
0.0631452 1.90471e-09 336 1.90471e-09
0.0634571 2.44417e-09 96 2.44417e-09
0.0640762 2.21341e-09 144 2.21341e-09
0.0643835 2.00648e-09 192 2.00648e-09
0.0646894 1.61213e-09 144 1.61213e-09
0.0649938 1.79899e-09 144 1.79899e-09
0.0652968 1.88738e-09 64 1.88738e-09
0.0655984 2.53507e-09 144 2.53507e-09
0.0658986 2.24582e-09 288 2.24582e-09
0.0667912 2.5739e-09 192 2.5739e-09
0.0670861 1.06156e-09 192 1.06156e-09
0.0673797 1.71034e-09 96 1.71034e-09
0.067672 1.89108e-09 144 1.89108e-09
0.067963 1.9551e-09 240 1.9551e-09
0.0682529 2.291e-09 144 2.291e-09
0.0688288 2.01848e-09 96 2.01848e-09
0.069115 1.23987e-09 156 1.23987e-09
0.0694001 2.40398e-09 240 2.40398e-09
0.0696839 2.02152e-09 96 2.02152e-09
0.0702481 3.02368e-09 288 3.02368e-09
0.0705286 3.0134e-09 288 3.0134e-09
0.0710861 8.03505e-10 24 8.03505e-10
0.0713633 2.39252e-09 288 2.39252e-09
0.0716393 4.47978e-09 96 4.47978e-09
0.0719926 2.8628e-09 336 2.8628e-09
0.0724612 2.23324e-09 96 2.23324e-09
0.0727331 2.95109e-09 336 2.95109e-09
0.0734532 2.42668e-09 288 2.42668e-09
0.0738107 2.64216e-09 192 2.64216e-09
0.0740777 3.16856e-09 144 3.16856e-09
0.0743437 1.5606e-09 96 1.5606e-09
0.0746967 2.77214e-09 288 2.77214e-09
0.0753982 8.8636e-10 60 8.8636e-10
0.0758332 4.19781e-09 576 4.19781e-09
0.0761796 2.64157e-09 112 2.64157e-09
0.0766638 3.50044e-09 384 3.50044e-09
0.076953 3.02263e-09 240 3.02263e-09
0.0776339 3.46607e-09 432 3.46607e-09
0.0779723 3.69719e-09 192 3.69719e-09
0.078225 2.91684e-09 192 2.91684e-09
0.0787281 6.99185e-09 144 6.99185e-09
0.0789784 3.44338e-09 192 3.44338e-09
0.0794767 5.36017e-09 48 5.36017e-09
0.0798137 3.75719e-09 600 3.75719e-09
0.0802183 2.42476e-09 48 2.42476e-09
0.0805865 3.82859e-09 384 3.82859e-09
0.0809532 3.57532e-09 240 3.57532e-09
0.0814394 2.98988e-09 96 2.98988e-09
0.0818379 5.40364e-09 444 5.40364e-09
0.0821633 4.26796e-09 240 4.26796e-09
0.0826125 5.59414e-09 384 5.59414e-09
0.0828809 5.14315e-09 288 5.14315e-09
0.0833559 3.30573e-09 48 3.30573e-09
0.0837495 5.87256e-09 288 5.87256e-09
0.0840633 4.58321e-09 240 4.58321e-09
0.0844439 4.15282e-09 384 4.15282e-09
0.0847648 4.29894e-09 288 4.29894e-09
0.0852293 4.78319e-09 96 4.78319e-09
0.0855594 5.39465e-09 672 5.39465e-09
0.0859213 4.73973e-09 96 4.73973e-09
0.0864252 5.41801e-09 480 5.41801e-09
0.0870624 1.76139e-10 16 1.76139e-10
0.0872888 3.59622e-09 96 3.59622e-09
0.087579 5.70504e-09 672 5.70504e-09
0.0881192 5.12813e-09 348 5.12813e-09
0.0884123 5.56843e-09 240 5.56843e-09
0.0889978 7.45286e-09 456 7.45286e-09
0.089427 6.61345e-09 336 6.61345e-09
0.0898883 8.72107e-09 288 8.72107e-09
0.0901807 7.05571e-09 480 7.05571e-09
0.0906174 5.3928e-09 48 5.3928e-09
0.090897 6.60957e-09 672 6.60957e-09
0.0913765 5.79026e-09 288 5.79026e-09
0.0917922 8.24522e-09 336 8.24522e-09
0.0923436 7.47758e-09 192 7.47758e-09
0.0926754 4.67303e-09 432 4.67303e-09
0.0932651 7.82779e-09 576 7.82779e-09
0.0936174 1.0069e-08 288 1.0069e-08
0.0941969 5.61328e-09 396 5.61328e-09
0.094573 7.602e-09 432 7.602e-09
0.0950225 1.05822e-08 336 1.05822e-08
0.0952892 8.61998e-09 480 8.61998e-09
0.0958792 1.24945e-08 336 1.24945e-08
0.0962314 9.71356e-09 672 9.71356e-09
0.0968099 7.60875e-09 480 7.60875e-09
0.097638 1.02369e-08 552 1.02369e-08
0.0981837 9.34841e-09 688 9.34841e-09
0.0985479 7.30724e-09 288 7.30724e-09
