# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.00628319 3.89563e-13 12 3.89563e-13
0.00888577 1.97499e-13 24 1.97499e-13
0.0108828 8.5382e-14 16 8.5382e-14
0.0125664 2.25908e-12 12 2.25908e-12
0.0140496 4.45805e-12 48 4.45805e-12
0.0153906 2.96727e-12 48 2.96727e-12
0.0177715 5.51247e-12 24 5.51247e-12
0.0188496 5.87273e-12 60 5.87273e-12
0.0198692 2.02576e-11 48 2.02576e-11
0.020839 2.12409e-11 48 2.12409e-11
0.0217656 4.96446e-13 16 4.96446e-13
0.0226543 2.01157e-11 48 2.01157e-11
0.0235095 1.55164e-11 96 1.55164e-11
0.0251327 1.05788e-10 12 1.05788e-10
0.0259062 4.19704e-11 96 4.19704e-11
0.0266573 4.96392e-11 72 4.96392e-11
0.0273878 3.92466e-11 48 3.92466e-11
0.0280993 7.34543e-11 48 7.34543e-11
0.0287932 6.77569e-11 96 6.77569e-11
0.0294708 1.14115e-11 48 1.14115e-11
0.0307812 4.31942e-11 48 4.31942e-11
0.0314159 8.7409e-11 60 8.7409e-11
0.0320381 9.41603e-11 144 9.41603e-11
0.0326484 2.33689e-10 64 2.33689e-10
0.033836 1.28186e-10 144 1.28186e-10
0.0344144 1.48345e-10 96 1.48345e-10
0.0355431 1.44109e-10 24 1.44109e-10
0.0360942 1.51801e-10 96 1.51801e-10
0.036637 7.95749e-11 96 7.95749e-11
0.0371718 1.526e-10 96 1.526e-10
0.0376991 3.33548e-11 60 3.33548e-11
0.0382191 4.71046e-10 48 4.71046e-10
0.0387322 3.01803e-10 144 3.01803e-10
0.0397384 6.0598e-10 48 6.0598e-10
0.040232 3.18668e-10 192 3.18668e-10
0.0407197 2.70465e-10 96 2.70465e-10
0.0412016 1.02862e-10 48 1.02862e-10
0.0416779 8.32522e-10 48 8.32522e-10
0.0421489 1.85728e-10 144 1.85728e-10
0.0426146 4.36157e-10 96 4.36157e-10
0.0435312 3.78589e-12 16 3.78589e-12
0.0439823 2.76055e-10 108 2.76055e-10
0.0444288 2.36432e-10 168 2.36432e-10
0.0448709 5.34613e-10 96 5.34613e-10
0.0453087 3.42025e-10 48 3.42025e-10
0.0457423 6.60671e-10 144 6.60671e-10
0.0461718 6.39305e-10 192 6.39305e-10
0.0470191 3.41956e-10 96 3.41956e-10
0.047437 3.95774e-10 96 3.95774e-10
0.0478513 7.24346e-10 48 7.24346e-10
0.0482621 5.6275e-10 144 5.6275e-10
0.0490732 2.91843e-10 144 2.91843e-10
0.0494739 8.55131e-10 192 8.55131e-10
0.0502655 7.26491e-10 12 7.26491e-10
0.0506567 7.84383e-10 192 7.84383e-10
0.0510448 8.22291e-10 192 8.22291e-10
0.0514301 5.36462e-10 48 5.36462e-10
0.0518125 7.3858e-10 96 7.3858e-10
0.0521921 1.02088e-09 192 1.02088e-09
0.0525689 3.43644e-10 96 3.43644e-10
0.0533146 1.11567e-09 72 1.11567e-09
0.0536836 1.01551e-09 96 1.01551e-09
0.05405 6.87614e-10 240 6.87614e-10
0.054414 3.77538e-10 112 3.77538e-10
0.0547755 3.62711e-10 48 3.62711e-10
0.0551347 9.07757e-10 192 9.07757e-10
0.0554916 6.5235e-10 96 6.5235e-10
0.0561985 1.42933e-09 48 1.42933e-09
0.0565487 8.79057e-10 204 8.79057e-10
0.0568967 2.028e-09 96 2.028e-09
0.0572425 1.06683e-09 144 1.06683e-09
0.0575863 1.37342e-09 96 1.37342e-09
0.0579281 1.62979e-09 96 1.62979e-09
0.0582679 1.11001e-09 240 1.11001e-09
0.0589415 1.58104e-10 48 1.58104e-10
0.0592755 1.24546e-09 288 1.24546e-09
0.0596075 1.02437e-09 240 1.02437e-09
0.0599378 2.29048e-09 96 2.29048e-09
0.0605928 1.27189e-09 96 1.27189e-09
0.0609177 1.21165e-09 192 1.21165e-09
0.0615624 9.25099e-10 48 9.25099e-10
0.0618822 1.2204e-09 96 1.2204e-09
0.0622004 1.39115e-09 216 1.39115e-09
0.0625169 1.19478e-09 144 1.19478e-09
0.0628319 2.67948e-09 60 2.67948e-09
0.0631452 1.72894e-09 336 1.72894e-09
0.0634571 3.43319e-09 96 3.43319e-09
0.0640762 1.7155e-09 144 1.7155e-09
0.0643835 2.64129e-09 192 2.64129e-09
0.0646894 2.57291e-09 144 2.57291e-09
0.0649938 1.52345e-09 144 1.52345e-09
0.0652968 2.49768e-09 64 2.49768e-09
0.0655984 1.26638e-09 144 1.26638e-09
0.0658986 2.44082e-09 288 2.44082e-09
0.0667912 2.61524e-09 192 2.61524e-09
0.0670861 9.89141e-10 192 9.89141e-10
0.0673797 1.71859e-09 96 1.71859e-09
0.067672 2.10117e-09 144 2.10117e-09
0.067963 2.67258e-09 240 2.67258e-09
0.0682529 2.10215e-09 144 2.10215e-09
0.0688288 3.0187e-09 96 3.0187e-09
0.069115 1.59438e-09 156 1.59438e-09
0.0694001 1.70634e-09 240 1.70634e-09
0.0696839 2.47213e-09 96 2.47213e-09
0.0702481 2.66353e-09 288 2.66353e-09
0.0705286 3.57741e-09 288 3.57741e-09
0.0710861 2.85542e-09 24 2.85542e-09
0.0713633 2.24557e-09 288 2.24557e-09
0.0716393 3.09136e-09 96 3.09136e-09
0.0719926 3.49974e-09 336 3.49974e-09
0.0724612 1.29373e-09 96 1.29373e-09
0.0727331 2.48745e-09 336 2.48745e-09
0.0734532 2.22106e-09 288 2.22106e-09
0.0738107 2.96441e-09 192 2.96441e-09
0.0740777 3.0319e-09 144 3.0319e-09
0.0743437 2.45856e-09 96 2.45856e-09
0.0746967 3.56348e-09 288 3.56348e-09
0.0753982 3.15485e-09 60 3.15485e-09
0.0758332 3.25611e-09 576 3.25611e-09
0.0761796 3.75584e-09 112 3.75584e-09
0.0766638 4.63384e-09 384 4.63384e-09
0.076953 2.83662e-09 240 2.83662e-09
0.0776339 3.60515e-09 432 3.60515e-09
0.0779723 4.00692e-09 192 4.00692e-09
0.078225 2.08884e-09 192 2.08884e-09
0.0787281 7.14148e-09 144 7.14148e-09
0.0789784 3.91593e-09 192 3.91593e-09
0.0794767 8.13605e-09 48 8.13605e-09
0.0798137 3.74021e-09 600 3.74021e-09
0.0802183 3.65974e-09 48 3.65974e-09
0.0805865 2.846e-09 384 2.846e-09
0.0809532 1.99263e-09 240 1.99263e-09
0.0814394 2.50323e-09 96 2.50323e-09
0.0818379 6.08026e-09 444 6.08026e-09
0.0821633 4.44072e-09 240 4.44072e-09
0.0826125 4.66365e-09 384 4.66365e-09
0.0828809 5.1186e-09 288 5.1186e-09
0.0833559 3.42042e-09 48 3.42042e-09
0.0837495 7.15778e-09 288 7.15778e-09
0.0840633 6.59249e-09 240 6.59249e-09
0.0844439 3.14035e-09 384 3.14035e-09
0.0847648 5.57522e-09 288 5.57522e-09
0.0852293 4.29565e-09 96 4.29565e-09
0.0855594 4.6409e-09 672 4.6409e-09
0.0859213 5.35388e-09 96 5.35388e-09
0.0864252 5.04078e-09 480 5.04078e-09
0.0870624 1.19571e-10 16 1.19571e-10
0.0872888 5.7269e-09 96 5.7269e-09
0.087579 7.006e-09 672 7.006e-09
0.0881192 6.69377e-09 348 6.69377e-09
0.0884123 7.40472e-09 240 7.40472e-09
0.0889978 6.72672e-09 456 6.72672e-09
0.089427 5.29983e-09 336 5.29983e-09
0.0898883 8.0731e-09 288 8.0731e-09
0.0901807 6.6517e-09 480 6.6517e-09
0.0906174 5.60923e-09 48 5.60923e-09
0.090897 5.97671e-09 672 5.97671e-09
0.0913765 6.69528e-09 288 6.69528e-09
0.0917922 7.83461e-09 336 7.83461e-09
0.0923436 8.74638e-09 192 8.74638e-09
0.0926754 5.0704e-09 432 5.0704e-09
0.0932651 7.83842e-09 576 7.83842e-09
0.0936174 9.15857e-09 288 9.15857e-09
0.0941969 8.77869e-09 396 8.77869e-09
0.094573 9.79491e-09 432 9.79491e-09
0.0950225 8.30393e-09 336 8.30393e-09
0.0952892 9.47866e-09 480 9.47866e-09
0.0958792 1.09859e-08 336 1.09859e-08
0.0962314 9.85862e-09 672 9.85862e-09
0.0968099 8.82025e-09 480 8.82025e-09
0.097638 1.05364e-08 552 1.05364e-08
0.0981837 8.79779e-09 688 8.79779e-09
0.0985479 6.6662e-09 288 6.6662e-09
0.0990673 7.66501e-09 480 7.66501e-09
0.0994528 8.26881e-09 624 8.26881e-09
0.100098 1.02573e-08 480 1.02573e-08
0.100531 1.27042e-08 12 1.27042e-08
0.100874 1.05419e-08 768 1.05419e-08
0.101448 1.26529e-08 624 1.26529e-08
0.101924 1.09449e-08 336 1.09449e-08
0.102421 1.2956e-08 672 1.2956e-08
0.102983 9.65764e-09 672 9.65764e-09
0.103243 8.99028e-09 384 8.99028e-09
0.103879 1.40326e-08 576 1.40326e-08
0.104279 1.75067e-08 432 1.75067e-08
0.104705 1.08144e-08 480 1.08144e-08
0.105349 1.15567e-08 768 1.15567e-08
0.1057 8.58842e-09 144 8.58842e-09
0.106152 1.06643e-08 672 1.06643e-08
0.106914 1.6906e-08 756 1.6906e-08
0.107244 1.47832e-08 288 1.47832e-08
0.107631 1.43435e-08 768 1.43435e-08
0.10826 1.64313e-08 768 1.64313e-08
0.108777 1.418e-08 688 1.418e-08
0.10919 1.32479e-08 288 1.32479e-08
0.109816 1.56993e-08 912 1.56993e-08
0.110311 1.82752e-08 624 1.82752e-08
0.110746 1.39862e-08 288 1.39862e-08
0.111354 1.33103e-08 1104 1.33103e-08
0.111965 1.40513e-08 528 1.40513e-08
0.112557 1.69929e-08 528 1.69929e-08
0.112926 1.33206e-08 588 1.33206e-08
0.113378 1.76843e-08 864 1.76843e-08
0.113986 2.1848e-08 864 2.1848e-08
0.114516 1.52097e-08 528 1.52097e-08
0.114915 2.23863e-08 384 2.23863e-08
0.115567 1.9959e-08 936 1.9959e-08
0.116093 1.85518e-08 1104 1.85518e-08
0.116705 1.52599e-08 672 1.52599e-08
0.117239 1.9321e-08 576 1.9321e-08
0.117777 1.85266e-08 912 1.85266e-08
0.118366 1.6565e-08 864 1.6565e-08
0.118788 2.35117e-08 336 2.35117e-08
0.119469 1.93314e-08 1132 1.93314e-08
0.120077 2.45707e-08 864 2.45707e-08
0.120751 2.3985e-08 864 2.3985e-08
0.121153 2.48998e-08 720 2.48998e-08
0.121711 2.50784e-08 1248 2.50784e-08
0.122203 2.70576e-08 528 2.70576e-08
0.122718 2.43076e-08 720 2.43076e-08
0.123453 2.43265e-08 912 2.43265e-08
0.123969 2.27314e-08 1008 2.27314e-08
0.12467 2.20195e-08 1128 2.20195e-08
0.12526 2.45365e-08 768 2.45365e-08
0.125876 2.87303e-08 924 2.87303e-08
0.126429 2.90902e-08 1248 2.90902e-08
0.127121 2.52862e-08 864 2.52862e-08
0.127677 2.96465e-08 1248 2.96465e-08
0.128318 2.48577e-08 624 2.48577e-08
0.128807 3.07541e-08 1104 3.07541e-08
0.129504 3.1834e-08 816 3.1834e-08
0.129878 3.13532e-08 1200 3.13532e-08
0.130701 2.28466e-08 1216 2.28466e-08
0.131297 2.53449e-08 1008 2.53449e-08
0.131933 2.99831e-08 1020 2.99831e-08
0.13258 3.59851e-08 1200 3.59851e-08
0.133214 3.55745e-08 984 3.55745e-08
0.133672 3.98488e-08 1104 3.98488e-08
