# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.00628319 3.97773e-13 12 3.97773e-13
0.00888577 1.76434e-13 24 1.76434e-13
0.0108828 9.37366e-14 16 9.37366e-14
0.0125664 1.78601e-12 12 1.78601e-12
0.0140496 4.69211e-12 48 4.69211e-12
0.0153906 2.84839e-12 48 2.84839e-12
0.0177715 5.18278e-12 24 5.18278e-12
0.0188496 5.44225e-12 60 5.44225e-12
0.0198692 1.99097e-11 48 1.99097e-11
0.020839 2.07284e-11 48 2.07284e-11
0.0217656 9.70775e-13 16 9.70775e-13
0.0226543 2.06739e-11 48 2.06739e-11
0.0235095 1.46601e-11 96 1.46601e-11
0.0251327 7.94984e-11 12 7.94984e-11
0.0259062 4.50969e-11 96 4.50969e-11
0.0266573 4.84281e-11 72 4.84281e-11
0.0273878 3.94496e-11 48 3.94496e-11
0.0280993 7.63316e-11 48 7.63316e-11
0.0287932 7.17997e-11 96 7.17997e-11
0.0294708 1.02957e-11 48 1.02957e-11
0.0307812 3.85016e-11 48 3.85016e-11
0.0314159 9.1521e-11 60 9.1521e-11
0.0320381 9.66057e-11 144 9.66057e-11
0.0326484 2.24675e-10 64 2.24675e-10
0.033836 1.22942e-10 144 1.22942e-10
0.0344144 1.52208e-10 96 1.52208e-10
0.0355431 1.16392e-10 24 1.16392e-10
0.0360942 1.51558e-10 96 1.51558e-10
0.036637 8.96092e-11 96 8.96092e-11
0.0371718 1.44715e-10 96 1.44715e-10
0.0376991 3.08083e-11 60 3.08083e-11
0.0382191 4.95862e-10 48 4.95862e-10
0.0387322 3.13279e-10 144 3.13279e-10
0.0397384 5.27372e-10 48 5.27372e-10
0.040232 3.04611e-10 192 3.04611e-10
0.0407197 2.69549e-10 96 2.69549e-10
0.0412016 1.04763e-10 48 1.04763e-10
0.0416779 9.47913e-10 48 9.47913e-10
0.0421489 1.9665e-10 144 1.9665e-10
0.0426146 4.34959e-10 96 4.34959e-10
0.0435312 9.14206e-12 16 9.14206e-12
0.0439823 2.69703e-10 108 2.69703e-10
0.0444288 2.04242e-10 168 2.04242e-10
0.0448709 4.99208e-10 96 4.99208e-10
0.0453087 3.82546e-10 48 3.82546e-10
0.0457423 6.51894e-10 144 6.51894e-10
0.0461718 6.17708e-10 192 6.17708e-10
0.0470191 3.01355e-10 96 3.01355e-10
0.047437 4.12535e-10 96 4.12535e-10
0.0478513 7.18623e-10 48 7.18623e-10
0.0482621 5.36071e-10 144 5.36071e-10
0.0490732 2.93963e-10 144 2.93963e-10
0.0494739 8.36669e-10 192 8.36669e-10
0.0502655 8.11801e-10 12 8.11801e-10
0.0506567 8.29916e-10 192 8.29916e-10
0.0510448 7.8239e-10 192 7.8239e-10
0.0514301 4.58788e-10 48 4.58788e-10
0.0518125 6.98213e-10 96 6.98213e-10
0.0521921 9.94027e-10 192 9.94027e-10
0.0525689 3.35852e-10 96 3.35852e-10
0.0533146 9.97164e-10 72 9.97164e-10
0.0536836 9.24445e-10 96 9.24445e-10
0.05405 6.84618e-10 240 6.84618e-10
0.054414 3.81885e-10 112 3.81885e-10
0.0547755 3.63841e-10 48 3.63841e-10
0.0551347 8.83134e-10 192 8.83134e-10
0.0554916 6.41437e-10 96 6.41437e-10
0.0561985 1.51178e-09 48 1.51178e-09
0.0565487 8.50866e-10 204 8.50866e-10
0.0568967 1.94711e-09 96 1.94711e-09
0.0572425 1.1844e-09 144 1.1844e-09
0.0575863 1.42867e-09 96 1.42867e-09
0.0579281 1.59507e-09 96 1.59507e-09
0.0582679 1.04792e-09 240 1.04792e-09
0.0589415 1.63193e-10 48 1.63193e-10
0.0592755 1.19195e-09 288 1.19195e-09
0.0596075 1.02789e-09 240 1.02789e-09
0.0599378 2.11462e-09 96 2.11462e-09
0.0605928 1.13522e-09 96 1.13522e-09
0.0609177 1.26875e-09 192 1.26875e-09
0.0615624 7.25854e-10 48 7.25854e-10
0.0618822 1.15602e-09 96 1.15602e-09
0.0622004 1.28597e-09 216 1.28597e-09
0.0625169 1.10129e-09 144 1.10129e-09
0.0628319 2.74414e-09 60 2.74414e-09
0.0631452 1.68434e-09 336 1.68434e-09
0.0634571 3.17751e-09 96 3.17751e-09
0.0640762 1.58313e-09 144 1.58313e-09
0.0643835 2.5294e-09 192 2.5294e-09
0.0646894 2.47155e-09 144 2.47155e-09
0.0649938 1.685e-09 144 1.685e-09
0.0652968 2.69044e-09 64 2.69044e-09
0.0655984 1.20946e-09 144 1.20946e-09
0.0658986 2.36159e-09 288 2.36159e-09
0.0667912 2.62525e-09 192 2.62525e-09
0.0670861 1.01098e-09 192 1.01098e-09
0.0673797 1.73349e-09 96 1.73349e-09
0.067672 2.0834e-09 144 2.0834e-09
0.067963 2.60186e-09 240 2.60186e-09
0.0682529 1.92096e-09 144 1.92096e-09
0.0688288 2.73542e-09 96 2.73542e-09
0.069115 1.59025e-09 156 1.59025e-09
0.0694001 1.56034e-09 240 1.56034e-09
0.0696839 2.65729e-09 96 2.65729e-09
0.0702481 2.58378e-09 288 2.58378e-09
0.0705286 3.55802e-09 288 3.55802e-09
0.0710861 3.27642e-09 24 3.27642e-09
0.0713633 2.26912e-09 288 2.26912e-09
0.0716393 3.0573e-09 96 3.0573e-09
0.0719926 3.57723e-09 336 3.57723e-09
0.0724612 1.2737e-09 96 1.2737e-09
0.0727331 2.43925e-09 336 2.43925e-09
0.0734532 2.29212e-09 288 2.29212e-09
0.0738107 2.93372e-09 192 2.93372e-09
0.0740777 2.89068e-09 144 2.89068e-09
0.0743437 2.44797e-09 96 2.44797e-09
0.0746967 3.61113e-09 288 3.61113e-09
0.0753982 3.41839e-09 60 3.41839e-09
0.0758332 3.14482e-09 576 3.14482e-09
0.0761796 4.09522e-09 112 4.09522e-09
0.0766638 4.74248e-09 384 4.74248e-09
0.076953 2.76135e-09 240 2.76135e-09
0.0776339 3.43722e-09 432 3.43722e-09
0.0779723 3.80405e-09 192 3.80405e-09
0.078225 1.87906e-09 192 1.87906e-09
0.0787281 7.36194e-09 144 7.36194e-09
0.0789784 3.90289e-09 192 3.90289e-09
0.0794767 8.11781e-09 48 8.11781e-09
0.0798137 3.78592e-09 600 3.78592e-09
0.0802183 2.74876e-09 48 2.74876e-09
0.0805865 2.67033e-09 384 2.67033e-09
0.0809532 2.09961e-09 240 2.09961e-09
0.0814394 2.3925e-09 96 2.3925e-09
0.0818379 6.00637e-09 444 6.00637e-09
0.0821633 4.61329e-09 240 4.61329e-09
0.0826125 4.66941e-09 384 4.66941e-09
0.0828809 5.28099e-09 288 5.28099e-09
0.0833559 3.04369e-09 48 3.04369e-09
0.0837495 7.46064e-09 288 7.46064e-09
0.0840633 6.5055e-09 240 6.5055e-09
0.0844439 3.20471e-09 384 3.20471e-09
0.0847648 5.71669e-09 288 5.71669e-09
0.0852293 4.78869e-09 96 4.78869e-09
0.0855594 4.66416e-09 672 4.66416e-09
0.0859213 6.26744e-09 96 6.26744e-09
