# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 2.89669e-11 12 2.89669e-11
0.0296192 5.37806e-11 24 5.37806e-11
0.036276 2.0366e-12 16 2.0366e-12
0.0418879 4.75393e-10 12 4.75393e-10
0.0468321 1.933e-10 48 1.933e-10
0.051302 3.06084e-10 48 3.06084e-10
0.0592384 3.15451e-10 24 3.15451e-10
0.0628319 3.55959e-10 60 3.55959e-10
0.0662306 1.3155e-09 48 1.3155e-09
0.0694632 1.63202e-09 48 1.63202e-09
0.072552 1.13859e-10 16 1.13859e-10
0.0755145 1.19843e-09 48 1.19843e-09
0.0783651 7.92992e-10 96 7.92992e-10
0.0837758 4.80609e-09 12 4.80609e-09
0.0863541 4.65204e-09 96 4.65204e-09
0.0888577 6.62867e-09 72 6.62867e-09
0.0912926 1.62014e-09 48 1.62014e-09
0.0936642 4.64866e-09 48 4.64866e-09
0.0959772 5.21381e-09 96 5.21381e-09
0.0982358 9.25245e-10 48 9.25245e-10
0.102604 6.1909e-09 48 6.1909e-09
0.10472 4.06453e-09 60 4.06453e-09
0.106794 6.753e-09 144 6.753e-09
0.108828 8.18102e-09 64 8.18102e-09
0.112787 7.07352e-09 144 7.07352e-09
0.114715 1.20786e-08 96 1.20786e-08
0.118477 3.44984e-09 24 3.44984e-09
0.120314 6.09379e-09 96 6.09379e-09
0.122123 4.72332e-09 96 4.72332e-09
0.123906 1.32439e-08 96 1.32439e-08
0.125664 1.59437e-08 60 1.59437e-08
0.127397 3.20041e-08 48 3.20041e-08
0.129107 1.34843e-08 144 1.34843e-08
0.132461 2.81836e-08 48 2.81836e-08
0.134107 1.68227e-08 192 1.68227e-08
0.135732 9.99659e-09 96 9.99659e-09
0.137339 8.79154e-09 48 8.79154e-09
0.138926 2.05954e-08 48 2.05954e-08
0.140496 1.45443e-08 144 1.45443e-08
0.142049 2.01927e-08 96 2.01927e-08
0.145104 6.75658e-10 16 6.75658e-10
0.146608 1.34824e-08 108 1.34824e-08
0.148632 3.16159e-08 264 3.16159e-08
0.151029 1.99966e-08 48 1.99966e-08
0.152474 3.48324e-08 144 3.48324e-08
0.153906 3.73773e-08 192 3.73773e-08
0.15673 1.44642e-08 96 1.44642e-08
0.158123 2.01812e-08 96 2.01812e-08
0.160531 3.81472e-08 192 3.81472e-08
0.163577 1.48725e-08 144 1.48725e-08
0.164913 4.2191e-08 192 4.2191e-08
0.167552 1.45206e-07 12 1.45206e-07
0.169502 3.9192e-08 384 3.9192e-08
0.172283 4.17757e-08 144 4.17757e-08
0.173974 6.72587e-08 192 6.72587e-08
0.17523 1.19553e-08 96 1.19553e-08
0.178418 4.86688e-08 168 4.86688e-08
0.180167 5.66815e-08 240 5.66815e-08
0.181741 3.61204e-08 160 3.61204e-08
0.184179 4.65297e-08 288 4.65297e-08
0.187328 5.78181e-08 48 5.78181e-08
0.188867 7.22239e-08 300 7.22239e-08
0.191267 7.44256e-08 240 7.44256e-08
0.193903 9.15472e-08 336 9.15472e-08
0.196472 2.08426e-08 48 2.08426e-08
0.198088 7.78599e-08 528 7.78599e-08
0.199793 1.28562e-07 96 1.28562e-07
0.202698 7.74919e-08 288 7.74919e-08
0.205919 8.90024e-08 144 8.90024e-08
0.207757 9.73724e-08 360 9.73724e-08
0.21056 1.10774e-07 492 1.10774e-07
0.213587 1.0148e-07 144 1.0148e-07
0.215528 1.29375e-07 480 1.29375e-07
0.218352 1.24532e-07 208 1.24532e-07
0.219662 1.14e-07 288 1.14e-07
0.223423 8.76728e-08 480 8.76728e-08
0.22618 1.15528e-07 384 1.15528e-07
0.228278 2.0465e-07 240 2.0465e-07
0.231217 1.21187e-07 492 1.21187e-07
0.234628 2.13867e-07 576 2.13867e-07
0.237806 1.42411e-07 312 1.42411e-07
0.239714 1.67987e-07 432 1.67987e-07
0.242607 1.28447e-07 528 1.28447e-07
0.245954 1.68327e-07 528 1.68327e-07
0.248695 1.60769e-07 384 1.60769e-07
0.252641 1.80961e-07 636 1.80961e-07
0.255182 2.07163e-07 496 2.07163e-07
0.257969 2.19924e-07 672 2.19924e-07
0.260901 2.68821e-07 528 2.68821e-07
0.263594 2.55302e-07 240 2.55302e-07
0.266618 2.50619e-07 840 2.50619e-07
0.269843 1.83168e-07 528 1.83168e-07
0.273272 3.031e-07 732 3.031e-07
0.275985 3.70552e-07 672 3.70552e-07
0.280415 3.08617e-07 912 3.08617e-07
0.283902 2.80068e-07 768 2.80068e-07
0.287082 3.06366e-07 864 3.06366e-07
0.291553 2.4285e-07 592 2.4285e-07
0.29372 4.19262e-07 780 4.19262e-07
0.297469 3.95386e-07 888 3.95386e-07
0.301416 3.98048e-07 1200 3.98048e-07
0.304904 3.87041e-07 816 3.87041e-07
0.308899 3.87352e-07 816 3.87352e-07
0.311881 4.5484e-07 768 4.5484e-07
