# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 4.25947e-11 12 4.25947e-11
0.0296192 7.84082e-11 24 7.84082e-11
0.036276 4.59476e-12 16 4.59476e-12
0.0418879 6.56184e-10 12 6.56184e-10
0.0468321 2.66334e-10 48 2.66334e-10
0.051302 4.44667e-10 48 4.44667e-10
0.0592384 5.21313e-10 24 5.21313e-10
0.0628319 5.08193e-10 60 5.08193e-10
0.0662306 1.88002e-09 48 1.88002e-09
0.0694632 2.3621e-09 48 2.3621e-09
0.072552 1.35697e-10 16 1.35697e-10
0.0755145 1.83937e-09 48 1.83937e-09
0.0783651 1.13286e-09 96 1.13286e-09
0.0837758 8.07038e-09 12 8.07038e-09
0.0863541 6.54121e-09 96 6.54121e-09
0.0888577 9.4444e-09 72 9.4444e-09
0.0912926 2.3845e-09 48 2.3845e-09
0.0936642 6.69288e-09 48 6.69288e-09
0.0959772 7.43334e-09 96 7.43334e-09
0.0982358 1.19552e-09 48 1.19552e-09
0.102604 8.52257e-09 48 8.52257e-09
0.10472 5.97996e-09 60 5.97996e-09
0.106794 8.93085e-09 144 8.93085e-09
0.108828 1.17503e-08 64 1.17503e-08
0.112787 9.90099e-09 144 9.90099e-09
0.114715 1.80316e-08 96 1.80316e-08
0.118477 4.64527e-09 24 4.64527e-09
0.120314 8.41898e-09 96 8.41898e-09
0.122123 6.48788e-09 96 6.48788e-09
0.123906 1.95834e-08 96 1.95834e-08
0.125664 2.29212e-08 60 2.29212e-08
0.127397 4.57347e-08 48 4.57347e-08
0.129107 2.06031e-08 144 2.06031e-08
0.132461 3.88375e-08 48 3.88375e-08
0.134107 2.40527e-08 192 2.40527e-08
0.135732 1.46793e-08 96 1.46793e-08
0.137339 1.21869e-08 48 1.21869e-08
0.138926 2.96594e-08 48 2.96594e-08
0.140496 2.04624e-08 144 2.04624e-08
0.142049 3.09301e-08 96 3.09301e-08
0.145104 4.064e-10 16 4.064e-10
0.146608 1.98449e-08 108 1.98449e-08
0.148632 4.38294e-08 264 4.38294e-08
0.151029 2.83625e-08 48 2.83625e-08
0.152474 4.97971e-08 144 4.97971e-08
0.153906 5.34328e-08 192 5.34328e-08
0.15673 2.07656e-08 96 2.07656e-08
0.158123 3.07063e-08 96 3.07063e-08
0.160531 5.62286e-08 192 5.62286e-08
0.163577 2.09338e-08 144 2.09338e-08
0.164913 6.08739e-08 192 6.08739e-08
0.167552 2.22729e-07 12 2.22729e-07
0.169502 5.4886e-08 384 5.4886e-08
0.172283 6.16307e-08 144 6.16307e-08
0.173974 9.75741e-08 192 9.75741e-08
0.17523 1.64839e-08 96 1.64839e-08
0.178418 7.04658e-08 168 7.04658e-08
0.180167 8.09565e-08 240 8.09565e-08
0.181741 5.83412e-08 160 5.83412e-08
0.184179 7.00581e-08 288 7.00581e-08
0.187328 8.53083e-08 48 8.53083e-08
0.188867 1.06985e-07 300 1.06985e-07
0.191267 1.09621e-07 240 1.09621e-07
0.193903 1.34989e-07 336 1.34989e-07
0.196472 2.95844e-08 48 2.95844e-08
0.198088 1.11193e-07 528 1.11193e-07
0.199793 1.84965e-07 96 1.84965e-07
0.202698 1.10297e-07 288 1.10297e-07
0.205919 1.34739e-07 144 1.34739e-07
0.207757 1.41351e-07 360 1.41351e-07
0.21056 1.59005e-07 492 1.59005e-07
0.213587 1.56319e-07 144 1.56319e-07
0.215528 1.88176e-07 480 1.88176e-07
0.218352 1.83976e-07 208 1.83976e-07
0.219662 1.59762e-07 288 1.59762e-07
0.223423 1.233e-07 480 1.233e-07
0.22618 1.6587e-07 384 1.6587e-07
0.228278 3.01051e-07 240 3.01051e-07
0.231217 1.76577e-07 492 1.76577e-07
0.234628 3.25254e-07 576 3.25254e-07
0.237806 2.08357e-07 312 2.08357e-07
0.239714 2.37034e-07 432 2.37034e-07
0.242607 1.98122e-07 528 1.98122e-07
0.245954 2.45307e-07 528 2.45307e-07
0.248695 2.37931e-07 384 2.37931e-07
0.252641 2.68031e-07 636 2.68031e-07
0.255182 3.05169e-07 496 3.05169e-07
0.257969 3.26163e-07 672 3.26163e-07
0.260901 4.04468e-07 528 4.04468e-07
0.263594 3.85074e-07 240 3.85074e-07
0.266618 3.75584e-07 840 3.75584e-07
0.269843 2.62319e-07 528 2.62319e-07
0.273272 4.3746e-07 732 4.3746e-07
0.275985 5.30702e-07 672 5.30702e-07
0.280415 4.55947e-07 912 4.55947e-07
0.283902 4.18121e-07 768 4.18121e-07
0.287082 4.59201e-07 864 4.59201e-07
0.291553 3.60505e-07 592 3.60505e-07
0.29372 6.21618e-07 780 6.21618e-07
0.297469 5.96736e-07 888 5.96736e-07
0.301416 5.9362e-07 1200 5.9362e-07
0.304904 5.69586e-07 816 5.69586e-07
0.308899 5.66426e-07 816 5.66426e-07
