# in Mpc/h Units 
# D1 = 0.235002 
# k P N P(z=0)
0.020944 1364.16 6 24701.4
0.0296192 1121.29 12 20303.7
0.036276 918.098 8 16624.3
0.0418879 785.919 6 14230.9
0.0468321 701.528 24 12702.8
0.051302 675.704 24 12235.2
0.0592384 571.888 12 10355.4
0.0628319 578.349 30 10472.4
0.0662306 566.02 24 10249.1
0.0694632 525.659 24 9518.3
0.072552 494.361 8 8951.57
0.0755145 486.689 24 8812.66
0.0783651 452.356 48 8190.98
0.0837758 455.636 6 8250.38
0.0863541 383.83 48 6950.15
0.0888577 364.587 36 6601.71
0.0912926 348.572 24 6311.72
0.0936642 347.016 24 6283.55
0.0959772 336.721 48 6097.14
0.0982358 305.069 24 5524
0.102604 258.758 24 4685.43
0.10472 240.948 30 4362.94
0.106794 254.142 72 4601.84
0.108828 275.096 32 4981.26
0.112787 235.154 72 4258.02
0.114715 232.24 48 4205.26
0.118477 245.311 12 4441.94
0.120314 234.853 48 4252.58
0.122123 232.458 48 4209.2
0.123906 230.909 48 4181.15
0.125664 216.839 30 3926.38
0.127397 239.978 24 4345.38
0.129107 218.537 72 3957.13
0.132461 205.267 24 3716.84
0.134107 205.128 96 3714.33
0.135732 202.897 48 3673.93
0.137339 206.593 24 3740.86
0.138926 203.419 24 3683.38
0.140496 179.583 72 3251.78
0.142049 174.593 48 3161.43
0.145104 228.194 8 4132
0.146608 188.278 54 3409.22
0.148632 166.286 132 3011
0.151029 158.02 24 2861.32
0.152474 154.166 72 2791.54
0.153906 161.576 96 2925.72
0.15673 146.663 48 2655.69
0.158123 135.927 48 2461.29
0.160531 140.715 96 2547.99
0.163577 143.405 72 2596.69
0.164913 129.624 96 2347.15
0.167552 143.009 6 2589.52
0.169502 135.063 192 2445.64
0.172283 131.397 72 2379.26
0.173974 126.322 96 2287.36
0.17523 125.384 48 2270.37
0.178418 121.574 84 2201.39
0.180167 112.238 120 2032.34
0.181741 125.606 80 2274.4
0.184179 110.864 144 2007.45
0.187328 125.973 24 2281.04
0.188867 108.942 150 1972.66
0.191267 104.507 120 1892.34
0.193903 105.088 168 1902.87
0.196472 109.483 24 1982.46
0.198088 105.346 264 1907.55
0.199793 96.5496 48 1748.26
0.202698 99.8596 144 1808.2
0.205919 102.089 72 1848.56
0.207757 103.792 180 1879.4
0.21056 94.2522 246 1706.66
0.213587 88.2063 72 1597.18
0.215528 94.97 240 1719.66
0.218352 82.7692 104 1498.73
0.219662 85.8672 144 1554.83
0.223423 74.1116 240 1341.97
0.22618 83.2277 192 1507.04
0.228278 76.7003 120 1388.84
0.231217 75.2268 246 1362.16
0.234628 73.0904 288 1323.48
0.237806 74.8666 156 1355.64
0.239714 71.5939 216 1296.38
0.242607 75.2842 264 1363.2
0.245954 71.6781 264 1297.9
0.248695 67.5794 192 1223.69
0.252641 63.0835 318 1142.28
0.255182 63.3213 248 1146.58
0.257969 64.6507 336 1170.66
0.260901 62.4958 264 1131.64
0.263594 63.7098 120 1153.62
0.266618 61.9561 420 1121.86
0.269843 60.9702 264 1104.01
0.273272 56.9753 366 1031.67
0.275985 56.8734 336 1029.83
0.280415 58.3426 456 1056.43
0.283902 51.3399 384 929.631
0.287082 52.2423 432 945.972
0.291553 49.4017 296 894.535
0.29372 50.8853 390 921.398
0.297469 47.8195 444 865.886
0.301416 47.9845 600 868.874
0.304904 46.3524 408 839.321
0.308899 44.3073 408 802.289
0.311881 44.5209 384 806.157
0.316099 43.8959 774 794.84
0.320152 42.3955 432 767.672
0.323319 40.3415 456 730.479
0.327249 41.1094 620 744.384
0.331125 38.4462 600 696.159
0.335425 36.6735 582 664.061
0.339086 38.148 576 690.76
0.342966 36.4414 768 659.858
0.347538 38.674 744 700.285
0.352007 35.9888 648 651.663
0.356145 32.7813 666 593.583
0.360285 32.9832 960 597.239
0.365066 31.092 752 562.995
0.368573 33.8883 552 613.629
0.372864 32.4972 984 588.438
0.378105 29.8412 1062 540.346
0.382338 30.9337 648 560.128
0.386795 28.8864 1140 523.057
0.391574 28.6652 864 519.051
0.396297 27.9381 1062 505.885
0.401127 28.3984 968 514.221
0.405513 25.2377 1248 456.989
0.410547 25.7008 864 465.374
0.41537 24.5919 1404 445.295
0.420644 24.4462 1086 442.657
0.425289 24.4238 1272 442.251
0.430681 23.3428 1392 422.677
0.436011 23.9015 1376 432.793
0.440941 22.2802 1110 403.437
0.446174 21.5915 1740 390.965
0.45185 21.7323 1584 393.515
0.457529 21.2605 1368 384.972
0.462665 20.9587 1662 379.507
0.467842 19.8658 1536 359.718
0.473473 19.4798 1820 352.728
0.479577 18.3929 1902 333.047
0.485197 18.7559 1704 339.619
0.490809 18.1791 2040 329.175
0.497084 17.007 2088 307.951
0.503027 16.8861 1842 305.762
0.508843 16.3191 2456 295.497
0.51514 16.5161 1968 299.064
0.521205 15.96 2382 288.993
0.527271 15.184 2352 274.943
0.533802 14.9111 2604 270.001
0.539882 14.4563 2280 261.766
0.546709 14.9373 2990 270.475
0.553468 14.0223 2880 253.908
