# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 3.04065e-11 12 3.04065e-11
0.0296192 5.31928e-11 24 5.31928e-11
0.036276 2.18098e-12 16 2.18098e-12
0.0418879 4.90441e-10 12 4.90441e-10
0.0468321 2.01119e-10 48 2.01119e-10
0.051302 3.01801e-10 48 3.01801e-10
0.0592384 3.10925e-10 24 3.10925e-10
0.0628319 3.57149e-10 60 3.57149e-10
0.0662306 1.23626e-09 48 1.23626e-09
0.0694632 1.59013e-09 48 1.59013e-09
0.072552 1.14112e-10 16 1.14112e-10
0.0755145 1.17814e-09 48 1.17814e-09
0.0783651 8.03856e-10 96 8.03856e-10
0.0837758 4.21743e-09 12 4.21743e-09
0.0863541 4.64395e-09 96 4.64395e-09
0.0888577 6.6659e-09 72 6.6659e-09
0.0912926 1.62368e-09 48 1.62368e-09
0.0936642 4.52017e-09 48 4.52017e-09
0.0959772 5.15282e-09 96 5.15282e-09
0.0982358 9.90594e-10 48 9.90594e-10
0.102604 6.36874e-09 48 6.36874e-09
0.10472 3.96084e-09 60 3.96084e-09
0.106794 7.05795e-09 144 7.05795e-09
0.108828 8.13985e-09 64 8.13985e-09
0.112787 6.88409e-09 144 6.88409e-09
0.114715 1.20634e-08 96 1.20634e-08
0.118477 3.50696e-09 24 3.50696e-09
0.120314 6.07792e-09 96 6.07792e-09
0.122123 4.71217e-09 96 4.71217e-09
0.123906 1.30678e-08 96 1.30678e-08
0.125664 1.63917e-08 60 1.63917e-08
0.127397 3.21102e-08 48 3.21102e-08
0.129107 1.28403e-08 144 1.28403e-08
0.132461 2.84604e-08 48 2.84604e-08
0.134107 1.70152e-08 192 1.70152e-08
0.135732 9.98088e-09 96 9.98088e-09
0.137339 9.12946e-09 48 9.12946e-09
0.138926 2.02865e-08 48 2.02865e-08
0.140496 1.45036e-08 144 1.45036e-08
0.142049 1.99426e-08 96 1.99426e-08
0.145104 8.05004e-10 16 8.05004e-10
0.146608 1.29982e-08 108 1.29982e-08
0.148632 3.12004e-08 264 3.12004e-08
