# in Mpc/h Units 
# D1 = 0.398836 
# k P N P(z=0)
0.020944 3936.76 6 24748.5
0.0296192 3236.25 12 20344.8
0.036276 2630.27 8 16535.3
0.0418879 2241.39 6 14090.6
0.0468321 1995.54 24 12545
0.051302 1977.82 24 12433.6
0.0592384 1599.03 12 10052.4
0.0628319 1676.33 30 10538.3
0.0662306 1658.46 24 10425.9
0.0694632 1507.42 24 9476.45
0.072552 1400.91 8 8806.86
0.0755145 1414.33 24 8891.26
0.0783651 1295.96 48 8147.12
0.0837758 1401.87 6 8812.93
0.0863541 1100.28 48 6916.92
0.0888577 1052.6 36 6617.2
0.0912926 1011.77 24 6360.55
0.0936642 1033.75 24 6498.71
0.0959772 1023.35 48 6433.35
0.0982358 889.045 24 5589.01
0.102604 711.07 24 4470.16
0.10472 643.547 30 4045.68
0.106794 714.237 72 4490.07
0.108828 839.46 32 5277.29
0.112787 656.191 72 4125.17
0.114715 649.857 48 4085.35
0.118477 740.236 12 4653.52
0.120314 680.103 48 4275.49
0.122123 674.505 48 4240.3
0.123906 673.486 48 4233.89
0.125664 617.499 30 3881.93
0.127397 728.318 24 4578.6
0.129107 636.885 72 4003.8
0.132461 583.22 24 3666.43
0.134107 592.886 96 3727.2
0.135732 592.909 48 3727.34
0.137339 606.658 24 3813.77
0.138926 607.489 24 3819
0.140496 500.393 72 3145.74
0.142049 490.931 48 3086.25
0.145104 788.134 8 4954.63
0.146608 570.212 54 3584.65
0.148632 477.882 132 3004.22
0.151029 447.355 24 2812.31
0.152474 443.788 72 2789.89
0.153906 484.532 96 3046.03
0.15673 427.759 48 2689.12
0.158123 382.762 48 2406.25
0.160531 405.046 96 2546.33
0.163577 439.252 72 2761.37
0.164913 363.933 96 2287.88
0.167552 414.459 6 2605.51
0.169502 408.516 192 2568.15
0.172283 392.047 72 2464.62
0.173974 367.369 96 2309.48
0.17523 369.422 48 2322.38
0.178418 355.152 84 2232.68
0.180167 317.14 120 1993.71
0.181741 379.726 80 2387.16
0.184179 316.501 144 1989.69
0.187328 392.395 24 2466.8
0.188867 307.695 150 1934.34
0.191267 295.76 120 1859.3
0.193903 296.838 168 1866.08
0.196472 331.262 24 2082.49
0.198088 306.276 264 1925.41
0.199793 271.955 48 1709.66
0.202698 293.482 144 1844.98
0.205919 315.783 72 1985.18
0.207757 321.388 180 2020.41
0.21056 284.06 246 1785.75
0.213587 250.97 72 1577.73
0.215528 290.951 240 1829.07
0.218352 248.332 104 1561.15
0.219662 261.744 144 1645.46
0.223423 217.4 240 1366.69
0.22618 260.517 192 1637.75
0.228278 228.615 120 1437.2
0.231217 229.378 246 1441.99
0.234628 217.758 288 1368.95
0.237806 223.218 156 1403.27
0.239714 213.964 216 1345.09
0.242607 237.867 264 1495.36
0.245954 221.044 264 1389.6
0.248695 208.388 192 1310.04
0.252641 182.62 318 1148.04
0.255182 191.166 248 1201.77
0.257969 193.16 336 1214.31
0.260901 190.84 264 1199.72
0.263594 182.863 120 1149.58
0.266618 190.47 420 1197.39
0.269843 185.888 264 1168.59
0.273272 172.314 366 1083.26
0.275985 173.838 336 1092.84
0.280415 185.146 456 1163.92
0.283902 157.978 384 993.134
0.287082 159.052 432 999.886
0.291553 149.094 296 937.283
0.29372 160.471 390 1008.8
0.297469 146.221 444 919.224
0.301416 147.705 600 928.551
0.304904 144.788 408 910.217
0.308899 140.139 408 880.988
0.311881 140.314 384 882.09
0.316099 136.939 774 860.87
0.320152 128.032 432 804.88
0.323319 122.825 456 772.143
0.327249 124.791 620 784.505
0.331125 117.647 600 739.589
0.335425 110.085 582 692.05
0.339086 118.602 576 745.598
0.342966 113.17 768 711.447
0.347538 124.58 744 783.179
0.352007 112.401 648 706.61
0.356145 105.85 666 665.433
0.360285 104.975 960 659.929
0.365066 98.2555 752 617.686
0.368573 107.738 552 677.3
0.372864 103.726 984 652.074
0.378105 93.6698 1062 588.858
0.382338 97.9173 648 615.56
0.386795 92.4115 1140 580.948
0.391574 95.8441 864 602.527
0.396297 92.3214 1062 580.382
0.401127 93.7635 968 589.447
0.405513 82.4867 1248 518.555
0.410547 80.965 864 508.989
0.41537 80.6594 1404 507.068
0.420644 78.3077 1086 492.284
0.425289 81.3992 1272 511.719
0.430681 78.0687 1392 490.782
0.436011 78.8363 1376 495.607
0.440941 74.3547 1110 467.433
0.446174 72.8766 1740 458.141
0.45185 73.1358 1584 459.77
0.457529 72.2428 1368 454.157
0.462665 71.6413 1662 450.375
0.467842 65.0511 1536 408.946
0.473473 64.4236 1820 405.001
0.479577 59.9444 1902 376.842
0.485197 63.2508 1704 397.628
0.490809 57.8482 2040 363.665
0.497084 58.2447 2088 366.157
0.503027 57.7736 1842 363.195
0.508843 57.4162 2456 360.949
0.51514 57.3685 1968 360.649
0.521205 55.2526 2382 347.347
0.527271 53.0577 2352 333.549
0.533802 52.6108 2604 330.74
0.539882 51.1199 2280 321.367
0.546709 51.6548 2990 324.729
0.553468 49.8168 2880 313.175
0.559954 48.1304 2508 302.574
0.566543 47.2157 3126 296.823
0.573496 46.6185 3216 293.068
0.580523 43.9363 3032 276.207
0.587241 45.4562 3294 285.762
0.594316 44.1455 3540 277.522
0.601466 40.2427 3408 252.987
0.609018 42.8347 4014 269.282
0.61634 40.7101 3728 255.926
0.623417 40.286 3588 253.259
0.630695 38.4518 4230 241.729
0.638291 37.8256 4176 237.792
0.645683 37.4306 4158 235.309
0.653416 36.3833 4652 228.725
0.660988 35.7505 4584 224.747
0.669506 34.7319 5454 218.343
0.677708 34.5424 4884 217.152
0.685505 33.0381 5000 207.695
0.694 33.4137 5934 210.056
0.702333 32.7015 5376 205.579
0.710789 31.5971 5898 198.636
0.719251 30.4554 6216 191.459
0.727942 29.5388 6104 185.697
0.736661 29.0437 6618 182.584
0.745211 29.753 6480 187.043
0.754127 27.946 6918 175.683
0.762976 27.5951 7304 173.478
0.772239 27.9471 7338 175.691
0.781657 26.9077 8376 169.156
0.791082 26.643 7590 167.492
0.800591 24.9974 8780 157.147
0.810283 24.7574 8496 155.638
0.820075 24.6028 9294 154.667
0.829801 23.8678 8828 150.046
0.839624 24.0957 9846 151.479
0.849851 23.3832 10248 146.999
0.860395 22.7492 10626 143.014
0.870624 22.3021 10520 140.203
0.880856 21.5677 10902 135.586
0.8914 20.9611 11796 131.773
0.902254 20.5316 11894 129.073
0.912774 20.8419 12060 131.024
0.923682 20.241 12942 127.246
0.934704 19.7322 13224 124.047
0.946056 19.1897 14042 120.637
0.957461 18.9785 14400 119.309
0.969088 18.5796 15054 116.801
0.980756 18.2111 15194 114.485
0.992313 17.496 15768 109.989
1.00427 17.2281 16626 108.305
1.0163 16.7703 17168 105.427
1.02842 16.3884 17334 103.026
1.04065 16.4059 18564 103.136
1.05325 15.8633 19214 99.7249
1.06615 15.3807 20298 96.6913
1.07882 15.2819 19800 96.0702
1.09171 15.1173 21434 95.0352
1.10469 14.6967 21630 92.3911
1.1179 14.3909 22976 90.4689
1.13133 13.939 23370 87.6279
1.14472 13.6581 24240 85.8621
1.15877 13.6456 26642 85.7835
1.17281 13.4585 25518 84.6075
1.18671 12.9156 27498 81.1941
1.20092 12.938 27944 81.3349
1.21541 12.5962 29778 79.1862
1.23005 12.1428 30158 76.3364
1.24487 12.1887 32076 76.6247
1.25995 11.9078 32430 74.8589
1.27496 11.722 33602 73.6909
1.29008 11.5168 34584 72.4004
1.30561 11.2258 36842 70.5713
1.32148 11.0807 38070 69.659
1.33731 10.7281 38402 67.4429
1.35304 10.7704 39600 67.7085
1.36931 10.3567 42786 65.1074
1.38597 10.1338 43754 63.7063
1.40251 10.145 44190 63.7769
1.41927 9.68532 47042 60.8871
1.43629 9.64643 48000 60.6426
1.45349 9.48709 50210 59.6409
1.47092 9.33036 51678 58.6556
1.48857 9.082 54050 57.0943
1.50651 8.94318 56010 56.2216
1.5246 8.80596 57782 55.359
1.54296 8.65658 60306 54.4198
1.5614 8.46726 61244 53.2297
