# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 1.6972e-08 12 1.6972e-08
0.0296192 4.80026e-08 24 4.80026e-08
0.036276 5.03779e-08 16 5.03779e-08
0.0418879 2.79992e-08 12 2.79992e-08
0.0468321 7.51911e-08 48 7.51911e-08
0.051302 1.02402e-07 48 1.02402e-07
0.0592384 1.90289e-07 24 1.90289e-07
0.0628319 2.00513e-07 60 2.00513e-07
0.0662306 1.55589e-07 48 1.55589e-07
0.0694632 1.22203e-07 48 1.22203e-07
0.072552 1.76408e-07 16 1.76408e-07
0.0755145 4.38171e-07 48 4.38171e-07
0.0783651 3.20084e-07 96 3.20084e-07
0.0837758 3.84888e-07 12 3.84888e-07
0.0863541 3.13756e-07 96 3.13756e-07
0.0888577 2.48593e-07 72 2.48593e-07
0.0912926 4.20411e-07 48 4.20411e-07
0.0936642 1.68665e-07 48 1.68665e-07
0.0959772 3.47546e-07 96 3.47546e-07
0.0982358 3.89978e-07 48 3.89978e-07
0.102604 2.9224e-07 48 2.9224e-07
0.10472 6.30339e-07 60 6.30339e-07
0.106794 4.46092e-07 144 4.46092e-07
0.108828 4.41959e-07 64 4.41959e-07
0.112787 4.50847e-07 144 4.50847e-07
0.114715 4.49568e-07 96 4.49568e-07
0.118477 3.07628e-07 24 3.07628e-07
0.120314 5.4685e-07 96 5.4685e-07
0.122123 4.96176e-07 96 4.96176e-07
0.123906 7.55357e-07 96 7.55357e-07
0.125664 6.1525e-07 60 6.1525e-07
0.127397 9.64405e-07 48 9.64405e-07
0.129107 6.2564e-07 144 6.2564e-07
0.132461 5.5614e-07 48 5.5614e-07
0.134107 7.85933e-07 192 7.85933e-07
0.135732 8.72341e-07 96 8.72341e-07
0.137339 3.81223e-07 48 3.81223e-07
0.138926 1.1001e-06 48 1.1001e-06
0.140496 8.61666e-07 144 8.61666e-07
0.142049 9.44026e-07 96 9.44026e-07
0.145104 8.27122e-07 16 8.27122e-07
0.146608 1.118e-06 108 1.118e-06
0.148632 1.00269e-06 264 1.00269e-06
0.151029 1.08002e-06 48 1.08002e-06
0.152474 9.29569e-07 144 9.29569e-07
0.153906 1.4403e-06 192 1.4403e-06
0.15673 1.03445e-06 96 1.03445e-06
0.158123 1.0849e-06 96 1.0849e-06
0.160531 1.60746e-06 192 1.60746e-06
0.163577 1.6472e-06 144 1.6472e-06
0.164913 1.23681e-06 192 1.23681e-06
0.167552 1.5039e-06 12 1.5039e-06
0.169502 1.46058e-06 384 1.46058e-06
0.172283 1.79291e-06 144 1.79291e-06
0.173974 1.38029e-06 192 1.38029e-06
0.17523 1.59847e-06 96 1.59847e-06
0.178418 1.45782e-06 168 1.45782e-06
0.180167 1.85723e-06 240 1.85723e-06
0.181741 2.26437e-06 160 2.26437e-06
0.184179 1.78472e-06 288 1.78472e-06
0.187328 1.35907e-06 48 1.35907e-06
0.188867 2.55818e-06 300 2.55818e-06
0.191267 2.09583e-06 240 2.09583e-06
0.193903 2.47705e-06 336 2.47705e-06
0.196472 1.38213e-06 48 1.38213e-06
0.198088 2.45857e-06 528 2.45857e-06
0.199793 1.85674e-06 96 1.85674e-06
0.202698 2.8346e-06 288 2.8346e-06
0.205919 3.07358e-06 144 3.07358e-06
0.207757 2.39615e-06 360 2.39615e-06
0.21056 2.57277e-06 492 2.57277e-06
0.213587 2.85861e-06 144 2.85861e-06
0.215528 2.98979e-06 480 2.98979e-06
0.218352 3.20896e-06 208 3.20896e-06
0.219662 3.35118e-06 288 3.35118e-06
0.223423 2.81604e-06 480 2.81604e-06
0.22618 3.04181e-06 384 3.04181e-06
0.228278 4.40686e-06 240 4.40686e-06
0.231217 3.29694e-06 492 3.29694e-06
0.234628 3.96693e-06 576 3.96693e-06
0.237806 3.06619e-06 312 3.06619e-06
0.239714 4.35374e-06 432 4.35374e-06
0.242607 4.11549e-06 528 4.11549e-06
0.245954 3.68658e-06 528 3.68658e-06
0.248695 3.99264e-06 384 3.99264e-06
0.252641 4.31611e-06 636 4.31611e-06
0.255182 4.24811e-06 496 4.24811e-06
0.257969 4.48789e-06 672 4.48789e-06
0.260901 5.7697e-06 528 5.7697e-06
0.263594 4.9856e-06 240 4.9856e-06
0.266618 5.42804e-06 840 5.42804e-06
0.269843 5.21254e-06 528 5.21254e-06
