# in Mpc/h Units 
# D1 = 0.140127 
# k P N P(z=0)
0.020944 485.112 6 24705.8
0.0296192 398.9 12 20315.2
0.036276 328.036 8 16706.2
0.0418879 281.523 6 14337.4
0.0468321 251.673 24 12817.2
0.051302 238.37 24 12139.7
0.0592384 207.219 12 10553.2
0.0628319 205.147 30 10447.7
0.0662306 199.27 24 10148.4
0.0694632 187.527 24 9550.36
0.072552 177.646 8 9047.12
0.0755145 172.498 24 8784.98
0.0783651 161.679 48 8233.95
0.0837758 155.152 6 7901.55
0.0863541 137.112 48 6982.84
0.0888577 129.931 36 6617.11
0.0912926 123.9 24 6309.98
0.0936642 121.09 24 6166.86
0.0959772 116.583 48 5937.31
0.0982358 108.136 24 5507.16
0.102604 95.0824 24 4842.35
0.10472 90.1409 30 4590.69
0.106794 91.9429 72 4682.46
0.108828 95.1727 32 4846.95
0.112787 85.5641 72 4357.6
0.114715 84.3085 48 4293.66
0.118477 85.7743 12 4368.31
0.120314 83.4756 48 4251.24
0.122123 82.6357 48 4208.47
0.123906 81.8014 48 4165.98
0.125664 78.3508 30 3990.25
0.127397 82.509 24 4202.01
0.129107 77.6876 72 3956.47
0.132461 73.8988 24 3763.51
0.134107 73.3228 96 3734.18
0.135732 72.2065 48 3677.33
0.137339 72.6827 24 3701.58
0.138926 71.1319 24 3622.6
0.140496 65.6299 72 3342.39
0.142049 63.7451 48 3246.41
0.145104 73.2271 8 3729.3
0.146608 65.0772 54 3314.25
0.148632 59.5815 132 3034.36
0.151029 57.0163 24 2903.72
0.152474 55.4523 72 2824.07
0.153906 56.4721 96 2876.01
0.15673 52.4927 48 2673.35
0.158123 49.7813 48 2535.26
0.160531 50.267 96 2559.99
0.163577 49.8515 72 2538.84
0.164913 46.861 96 2386.54
0.167552 49.6197 6 2527.03
0.169502 46.996 192 2393.41
0.172283 45.8962 72 2337.4
0.173974 44.6367 96 2273.25
0.17523 44.3372 48 2258
0.178418 43.0462 84 2192.25
0.180167 40.8456 120 2080.18
0.181741 43.5627 80 2218.56
0.184179 40.163 144 2045.42
0.187328 42.9319 24 2186.43
0.188867 39.3904 150 2006.07
0.191267 38.0715 120 1938.9
0.193903 38.0575 168 1938.19
0.196472 38.4423 24 1957.79
0.198088 37.4972 264 1909.65
0.199793 35.2024 48 1792.78
0.202698 35.6021 144 1813.14
0.205919 35.3588 72 1800.75
0.207757 35.6704 180 1816.62
0.21056 33.0848 246 1684.94
0.213587 31.6377 72 1611.24
0.215528 32.6696 240 1663.79
0.218352 29.466 104 1500.64
0.219662 30.0575 144 1530.77
0.223423 26.9981 240 1374.96
0.22618 28.6915 192 1461.2
0.228278 27.1639 120 1383.4
0.231217 26.5291 246 1351.07
0.234628 25.9157 288 1319.83
0.237806 26.2198 156 1335.32
0.239714 25.2487 216 1285.86
0.242607 25.7766 264 1312.75
0.245954 24.8278 264 1264.43
0.248695 23.7468 192 1209.37
0.252641 22.7904 318 1160.67
0.255182 22.5235 248 1147.08
0.257969 22.8403 336 1163.21
0.260901 22.0855 264 1124.77
0.263594 22.5394 120 1147.88
0.266618 21.6144 420 1100.78
0.269843 21.2593 264 1082.69
0.273272 20.0997 366 1023.64
0.275985 19.8688 336 1011.88
0.280415 19.927 456 1014.84
0.283902 18.1489 384 924.288
0.287082 18.2739 432 930.651
0.291553 17.4585 296 889.124
0.29372 17.5728 390 894.946
0.297469 16.7978 444 855.478
0.301416 16.7004 600 850.514
0.304904 16.1757 408 823.793
0.308899 15.5325 408 791.039
0.311881 15.5565 384 792.26
0.316099 15.2823 774 778.295
0.320152 14.9231 432 760.005
0.323319 14.3084 456 728.695
0.327249 14.4321 620 734.995
0.331125 13.6542 600 695.383
0.335425 13.1851 582 671.492
0.339086 13.3024 576 677.465
0.342966 12.8091 768 652.342
0.347538 13.14 744 669.195
0.352007 12.4606 648 634.595
0.356145 11.4853 666 584.922
0.360285 11.4803 960 584.667
0.365066 10.9807 752 559.223
0.368573 11.5472 552 588.074
0.372864 11.1532 984 568.011
0.378105 10.4903 1062 534.251
0.382338 10.645 648 542.126
0.386795 10.1036 1140 514.555
0.391574 9.87538 864 502.933
0.396297 9.58005 1062 487.892
0.401127 9.66553 968 492.245
0.405513 8.85463 1248 450.948
0.410547 8.96963 864 456.805
0.41537 8.60974 1404 438.476
0.420644 8.51545 1086 433.674
0.425289 8.32465 1272 423.957
0.430681 8.01062 1392 407.964
0.436011 8.13868 1376 414.486
0.440941 7.65673 1110 389.941
0.446174 7.48635 1740 381.264
0.45185 7.43446 1584 378.622
0.457529 7.21477 1368 367.433
0.462665 7.10192 1662 361.686
0.467842 6.91189 1536 352.008
0.473473 6.73814 1820 343.16
0.479577 6.42112 1902 327.014
0.485197 6.37969 1704 324.904
0.490809 6.30007 2040 320.85
0.497084 5.89339 2088 300.138
0.503027 5.7981 1842 295.286
0.508843 5.58241 2456 284.3
0.51514 5.62413 1968 286.426
0.521205 5.46076 2382 278.105
0.527271 5.2478 2352 267.259
0.533802 5.12503 2604 261.007
0.539882 4.98537 2280 253.895
0.546709 5.04238 2990 256.798
0.553468 4.75737 2880 242.283
0.559954 4.63488 2508 236.045
0.566543 4.63128 3126 235.861
0.573496 4.53177 3216 230.794
0.580523 4.3108 3032 219.54
0.587241 4.27729 3294 217.834
0.594316 4.1414 3540 210.913
0.601466 3.90644 3408 198.947
0.609018 3.99638 4014 203.527
0.61634 3.84464 3728 195.8
0.623417 3.77763 3588 192.387
0.630695 3.58684 4230 182.67
0.638291 3.4778 4176 177.117
0.645683 3.41279 4158 173.806
0.653416 3.38201 4652 172.239
0.660988 3.27663 4584 166.872
0.669506 3.14488 5454 160.162
0.677708 3.08265 4884 156.993
0.685505 2.99472 5000 152.515
0.694 2.98316 5934 151.926
0.702333 2.87172 5376 146.251
0.710789 2.83522 5898 144.392
0.719251 2.71592 6216 138.316
0.727942 2.60569 6104 132.703
0.736661 2.55458 6618 130.099
0.745211 2.55448 6480 130.094
0.754127 2.49129 6918 126.876
0.762976 2.39875 7304 122.164
0.772239 2.31105 7338 117.697
0.781657 2.31127 8376 117.708
0.791082 2.2306 7590 113.6
0.800591 2.14971 8780 109.48
0.810283 2.10733 8496 107.322
0.820075 2.08025 9294 105.943
0.829801 1.95899 8828 99.7674
0.839624 1.95992 9846 99.8147
0.849851 1.90425 10248 96.9793
0.860395 1.83455 10626 93.4297
0.870624 1.80567 10520 91.9592
0.880856 1.74973 10902 89.11
0.8914 1.69157 11796 86.1484
0.902254 1.63222 11894 83.1258
0.912774 1.62261 12060 82.6364
0.923682 1.55468 12942 79.1765
0.934704 1.53158 13224 78.0004
0.946056 1.48851 14042 75.8068
0.957461 1.45168 14400 73.9311
0.969088 1.40052 15054 71.3256
0.980756 1.38626 15194 70.5992
0.992313 1.33711 15768 68.0964
1.00427 1.28108 16626 65.2427
1.0163 1.26045 17168 64.1922
