# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 6.96885e-14 12 6.96885e-14
0.0296192 1.9551e-13 24 1.9551e-13
0.036276 1.48409e-14 16 1.48409e-14
0.0418879 1.14648e-12 12 1.14648e-12
0.0468321 2.55914e-12 48 2.55914e-12
0.051302 1.37069e-12 48 1.37069e-12
0.0592384 1.66789e-12 24 1.66789e-12
0.0628319 5.88135e-12 60 5.88135e-12
0.0662306 2.37337e-11 48 2.37337e-11
0.0694632 1.30228e-11 48 1.30228e-11
0.072552 3.57463e-13 16 3.57463e-13
0.0755145 1.09001e-11 48 1.09001e-11
0.0783651 8.72156e-12 96 8.72156e-12
0.0837758 5.47986e-11 12 5.47986e-11
0.0863541 1.1714e-11 96 1.1714e-11
0.0888577 2.71855e-11 72 2.71855e-11
0.0912926 1.73951e-11 48 1.73951e-11
0.0936642 2.56526e-11 48 2.56526e-11
0.0959772 4.38096e-11 96 4.38096e-11
0.0982358 5.857e-12 48 5.857e-12
0.102604 3.41047e-11 48 3.41047e-11
0.10472 2.28777e-11 60 2.28777e-11
0.106794 7.61397e-11 144 7.61397e-11
0.108828 9.50126e-11 64 9.50126e-11
0.112787 6.06766e-11 144 6.06766e-11
0.114715 7.93559e-11 96 7.93559e-11
0.118477 3.49354e-11 24 3.49354e-11
0.120314 5.75722e-11 96 5.75722e-11
0.122123 3.56795e-11 96 3.56795e-11
0.123906 9.73988e-11 96 9.73988e-11
0.125664 4.63664e-11 60 4.63664e-11
0.127397 1.81451e-10 48 1.81451e-10
0.129107 1.56066e-10 144 1.56066e-10
0.132461 1.84481e-10 48 1.84481e-10
0.134107 1.27193e-10 192 1.27193e-10
0.135732 1.01661e-10 96 1.01661e-10
0.137339 8.79047e-11 48 8.79047e-11
0.138926 1.58256e-10 48 1.58256e-10
0.140496 8.88567e-11 144 8.88567e-11
0.142049 1.83786e-10 96 1.83786e-10
0.145104 1.46166e-11 16 1.46166e-11
0.146608 2.4204e-10 108 2.4204e-10
0.148096 1.89357e-10 168 1.89357e-10
0.14957 2.12165e-10 96 2.12165e-10
0.151029 1.31339e-10 48 1.31339e-10
0.152474 3.67199e-10 144 3.67199e-10
0.153906 1.9683e-10 192 1.9683e-10
0.15673 1.28569e-10 96 1.28569e-10
0.158123 1.15617e-10 96 1.15617e-10
0.159504 2.92397e-10 48 2.92397e-10
0.160874 2.50588e-10 144 2.50588e-10
0.163577 1.21154e-10 144 1.21154e-10
0.164913 1.91117e-10 192 1.91117e-10
0.167552 2.16528e-09 12 2.16528e-09
0.168856 4.26401e-10 192 4.26401e-10
0.170149 3.25435e-10 192 3.25435e-10
0.171434 2.58131e-10 48 2.58131e-10
0.172708 3.77946e-10 96 3.77946e-10
0.173974 5.44536e-10 192 5.44536e-10
0.17523 7.95872e-11 96 7.95872e-11
0.177715 6.69937e-10 72 6.69937e-10
0.178945 4.56228e-10 96 4.56228e-10
0.180167 4.03832e-10 240 4.03832e-10
0.18138 2.66736e-10 112 2.66736e-10
0.182585 2.53527e-10 48 2.53527e-10
0.183782 3.39104e-10 192 3.39104e-10
0.184972 3.7229e-10 96 3.7229e-10
0.187328 4.69531e-10 48 4.69531e-10
0.188496 3.74486e-10 204 3.74486e-10
0.190347 7.73786e-10 240 7.73786e-10
0.191954 5.31251e-10 96 5.31251e-10
0.193094 6.90959e-10 96 6.90959e-10
0.194226 5.57627e-10 240 5.57627e-10
0.196472 8.29267e-11 48 8.29267e-11
0.197585 4.65602e-10 288 4.65602e-10
0.199006 7.08627e-10 336 7.08627e-10
0.201976 5.31138e-10 96 5.31138e-10
0.203059 6.46466e-10 192 6.46466e-10
0.205208 5.20946e-10 48 5.20946e-10
0.206274 6.69217e-10 96 6.69217e-10
0.207335 8.69906e-10 216 8.69906e-10
0.20839 4.99595e-10 144 4.99595e-10
0.210326 6.31129e-10 396 6.31129e-10
0.211524 1.16959e-09 96 1.16959e-09
0.213587 8.30966e-10 144 8.30966e-10
0.214612 9.92128e-10 192 9.92128e-10
0.215631 9.25641e-10 144 9.25641e-10
0.216957 1.1152e-09 208 1.1152e-09
0.218661 7.88571e-10 144 7.88571e-10
0.219662 1.10856e-09 288 1.10856e-09
0.223129 9.22204e-10 384 9.22204e-10
0.224599 8.02197e-10 96 8.02197e-10
0.22618 9.36287e-10 384 9.36287e-10
0.22751 1.22989e-09 144 1.22989e-09
0.229429 1.55739e-09 96 1.55739e-09
0.230383 6.42017e-10 156 6.42017e-10
0.231604 9.74557e-10 336 9.74557e-10
0.23416 1.45694e-09 288 1.45694e-09
0.235095 1.65516e-09 288 1.65516e-09
0.236954 5.11457e-10 24 5.11457e-10
0.238108 1.18806e-09 384 1.18806e-09
0.239975 1.32312e-09 336 1.32312e-09
0.241537 6.62193e-10 96 6.62193e-10
0.242444 1.44284e-09 336 1.44284e-09
0.244844 1.11609e-09 288 1.11609e-09
0.246417 1.23509e-09 336 1.23509e-09
0.248401 1.77537e-09 288 1.77537e-09
0.249576 6.64162e-10 96 6.64162e-10
0.251327 6.52788e-10 60 6.52788e-10
0.252777 1.80362e-09 576 1.80362e-09
0.254191 1.89904e-09 160 1.89904e-09
0.25601 1.28181e-09 576 1.28181e-09
0.258214 2.1967e-09 144 2.1967e-09
0.2594 1.66272e-09 480 1.66272e-09
0.26075 9.84388e-10 192 9.84388e-10
0.262904 2.22059e-09 336 2.22059e-09
0.265657 1.73179e-09 432 1.73179e-09
0.266722 1.76195e-09 264 1.76195e-09
0.268622 1.33766e-09 384 1.33766e-09
0.269844 9.05716e-10 240 9.05716e-10
0.271964 2.40133e-09 252 2.40133e-09
0.273543 1.87858e-09 576 1.87858e-09
0.275842 2.65606e-09 624 2.65606e-09
0.277853 2.68621e-09 48 2.68621e-09
0.279641 3.1587e-09 528 3.1587e-09
0.28148 1.59726e-09 384 1.59726e-09
0.282936 2.93888e-09 384 2.93888e-09
0.285198 2.20599e-09 672 2.20599e-09
0.286404 3.3703e-09 96 3.3703e-09
0.288084 2.18441e-09 480 2.18441e-09
0.291553 2.11037e-09 592 2.11037e-09
0.292736 2.89282e-09 300 2.89282e-09
0.294335 3.46244e-09 480 3.46244e-09
0.296659 3.63696e-09 456 3.63696e-09
0.298323 2.81838e-09 432 2.81838e-09
0.300394 3.60475e-09 672 3.60475e-09
0.302928 3.76171e-09 720 3.76171e-09
0.304588 2.53431e-09 288 2.53431e-09
0.305974 4.42514e-09 336 4.42514e-09
0.308578 2.38937e-09 624 2.38937e-09
0.310884 4.25282e-09 576 4.25282e-09
0.312408 3.78551e-09 384 3.78551e-09
0.314799 3.69108e-09 732 3.69108e-09
0.317265 4.28829e-09 816 4.28829e-09
0.319597 5.29914e-09 336 5.29914e-09
0.320771 5.44855e-09 672 5.44855e-09
0.3227 3.56188e-09 480 3.56188e-09
0.32574 4.69692e-09 760 4.69692e-09
0.32795 3.57149e-09 768 3.57149e-09
0.330224 3.82917e-09 480 3.82917e-09
0.331726 4.69308e-09 720 4.69308e-09
0.333831 5.63651e-09 396 5.63651e-09
0.336246 4.87353e-09 768 4.87353e-09
0.338319 5.81599e-09 768 5.81599e-09
0.341157 5.30626e-09 864 5.30626e-09
0.343593 4.05395e-09 1056 4.05395e-09
0.346262 5.27987e-09 576 5.27987e-09
0.347842 7.28335e-09 576 7.28335e-09
0.350326 4.98355e-09 912 4.98355e-09
0.352828 4.7796e-09 720 4.7796e-09
0.354442 4.86414e-09 360 4.86414e-09
0.356776 6.60105e-09 972 6.60105e-09
0.359142 7.25067e-09 1008 7.25067e-09
0.361681 6.83875e-09 1024 6.83875e-09
0.363857 6.17777e-09 528 6.17777e-09
0.366441 7.30599e-09 1200 7.30599e-09
0.368657 6.96767e-09 576 6.96767e-09
0.371486 7.0152e-09 1344 7.0152e-09
0.374587 9.35862e-09 816 9.35862e-09
0.376839 7.90723e-09 924 7.90723e-09
0.379079 7.8927e-09 1200 7.8927e-09
0.38178 8.93441e-09 1008 8.93441e-09
0.384712 1.04881e-08 648 1.04881e-08
0.386663 9.62494e-09 1488 9.62494e-09
0.389313 7.06915e-09 912 7.06915e-09
0.39167 8.50022e-09 864 8.50022e-09
0.394428 8.67502e-09 1440 8.67502e-09
0.397811 9.5709e-09 1068 9.5709e-09
0.400019 1.07176e-08 1072 1.07176e-08
0.402781 1.0882e-08 1248 1.0882e-08
0.405015 9.17152e-09 1200 9.17152e-09
0.40766 1.05229e-08 1392 1.05229e-08
0.410865 1.03362e-08 912 1.03362e-08
0.413244 1.09603e-08 1464 1.09603e-08
0.416084 1.09209e-08 1200 1.09209e-08
0.418986 1.22533e-08 1404 1.22533e-08
0.421544 1.29019e-08 1344 1.29019e-08
0.424534 1.2541e-08 1536 1.2541e-08
0.42751 1.201e-08 1536 1.201e-08
0.430034 1.33905e-08 816 1.33905e-08
0.432751 1.30718e-08 2160 1.30718e-08
0.436344 1.4073e-08 1264 1.4073e-08
0.438896 1.17333e-08 1500 1.17333e-08
0.44171 1.70495e-08 1392 1.70495e-08
0.444585 1.64914e-08 1752 1.64914e-08
0.447784 1.24605e-08 1728 1.24605e-08
0.45034 1.5932e-08 1536 1.5932e-08
0.453413 1.62181e-08 1776 1.62181e-08
0.456575 1.5971e-08 1632 1.5971e-08
0.459787 1.94974e-08 1308 1.94974e-08
0.462622 1.63962e-08 2592 1.63962e-08
0.465862 2.02741e-08 1632 2.02741e-08
0.468802 1.99489e-08 1632 1.99489e-08
0.471915 1.78268e-08 2176 1.78268e-08
0.475472 1.58754e-08 2040 1.58754e-08
0.478779 1.82249e-08 2064 1.82249e-08
0.481919 1.92938e-08 1884 1.92938e-08
0.484939 2.34961e-08 2064 2.34961e-08
0.488502 2.15828e-08 2256 2.15828e-08
0.491034 2.35352e-08 1776 2.35352e-08
0.494348 2.41741e-08 2352 2.41741e-08
0.497688 2.23188e-08 1920 2.23188e-08
0.500527 2.19231e-08 2220 2.19231e-08
0.504331 2.67394e-08 2232 2.67394e-08
0.507364 2.63841e-08 2704 2.63841e-08
0.510774 2.39357e-08 2400 2.39357e-08
0.514275 2.60236e-08 2448 2.60236e-08
0.517978 2.91815e-08 2640 2.91815e-08
0.521294 2.52723e-08 2256 2.52723e-08
0.524822 3.21679e-08 3036 3.21679e-08
0.527973 3.26136e-08 2160 3.26136e-08
0.531698 2.98788e-08 3048 2.98788e-08
0.535226 3.13569e-08 2832 3.13569e-08
0.539103 3.1022e-08 3408 3.1022e-08
0.543 3.22054e-08 2176 3.22054e-08
0.546011 3.41094e-08 2892 3.41094e-08
0.549827 3.80817e-08 3600 3.80817e-08
0.55369 3.81203e-08 3024 3.81203e-08
0.557166 3.84058e-08 2784 3.84058e-08
0.560475 3.33139e-08 2784 3.33139e-08
0.564609 4.0383e-08 3924 4.0383e-08
0.56859 3.64502e-08 3552 3.64502e-08
0.572441 4.29273e-08 3360 4.29273e-08
0.5763 3.85817e-08 3552 3.85817e-08
0.580121 4.16178e-08 3088 4.16178e-08
0.583625 4.07602e-08 3792 4.07602e-08
0.587525 4.27668e-08 3324 4.27668e-08
0.591428 5.15825e-08 3816 5.15825e-08
0.595301 4.65235e-08 4368 4.65235e-08
0.599624 4.6299e-08 3696 4.6299e-08
0.603294 4.93213e-08 3696 4.93213e-08
0.60771 5.22599e-08 4476 5.22599e-08
0.611568 5.70943e-08 4176 5.70943e-08
0.615779 5.93318e-08 4384 5.93318e-08
0.619303 5.56502e-08 3072 5.56502e-08
0.623194 5.50325e-08 4824 5.50325e-08
0.627636 5.75077e-08 4524 5.75077e-08
0.631826 6.46379e-08 4896 6.46379e-08
0.635971 6.38101e-08 4080 6.38101e-08
0.64039 6.00724e-08 5952 6.00724e-08
0.644956 5.8582e-08 4368 5.8582e-08
0.649302 7.07533e-08 5100 7.07533e-08
0.653461 7.0727e-08 4792 7.0727e-08
0.657644 7.14268e-08 5520 7.14268e-08
0.662026 7.084e-08 4848 7.084e-08
0.666685 7.13545e-08 5664 7.13545e-08
0.670916 7.57594e-08 5148 7.57594e-08
0.675462 8.62186e-08 6048 8.62186e-08
0.679703 7.59401e-08 4968 7.59401e-08
0.684292 8.36811e-08 6336 8.36811e-08
0.688927 8.69404e-08 5788 8.69404e-08
0.693468 8.94423e-08 5712 8.94423e-08
0.698026 8.75321e-08 6768 8.75321e-08
0.702952 9.29907e-08 6480 9.29907e-08
0.707372 8.5421e-08 5712 8.5421e-08
0.712317 9.83858e-08 6948 9.83858e-08
0.716936 1.01084e-07 6864 1.01084e-07
0.721869 1.04924e-07 7104 1.04924e-07
0.726964 9.68218e-08 7120 9.68218e-08
0.73163 1.09543e-07 6540 1.09543e-07
0.736224 1.123e-07 7104 1.123e-07
0.74119 1.11e-07 7560 1.11e-07
0.746118 1.10114e-07 7920 1.10114e-07
0.751313 1.16099e-07 7392 1.16099e-07
0.756133 1.3087e-07 7452 1.3087e-07
0.761156 1.27081e-07 8752 1.27081e-07
0.766095 1.30351e-07 7296 1.30351e-07
0.771205 1.28969e-07 8664 1.28969e-07
0.776456 1.35716e-07 8508 1.35716e-07
0.781432 1.42689e-07 8592 1.42689e-07
0.786733 1.37181e-07 8640 1.37181e-07
0.791574 1.34453e-07 8736 1.34453e-07
0.797255 1.53137e-07 9652 1.53137e-07
0.802676 1.46727e-07 10032 1.46727e-07
0.808005 1.62046e-07 9216 1.62046e-07
0.813482 1.52783e-07 9648 1.52783e-07
0.818759 1.6954e-07 9900 1.6954e-07
0.824173 1.65708e-07 10464 1.65708e-07
0.829708 1.7e-07 9960 1.7e-07
0.834919 1.69779e-07 9676 1.69779e-07
0.840568 1.86623e-07 12048 1.86623e-07
0.846479 1.883e-07 11040 1.883e-07
0.851948 1.89988e-07 10800 1.89988e-07
0.857592 1.91295e-07 11076 1.91295e-07
0.863369 2.052e-07 12912 2.052e-07
0.869182 2.07213e-07 11008 2.07213e-07
0.874831 1.98184e-07 12336 1.98184e-07
0.880682 2.13343e-07 11820 2.13343e-07
0.886294 2.25572e-07 12744 2.25572e-07
0.892352 2.23349e-07 13536 2.23349e-07
0.898399 2.22358e-07 12588 2.22358e-07
0.904229 2.4995e-07 13312 2.4995e-07
0.910231 2.44387e-07 14448 2.44387e-07
0.916513 2.47699e-07 13416 2.47699e-07
0.922651 2.59296e-07 15132 2.59296e-07
0.92895 2.66529e-07 14832 2.66529e-07
0.935092 2.57147e-07 13968 2.57147e-07
