# in Mpc/h Units 
# D1 = 0.0427038 
# k P N P(z=0)
0.020944 45.0473 6 24702.1
0.0296192 37.0316 12 20306.7
0.036276 30.5855 8 16771.9
0.0418879 26.2938 6 14418.5
0.0468321 23.5551 24 12916.7
0.051302 21.9415 24 12031.9
0.0592384 19.5753 12 10734.3
0.0628319 18.9675 30 10401
0.0662306 18.3025 24 10036.4
0.0694632 17.4611 24 9574.97
0.072552 16.6549 8 9132.9
0.0755145 15.9471 24 8744.74
0.0783651 15.0648 48 8260.92
0.0837758 13.7891 6 7561.43
0.0863541 12.7701 48 7002.64
0.0888577 12.1097 36 6640.49
0.0912926 11.4756 24 6292.77
0.0936642 10.9982 24 6030.99
0.0959772 10.5291 48 5773.77
0.0982358 9.99017 24 5478.22
0.102604 9.13395 24 5008.7
0.10472 8.78433 30 4816.98
0.106794 8.66807 72 4753.23
0.108828 8.59472 32 4713.01
0.112787 8.12097 72 4453.22
0.114715 7.98338 48 4377.77
0.118477 7.86466 12 4312.67
0.120314 7.7465 48 4247.88
0.122123 7.65045 48 4195.21
0.123906 7.55428 48 4142.47
0.125664 7.39202 30 4053.49
0.127397 7.41977 24 4068.71
0.129107 7.21405 72 3955.9
0.132461 6.95107 24 3811.69
0.134107 6.83292 96 3746.9
0.135732 6.71673 48 3683.19
0.137339 6.63498 24 3638.36
0.138926 6.48522 24 3556.24
0.140496 6.25784 72 3431.55
0.142049 6.09437 48 3341.92
0.145104 6.14373 8 3368.98
0.146608 5.8496 54 3207.69
0.148632 5.57148 132 3055.18
0.151029 5.35752 24 2937.85
0.152474 5.2241 72 2864.69
0.153906 5.17989 96 2840.45
0.15673 4.91603 48 2695.76
0.158123 4.78292 48 2622.77
0.160531 4.67139 96 2561.61
0.163577 4.5412 72 2490.22
0.164913 4.41439 96 2420.68
0.167552 4.44268 6 2436.19
0.169502 4.27571 192 2344.63
0.172283 4.17856 72 2291.36
0.173974 4.10894 96 2253.18
0.17523 4.07207 48 2232.96
0.178418 3.97554 84 2180.03
0.180167 3.88208 120 2128.78
0.181741 3.93427 80 2157.4
0.184179 3.79866 144 2083.03
0.187328 3.84126 24 2106.4
0.188867 3.70654 150 2032.52
0.191267 3.62607 120 1988.4
0.193903 3.58305 168 1964.8
0.196472 3.5215 24 1931.05
0.198088 3.47258 264 1904.23
0.199793 3.36429 48 1844.84
0.202698 3.31568 144 1818.19
0.205919 3.22174 72 1766.67
0.207757 3.19111 180 1749.88
0.21056 3.04665 246 1670.66
0.213587 2.94855 72 1616.87
0.215528 2.91743 240 1599.8
0.218352 2.7647 104 1516.05
0.219662 2.75556 144 1511.04
0.223423 2.59963 240 1425.53
0.22618 2.59698 192 1424.08
0.228278 2.52306 120 1383.55
0.231217 2.45451 246 1345.95
0.234628 2.40312 288 1317.78
0.237806 2.37365 156 1301.62
0.239714 2.32672 216 1275.88
0.242607 2.31157 264 1267.58
0.245954 2.26001 264 1239.3
0.248695 2.19649 192 1204.47
0.252641 2.1433 318 1175.3
0.255182 2.10879 248 1156.38
0.257969 2.09819 336 1150.56
0.260901 2.04964 264 1123.94
0.263594 2.04743 120 1122.73
0.266618 1.97106 420 1080.85
0.269843 1.92633 264 1056.32
0.273272 1.85868 366 1019.23
0.275985 1.82221 336 999.228
0.280415 1.7759 456 973.832
0.283902 1.6887 384 926.018
0.287082 1.66355 432 912.227
0.291553 1.60724 296 881.346
0.29372 1.59532 390 874.811
0.297469 1.54526 444 847.361
0.301416 1.51606 600 831.349
0.304904 1.48366 408 813.583
0.308899 1.43857 408 788.856
0.311881 1.42235 384 779.962
0.316099 1.39278 774 763.745
0.320152 1.36313 432 747.487
0.323319 1.32774 456 728.082
0.327249 1.31424 620 720.676
0.331125 1.26781 600 695.217
0.335425 1.23187 582 675.507
0.339086 1.21317 576 665.255
0.342966 1.17926 768 646.66
0.347538 1.16131 744 636.815
0.352007 1.12 648 614.166
0.356145 1.07311 666 588.45
0.360285 1.05519 960 578.627
0.365066 1.024 752 561.524
0.368573 1.0224 552 560.646
0.372864 0.997414 984 546.943
0.378105 0.965684 1062 529.543
