# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 7.63176e-14 12 7.63176e-14
0.0296192 2.04918e-13 24 2.04918e-13
0.036276 2.91864e-14 16 2.91864e-14
0.0418879 9.21477e-13 12 9.21477e-13
0.0468321 2.56141e-12 48 2.56141e-12
0.051302 1.28552e-12 48 1.28552e-12
0.0592384 8.7687e-13 24 8.7687e-13
0.0628319 5.46448e-12 60 5.46448e-12
0.0662306 2.26526e-11 48 2.26526e-11
0.0694632 1.2738e-11 48 1.2738e-11
0.072552 4.46374e-13 16 4.46374e-13
0.0755145 1.1103e-11 48 1.1103e-11
0.0783651 8.52715e-12 96 8.52715e-12
0.0837758 3.93825e-11 12 3.93825e-11
0.0863541 1.21601e-11 96 1.21601e-11
0.0888577 2.69821e-11 72 2.69821e-11
0.0912926 1.57026e-11 48 1.57026e-11
0.0936642 2.31723e-11 48 2.31723e-11
0.0959772 4.10269e-11 96 4.10269e-11
0.0982358 5.40786e-12 48 5.40786e-12
0.102604 3.76181e-11 48 3.76181e-11
0.10472 2.21182e-11 60 2.21182e-11
0.106794 7.0063e-11 144 7.0063e-11
0.108828 9.61554e-11 64 9.61554e-11
0.112787 6.13102e-11 144 6.13102e-11
0.114715 7.79017e-11 96 7.79017e-11
0.118477 2.83561e-11 24 2.83561e-11
0.120314 5.4893e-11 96 5.4893e-11
0.122123 3.3308e-11 96 3.3308e-11
0.123906 1.01004e-10 96 1.01004e-10
0.125664 3.58608e-11 60 3.58608e-11
0.127397 2.097e-10 48 2.097e-10
0.129107 1.37356e-10 144 1.37356e-10
0.132461 1.7189e-10 48 1.7189e-10
0.134107 1.35449e-10 192 1.35449e-10
0.135732 9.37549e-11 96 9.37549e-11
0.137339 8.27244e-11 48 8.27244e-11
0.138926 1.38642e-10 48 1.38642e-10
0.140496 8.25863e-11 144 8.25863e-11
0.142049 1.91413e-10 96 1.91413e-10
0.145104 1.59629e-11 16 1.59629e-11
0.146608 2.29362e-10 108 2.29362e-10
0.148096 1.92669e-10 168 1.92669e-10
0.14957 1.89533e-10 96 1.89533e-10
0.151029 1.3728e-10 48 1.3728e-10
0.152474 3.37335e-10 144 3.37335e-10
0.153906 2.00338e-10 192 2.00338e-10
0.15673 1.28662e-10 96 1.28662e-10
0.158123 1.02208e-10 96 1.02208e-10
0.159504 2.82078e-10 48 2.82078e-10
0.160874 2.47949e-10 144 2.47949e-10
0.163577 1.26579e-10 144 1.26579e-10
0.164913 1.72727e-10 192 1.72727e-10
0.167552 2.00696e-09 12 2.00696e-09
0.168856 3.93464e-10 192 3.93464e-10
0.170149 3.09747e-10 192 3.09747e-10
0.171434 2.39934e-10 48 2.39934e-10
0.172708 3.71777e-10 96 3.71777e-10
0.173974 4.98375e-10 192 4.98375e-10
0.17523 7.61919e-11 96 7.61919e-11
0.177715 6.30301e-10 72 6.30301e-10
0.178945 4.84178e-10 96 4.84178e-10
0.180167 3.89494e-10 240 3.89494e-10
0.18138 2.5073e-10 112 2.5073e-10
0.182585 2.61432e-10 48 2.61432e-10
0.183782 3.22172e-10 192 3.22172e-10
0.184972 3.67384e-10 96 3.67384e-10
