# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 4.76908e-13 12 4.76908e-13
0.0296192 4.37222e-13 24 4.37222e-13
0.036276 2.62666e-12 16 2.62666e-12
0.0418879 1.08111e-11 12 1.08111e-11
0.0468321 1.27604e-11 48 1.27604e-11
0.051302 1.40412e-11 48 1.40412e-11
0.0592384 4.85487e-11 24 4.85487e-11
0.0628319 3.87284e-11 60 3.87284e-11
0.0662306 6.14246e-11 48 6.14246e-11
0.0694632 5.43494e-11 48 5.43494e-11
0.072552 2.94274e-11 16 2.94274e-11
0.0755145 8.24526e-11 48 8.24526e-11
0.0783651 7.10803e-11 96 7.10803e-11
0.0837758 1.28408e-10 12 1.28408e-10
0.0863541 2.20086e-10 96 2.20086e-10
0.0888577 2.15118e-10 72 2.15118e-10
0.0912926 1.38065e-10 48 1.38065e-10
0.0936642 1.9377e-10 48 1.9377e-10
0.0959772 2.1613e-10 96 2.1613e-10
0.0982358 1.64541e-10 48 1.64541e-10
0.102604 2.01419e-10 48 2.01419e-10
0.10472 4.98898e-10 60 4.98898e-10
0.106794 2.90235e-10 144 2.90235e-10
0.108828 4.72601e-10 64 4.72601e-10
0.112787 3.5958e-10 144 3.5958e-10
0.114715 4.46543e-10 96 4.46543e-10
0.118477 4.46076e-10 24 4.46076e-10
0.120314 5.94897e-10 96 5.94897e-10
0.122123 4.65648e-10 96 4.65648e-10
0.123906 3.92349e-10 96 3.92349e-10
0.125664 6.26831e-10 60 6.26831e-10
0.127397 1.32149e-09 48 1.32149e-09
0.129107 6.72559e-10 144 6.72559e-10
0.132461 1.13637e-09 48 1.13637e-09
0.134107 9.65124e-10 192 9.65124e-10
0.135732 6.21641e-10 96 6.21641e-10
0.137339 9.38575e-10 48 9.38575e-10
0.138926 9.85905e-10 48 9.85905e-10
0.140496 1.09143e-09 144 1.09143e-09
0.142049 7.67623e-10 96 7.67623e-10
0.145104 4.02141e-10 16 4.02141e-10
0.146608 1.57307e-09 108 1.57307e-09
0.148096 1.15473e-09 168 1.15473e-09
0.14957 1.24501e-09 96 1.24501e-09
0.151029 1.24606e-09 48 1.24606e-09
0.152474 1.41149e-09 144 1.41149e-09
0.153906 1.6026e-09 192 1.6026e-09
0.15673 1.16994e-09 96 1.16994e-09
0.158123 1.68396e-09 96 1.68396e-09
0.159504 1.46466e-09 48 1.46466e-09
0.160874 2.13174e-09 144 2.13174e-09
0.163577 1.54171e-09 144 1.54171e-09
0.164913 1.69582e-09 192 1.69582e-09
0.167552 3.67394e-09 12 3.67394e-09
0.168856 2.50637e-09 192 2.50637e-09
0.170149 2.19239e-09 192 2.19239e-09
0.171434 1.58359e-09 48 1.58359e-09
0.172708 2.51676e-09 96 2.51676e-09
0.173974 3.27567e-09 192 3.27567e-09
0.17523 1.43902e-09 96 1.43902e-09
0.177715 2.49201e-09 72 2.49201e-09
0.178945 3.25587e-09 96 3.25587e-09
0.180167 2.70352e-09 240 2.70352e-09
0.18138 2.00838e-09 112 2.00838e-09
0.182585 1.84612e-09 48 1.84612e-09
0.183782 3.01061e-09 192 3.01061e-09
0.184972 2.84735e-09 96 2.84735e-09
0.187328 2.90304e-09 48 2.90304e-09
0.188496 2.83419e-09 204 2.83419e-09
0.190347 3.43157e-09 240 3.43157e-09
0.191954 2.57249e-09 96 2.57249e-09
0.193094 2.65e-09 96 2.65e-09
0.194226 3.96663e-09 240 3.96663e-09
0.196472 2.70894e-09 48 2.70894e-09
0.197585 2.96208e-09 288 2.96208e-09
0.199006 3.71227e-09 336 3.71227e-09
0.201976 3.74006e-09 96 3.74006e-09
0.203059 4.08623e-09 192 4.08623e-09
0.205208 3.90483e-09 48 3.90483e-09
0.206274 3.96245e-09 96 3.96245e-09
0.207335 4.00093e-09 216 4.00093e-09
0.20839 3.87717e-09 144 3.87717e-09
0.210326 5.28872e-09 396 5.28872e-09
0.211524 5.65653e-09 96 5.65653e-09
0.213587 4.43021e-09 144 4.43021e-09
0.214612 7.14404e-09 192 7.14404e-09
0.215631 4.55158e-09 144 4.55158e-09
0.216957 5.01164e-09 208 5.01164e-09
0.218661 6.3366e-09 144 6.3366e-09
0.219662 4.97892e-09 288 4.97892e-09
0.223129 5.60403e-09 384 5.60403e-09
0.224599 3.87032e-09 96 3.87032e-09
0.22618 5.33418e-09 384 5.33418e-09
0.22751 6.12176e-09 144 6.12176e-09
0.229429 7.35915e-09 96 7.35915e-09
0.230383 5.14949e-09 156 5.14949e-09
0.231604 6.65993e-09 336 6.65993e-09
0.23416 7.48143e-09 288 7.48143e-09
0.235095 1.07964e-08 288 1.07964e-08
0.236954 6.79088e-09 24 6.79088e-09
0.238108 7.76803e-09 384 7.76803e-09
0.239975 7.30414e-09 336 7.30414e-09
0.241537 7.32873e-09 96 7.32873e-09
0.242444 9.99347e-09 336 9.99347e-09
0.244844 8.15298e-09 288 8.15298e-09
0.246417 8.42887e-09 336 8.42887e-09
0.248401 1.07444e-08 288 1.07444e-08
0.249576 7.91149e-09 96 7.91149e-09
0.251327 6.33603e-09 60 6.33603e-09
0.252777 1.12449e-08 576 1.12449e-08
0.254191 1.00968e-08 160 1.00968e-08
0.25601 9.89151e-09 576 9.89151e-09
0.258214 8.45579e-09 144 8.45579e-09
0.2594 1.21251e-08 480 1.21251e-08
0.26075 6.69245e-09 192 6.69245e-09
0.262904 1.2972e-08 336 1.2972e-08
0.265657 1.30908e-08 432 1.30908e-08
0.266722 1.19162e-08 264 1.19162e-08
0.268622 1.25117e-08 384 1.25117e-08
0.269844 1.02768e-08 240 1.02768e-08
0.271964 1.65474e-08 252 1.65474e-08
0.273543 1.46746e-08 576 1.46746e-08
0.275842 1.58702e-08 624 1.58702e-08
0.277853 1.92322e-08 48 1.92322e-08
0.279641 1.66391e-08 528 1.66391e-08
0.28148 1.10288e-08 384 1.10288e-08
0.282936 1.88185e-08 384 1.88185e-08
0.285198 1.49327e-08 672 1.49327e-08
0.286404 2.12613e-08 96 2.12613e-08
0.288084 1.89995e-08 480 1.89995e-08
0.291553 1.53247e-08 592 1.53247e-08
0.292736 1.80043e-08 300 1.80043e-08
0.294335 2.04804e-08 480 2.04804e-08
0.296659 1.82679e-08 456 1.82679e-08
0.298323 2.14188e-08 432 2.14188e-08
0.300394 2.32946e-08 672 2.32946e-08
0.302928 1.82279e-08 720 1.82279e-08
0.304588 1.80279e-08 288 1.80279e-08
0.305974 2.4647e-08 336 2.4647e-08
0.308578 1.93745e-08 624 1.93745e-08
0.310884 2.48668e-08 576 2.48668e-08
0.312408 2.45602e-08 384 2.45602e-08
0.314799 2.46104e-08 732 2.46104e-08
0.317265 2.48335e-08 816 2.48335e-08
0.319597 2.51112e-08 336 2.51112e-08
0.320771 2.86956e-08 672 2.86956e-08
0.3227 2.60577e-08 480 2.60577e-08
0.32574 2.92386e-08 760 2.92386e-08
0.32795 2.74204e-08 768 2.74204e-08
0.330224 2.93753e-08 480 2.93753e-08
0.331726 2.93015e-08 720 2.93015e-08
0.333831 3.62718e-08 396 3.62718e-08
0.336246 3.16089e-08 768 3.16089e-08
