# in Mpc/h Units 
# D1 = 0.0259301 
# k P N P(z=0)
0.020944 16.5913 6 24675.9
0.0296192 13.6344 12 20278.1
0.036276 11.2688 8 16759.7
0.0418879 9.69532 6 14419.6
0.0468321 8.68969 24 12923.9
0.051302 8.06865 24 12000.3
0.0592384 7.23061 12 10753.9
0.0628319 6.98367 30 10386.6
0.0662306 6.7268 24 10004.6
0.0694632 6.44153 24 9580.31
0.072552 6.14523 8 9139.63
0.0755145 5.87075 24 8731.41
0.0783651 5.55631 48 8263.75
0.0837758 5.04185 6 7498.6
0.0863541 4.70592 48 6998.99
0.0888577 4.46407 36 6639.29
0.0912926 4.22296 24 6280.7
0.0936642 4.03175 24 5996.31
0.0959772 3.85389 48 5731.79
0.0982358 3.67307 24 5462.85
0.102604 3.38296 24 5031.39
0.10472 3.26545 30 4856.61
0.106794 3.20291 72 4763.6
0.108828 3.14779 32 4681.62
0.112787 3.00155 72 4464.12
0.114715 2.95302 48 4391.94
0.118477 2.89741 12 4309.24
0.120314 2.85549 48 4246.89
0.122123 2.81537 48 4187.22
0.123906 2.78419 48 4140.84
0.125664 2.72976 30 4059.89
0.127397 2.72402 24 4051.36
0.129107 2.66074 72 3957.24
0.132461 2.57642 24 3831.83
0.134107 2.51882 96 3746.16
0.135732 2.47584 48 3682.25
0.137339 2.43677 24 3624.14
0.138926 2.38718 24 3550.38
0.140496 2.318 72 3447.5
0.142049 2.25342 48 3351.46
0.145104 2.22924 8 3315.49
0.146608 2.14185 54 3185.52
0.148632 2.05888 132 3062.11
0.151029 1.98067 24 2945.79
0.152474 1.93151 72 2872.68
0.153906 1.90689 96 2836.07
0.15673 1.81536 48 2699.93
0.158123 1.76997 48 2632.43
0.160531 1.72358 96 2563.43
0.163577 1.66619 72 2478.09
0.164913 1.6296 96 2423.65
0.167552 1.63358 6 2429.57
0.169502 1.57025 192 2335.39
0.172283 1.53695 72 2285.87
0.173974 1.51504 96 2253.28
0.17523 1.49735 48 2226.97
0.178418 1.46533 84 2179.34
0.180167 1.43912 120 2140.37
0.181741 1.44094 80 2143.07
0.184179 1.4087 144 2095.11
0.187328 1.40828 24 2094.5
0.188867 1.36815 150 2034.81
0.191267 1.343 120 1997.4
0.193903 1.32171 168 1965.75
0.196472 1.29759 24 1929.86
0.198088 1.28092 264 1905.07
0.199793 1.25203 48 1862.12
0.202698 1.22219 144 1817.74
0.205919 1.18992 72 1769.74
0.207757 1.16811 180 1737.3
0.21056 1.12271 246 1669.77
0.213587 1.08508 72 1613.81
0.215528 1.06811 240 1588.58
0.218352 1.02323 104 1521.83
0.219662 1.01493 144 1509.47
0.223423 0.964631 240 1434.67
0.22618 0.95074 192 1414.01
0.228278 0.932109 120 1386.3
0.231217 0.903981 246 1344.47
0.234628 0.889011 288 1322.2
0.237806 0.872328 156 1297.39
0.239714 0.857259 216 1274.98
0.242607 0.847359 264 1260.25
0.245954 0.829363 264 1233.49
0.248695 0.809333 192 1203.7
0.252641 0.792091 318 1178.06
