# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 8.09902e-14 12 8.09902e-14
0.0296192 2.05894e-13 24 2.05894e-13
0.036276 2.81342e-14 16 2.81342e-14
0.0418879 9.14301e-13 12 9.14301e-13
0.0468321 2.53936e-12 48 2.53936e-12
0.051302 1.28231e-12 48 1.28231e-12
0.0592384 7.96795e-13 24 7.96795e-13
0.0628319 5.536e-12 60 5.536e-12
0.0662306 2.233e-11 48 2.233e-11
0.0694632 1.26948e-11 48 1.26948e-11
0.072552 4.89355e-13 16 4.89355e-13
0.0755145 1.09923e-11 48 1.09923e-11
0.0783651 8.52076e-12 96 8.52076e-12
0.0837758 3.71215e-11 12 3.71215e-11
0.0863541 1.23621e-11 96 1.23621e-11
0.0888577 2.71304e-11 72 2.71304e-11
0.0912926 1.56799e-11 48 1.56799e-11
0.0936642 2.36026e-11 48 2.36026e-11
0.0959772 4.08269e-11 96 4.08269e-11
0.0982358 5.52366e-12 48 5.52366e-12
0.102604 3.89022e-11 48 3.89022e-11
0.10472 2.23828e-11 60 2.23828e-11
0.106794 6.92257e-11 144 6.92257e-11
0.108828 9.53353e-11 64 9.53353e-11
0.112787 6.17854e-11 144 6.17854e-11
0.114715 7.67861e-11 96 7.67861e-11
0.118477 2.78046e-11 24 2.78046e-11
0.120314 5.3845e-11 96 5.3845e-11
0.122123 3.2883e-11 96 3.2883e-11
0.123906 1.02204e-10 96 1.02204e-10
0.125664 3.42924e-11 60 3.42924e-11
0.127397 2.11903e-10 48 2.11903e-10
0.129107 1.35564e-10 144 1.35564e-10
0.132461 1.68116e-10 48 1.68116e-10
0.134107 1.36436e-10 192 1.36436e-10
0.135732 9.26733e-11 96 9.26733e-11
0.137339 8.19718e-11 48 8.19718e-11
0.138926 1.40119e-10 48 1.40119e-10
0.140496 8.24067e-11 144 8.24067e-11
0.142049 1.94027e-10 96 1.94027e-10
0.145104 1.68758e-11 16 1.68758e-11
0.146608 2.26513e-10 108 2.26513e-10
0.148096 1.94266e-10 168 1.94266e-10
0.14957 1.87474e-10 96 1.87474e-10
0.151029 1.37166e-10 48 1.37166e-10
0.152474 3.35192e-10 144 3.35192e-10
0.153906 1.98666e-10 192 1.98666e-10
0.15673 1.29889e-10 96 1.29889e-10
0.158123 1.01105e-10 96 1.01105e-10
0.159504 2.85574e-10 48 2.85574e-10
0.160874 2.48132e-10 144 2.48132e-10
0.163577 1.27128e-10 144 1.27128e-10
0.164913 1.7114e-10 192 1.7114e-10
0.167552 1.96558e-09 12 1.96558e-09
0.168856 3.90759e-10 192 3.90759e-10
0.170149 3.08098e-10 192 3.08098e-10
0.171434 2.41302e-10 48 2.41302e-10
0.172708 3.73143e-10 96 3.73143e-10
0.173974 4.93927e-10 192 4.93927e-10
0.17523 7.55028e-11 96 7.55028e-11
0.177715 6.19003e-10 72 6.19003e-10
0.178945 4.94073e-10 96 4.94073e-10
0.180167 3.87198e-10 240 3.87198e-10
0.18138 2.52342e-10 112 2.52342e-10
0.182585 2.65892e-10 48 2.65892e-10
0.183782 3.21241e-10 192 3.21241e-10
0.184972 3.66735e-10 96 3.66735e-10
0.187328 4.78636e-10 48 4.78636e-10
0.188496 3.79488e-10 204 3.79488e-10
0.190347 7.26184e-10 240 7.26184e-10
0.191954 5.20678e-10 96 5.20678e-10
0.193094 7.32661e-10 96 7.32661e-10
0.194226 5.4899e-10 240 5.4899e-10
0.196472 7.97619e-11 48 7.97619e-11
0.197585 4.63395e-10 288 4.63395e-10
0.199006 6.74618e-10 336 6.74618e-10
0.201976 4.83783e-10 96 4.83783e-10
0.203059 6.18905e-10 192 6.18905e-10
0.205208 4.78863e-10 48 4.78863e-10
0.206274 5.94992e-10 96 5.94992e-10
0.207335 7.76769e-10 216 7.76769e-10
0.20839 5.29724e-10 144 5.29724e-10
0.210326 6.39884e-10 396 6.39884e-10
0.211524 1.05001e-09 96 1.05001e-09
0.213587 8.84368e-10 144 8.84368e-10
0.214612 9.76137e-10 192 9.76137e-10
0.215631 9.28973e-10 144 9.28973e-10
0.216957 1.18782e-09 208 1.18782e-09
0.218661 7.5486e-10 144 7.5486e-10
0.219662 1.08316e-09 288 1.08316e-09
0.223129 9.36649e-10 384 9.36649e-10
0.224599 8.05117e-10 96 8.05117e-10
0.22618 8.83975e-10 384 8.83975e-10
0.22751 1.26487e-09 144 1.26487e-09
0.229429 1.42879e-09 96 1.42879e-09
0.230383 7.48493e-10 156 7.48493e-10
0.231604 9.37203e-10 336 9.37203e-10
0.23416 1.30173e-09 288 1.30173e-09
0.235095 1.65497e-09 288 1.65497e-09
0.236954 4.8499e-10 24 4.8499e-10
0.238108 1.1303e-09 384 1.1303e-09
0.239975 1.29436e-09 336 1.29436e-09
0.241537 6.57314e-10 96 6.57314e-10
0.242444 1.41263e-09 336 1.41263e-09
0.244844 1.07424e-09 288 1.07424e-09
0.246417 1.20296e-09 336 1.20296e-09
0.248401 1.65188e-09 288 1.65188e-09
0.249576 6.67512e-10 96 6.67512e-10
0.251327 6.76277e-10 60 6.76277e-10
0.252777 1.78772e-09 576 1.78772e-09
0.254191 1.85317e-09 160 1.85317e-09
0.25601 1.27162e-09 576 1.27162e-09
0.258214 2.06718e-09 144 2.06718e-09
0.2594 1.57387e-09 480 1.57387e-09
0.26075 9.81922e-10 192 9.81922e-10
0.262904 2.16268e-09 336 2.16268e-09
0.265657 1.68448e-09 432 1.68448e-09
0.266722 1.63558e-09 264 1.63558e-09
0.268622 1.35413e-09 384 1.35413e-09
0.269844 9.28572e-10 240 9.28572e-10
0.271964 2.34157e-09 252 2.34157e-09
0.273543 1.87352e-09 576 1.87352e-09
0.275842 2.50823e-09 624 2.50823e-09
0.277853 2.2396e-09 48 2.2396e-09
0.279641 3.14394e-09 528 3.14394e-09
0.28148 1.59613e-09 384 1.59613e-09
0.282936 2.99483e-09 384 2.99483e-09
0.285198 2.24148e-09 672 2.24148e-09
0.286404 3.49825e-09 96 3.49825e-09
0.288084 2.13212e-09 480 2.13212e-09
0.291553 2.06434e-09 592 2.06434e-09
0.292736 2.7863e-09 300 2.7863e-09
0.294335 3.26221e-09 480 3.26221e-09
0.296659 3.43364e-09 456 3.43364e-09
0.298323 2.79727e-09 432 2.79727e-09
0.300394 3.37493e-09 672 3.37493e-09
0.302928 3.52637e-09 720 3.52637e-09
0.304588 2.50511e-09 288 2.50511e-09
0.305974 4.14185e-09 336 4.14185e-09
0.308578 2.40098e-09 624 2.40098e-09
0.310884 4.13642e-09 576 4.13642e-09
0.312408 3.64068e-09 384 3.64068e-09
0.314799 3.4215e-09 732 3.4215e-09
0.317265 4.15775e-09 816 4.15775e-09
0.319597 5.02502e-09 336 5.02502e-09
0.320771 5.10391e-09 672 5.10391e-09
0.3227 3.49113e-09 480 3.49113e-09
0.32574 4.69141e-09 760 4.69141e-09
0.32795 3.49154e-09 768 3.49154e-09
0.330224 3.6418e-09 480 3.6418e-09
0.331726 4.40701e-09 720 4.40701e-09
0.333831 5.3414e-09 396 5.3414e-09
0.336246 4.66586e-09 768 4.66586e-09
0.338319 5.73446e-09 768 5.73446e-09
0.341157 5.10232e-09 864 5.10232e-09
0.343593 3.91894e-09 1056 3.91894e-09
0.346262 5.1925e-09 576 5.1925e-09
0.347842 7.39417e-09 576 7.39417e-09
0.350326 5.14856e-09 912 5.14856e-09
0.352828 4.55795e-09 720 4.55795e-09
0.354442 4.70717e-09 360 4.70717e-09
0.356776 6.48493e-09 972 6.48493e-09
0.359142 6.95154e-09 1008 6.95154e-09
0.361681 6.62143e-09 1024 6.62143e-09
0.363857 5.88953e-09 528 5.88953e-09
0.366441 7.16243e-09 1200 7.16243e-09
0.368657 6.42225e-09 576 6.42225e-09
0.371486 7.02419e-09 1344 7.02419e-09
0.374587 9.00049e-09 816 9.00049e-09
0.376839 7.67891e-09 924 7.67891e-09
0.379079 7.98741e-09 1200 7.98741e-09
0.38178 8.50726e-09 1008 8.50726e-09
0.384712 9.64461e-09 648 9.64461e-09
0.386663 8.82784e-09 1488 8.82784e-09
0.389313 7.39615e-09 912 7.39615e-09
0.39167 8.30405e-09 864 8.30405e-09
0.394428 8.37892e-09 1440 8.37892e-09
0.397811 9.29091e-09 1068 9.29091e-09
0.400019 1.02856e-08 1072 1.02856e-08
0.402781 1.06053e-08 1248 1.06053e-08
0.405015 9.18632e-09 1200 9.18632e-09
0.40766 1.06414e-08 1392 1.06414e-08
0.410865 9.8793e-09 912 9.8793e-09
0.413244 1.05522e-08 1464 1.05522e-08
0.416084 1.09457e-08 1200 1.09457e-08
0.418986 1.12183e-08 1404 1.12183e-08
0.421544 1.26697e-08 1344 1.26697e-08
0.424534 1.21038e-08 1536 1.21038e-08
0.42751 1.15486e-08 1536 1.15486e-08
0.430034 1.33991e-08 816 1.33991e-08
0.432751 1.26566e-08 2160 1.26566e-08
0.436344 1.33889e-08 1264 1.33889e-08
0.438896 1.1891e-08 1500 1.1891e-08
0.44171 1.59473e-08 1392 1.59473e-08
0.444585 1.61829e-08 1752 1.61829e-08
0.447784 1.28799e-08 1728 1.28799e-08
0.45034 1.5319e-08 1536 1.5319e-08
0.453413 1.5256e-08 1776 1.5256e-08
0.456575 1.55566e-08 1632 1.55566e-08
0.459787 1.90747e-08 1308 1.90747e-08
0.462622 1.60593e-08 2592 1.60593e-08
0.465862 1.95031e-08 1632 1.95031e-08
0.468802 1.92406e-08 1632 1.92406e-08
0.471915 1.74716e-08 2176 1.74716e-08
0.475472 1.60265e-08 2040 1.60265e-08
0.478779 1.79769e-08 2064 1.79769e-08
0.481919 1.90572e-08 1884 1.90572e-08
0.484939 2.28346e-08 2064 2.28346e-08
0.488502 2.13717e-08 2256 2.13717e-08
0.491034 2.40365e-08 1776 2.40365e-08
0.494348 2.31149e-08 2352 2.31149e-08
0.497688 2.14768e-08 1920 2.14768e-08
0.500527 2.09406e-08 2220 2.09406e-08
0.504331 2.63483e-08 2232 2.63483e-08
0.507364 2.59233e-08 2704 2.59233e-08
0.510774 2.31784e-08 2400 2.31784e-08
0.514275 2.58278e-08 2448 2.58278e-08
0.517978 2.78997e-08 2640 2.78997e-08
0.521294 2.46096e-08 2256 2.46096e-08
0.524822 3.22988e-08 3036 3.22988e-08
0.527973 3.11582e-08 2160 3.11582e-08
0.531698 2.89161e-08 3048 2.89161e-08
0.535226 3.07973e-08 2832 3.07973e-08
0.539103 3.01626e-08 3408 3.01626e-08
0.543 3.20434e-08 2176 3.20434e-08
0.546011 3.33674e-08 2892 3.33674e-08
0.549827 3.73321e-08 3600 3.73321e-08
0.55369 3.7224e-08 3024 3.7224e-08
0.557166 3.72209e-08 2784 3.72209e-08
0.560475 3.18177e-08 2784 3.18177e-08
0.564609 3.96892e-08 3924 3.96892e-08
0.56859 3.6594e-08 3552 3.6594e-08
0.572441 4.19587e-08 3360 4.19587e-08
0.5763 3.69275e-08 3552 3.69275e-08
0.580121 4.14361e-08 3088 4.14361e-08
0.583625 4.03021e-08 3792 4.03021e-08
0.587525 4.1013e-08 3324 4.1013e-08
0.591428 4.95863e-08 3816 4.95863e-08
0.595301 4.51448e-08 4368 4.51448e-08
0.599624 4.55777e-08 3696 4.55777e-08
0.603294 4.6803e-08 3696 4.6803e-08
0.60771 5.101e-08 4476 5.101e-08
0.611568 5.60714e-08 4176 5.60714e-08
0.615779 5.78308e-08 4384 5.78308e-08
0.619303 5.23917e-08 3072 5.23917e-08
0.623194 5.47344e-08 4824 5.47344e-08
0.627636 5.5643e-08 4524 5.5643e-08
0.631826 6.23569e-08 4896 6.23569e-08
0.635971 6.0477e-08 4080 6.0477e-08
0.64039 5.89029e-08 5952 5.89029e-08
0.644956 5.69576e-08 4368 5.69576e-08
0.649302 6.87453e-08 5100 6.87453e-08
0.653461 6.82268e-08 4792 6.82268e-08
0.657644 6.92168e-08 5520 6.92168e-08
0.662026 6.79783e-08 4848 6.79783e-08
0.666685 6.9614e-08 5664 6.9614e-08
0.670916 7.47921e-08 5148 7.47921e-08
0.675462 8.35859e-08 6048 8.35859e-08
0.679703 7.3965e-08 4968 7.3965e-08
0.684292 8.23673e-08 6336 8.23673e-08
0.688927 8.65016e-08 5788 8.65016e-08
0.693468 8.61524e-08 5712 8.61524e-08
0.698026 8.62678e-08 6768 8.62678e-08
0.702952 9.12532e-08 6480 9.12532e-08
0.707372 8.25437e-08 5712 8.25437e-08
0.712317 9.62067e-08 6948 9.62067e-08
0.716936 9.93075e-08 6864 9.93075e-08
0.721869 1.01675e-07 7104 1.01675e-07
0.726964 9.63325e-08 7120 9.63325e-08
0.73163 1.07077e-07 6540 1.07077e-07
0.736224 1.08787e-07 7104 1.08787e-07
0.74119 1.09598e-07 7560 1.09598e-07
0.746118 1.10151e-07 7920 1.10151e-07
0.751313 1.11216e-07 7392 1.11216e-07
0.756133 1.2516e-07 7452 1.2516e-07
0.761156 1.24941e-07 8752 1.24941e-07
0.766095 1.25342e-07 7296 1.25342e-07
0.771205 1.25107e-07 8664 1.25107e-07
0.776456 1.32167e-07 8508 1.32167e-07
0.781432 1.34333e-07 8592 1.34333e-07
0.786733 1.34158e-07 8640 1.34158e-07
0.791574 1.31109e-07 8736 1.31109e-07
0.797255 1.47584e-07 9652 1.47584e-07
