# in Mpc/h Units 
# D1 = 1 
# k P N P(z=0)
0.020944 3.14875e-08 12 3.14875e-08
0.0296192 1.43789e-07 24 1.43789e-07
0.036276 1.86661e-07 16 1.86661e-07
0.0418879 2.12583e-07 12 2.12583e-07
0.0468321 4.46628e-07 48 4.46628e-07
0.051302 6.27573e-07 48 6.27573e-07
0.0592384 6.89596e-07 24 6.89596e-07
0.0628319 1.15138e-06 60 1.15138e-06
0.0662306 7.27897e-07 48 7.27897e-07
0.0694632 1.32039e-06 48 1.32039e-06
0.072552 1.35469e-06 16 1.35469e-06
0.0755145 8.51784e-07 48 8.51784e-07
0.0783651 8.62468e-07 96 8.62468e-07
0.0837758 1.62467e-06 12 1.62467e-06
0.0863541 1.21927e-06 96 1.21927e-06
0.0888577 1.23201e-06 72 1.23201e-06
0.0912926 1.56987e-06 48 1.56987e-06
0.0936642 1.5264e-06 48 1.5264e-06
0.0959772 1.18956e-06 96 1.18956e-06
0.0982358 1.05299e-06 48 1.05299e-06
0.102604 2.64578e-06 48 2.64578e-06
0.10472 1.44817e-06 60 1.44817e-06
0.106794 1.6027e-06 144 1.6027e-06
0.108828 1.88031e-06 64 1.88031e-06
0.112787 2.55912e-06 144 2.55912e-06
0.114715 2.05569e-06 96 2.05569e-06
0.118477 1.68122e-06 24 1.68122e-06
0.120314 1.65745e-06 96 1.65745e-06
0.122123 2.75238e-06 96 2.75238e-06
0.123906 2.34194e-06 96 2.34194e-06
0.125664 2.86685e-06 60 2.86685e-06
0.127397 3.45726e-06 48 3.45726e-06
0.129107 2.73233e-06 144 2.73233e-06
0.132461 4.16913e-06 48 4.16913e-06
0.134107 3.10377e-06 192 3.10377e-06
0.135732 2.37658e-06 96 2.37658e-06
0.137339 2.38328e-06 48 2.38328e-06
0.138926 5.0682e-06 48 5.0682e-06
0.140496 3.54871e-06 144 3.54871e-06
0.142049 3.94359e-06 96 3.94359e-06
0.145104 2.20204e-06 16 2.20204e-06
0.146608 4.30781e-06 108 4.30781e-06
0.148096 3.56624e-06 168 3.56624e-06
0.14957 7.56182e-06 96 7.56182e-06
0.151029 5.29946e-06 48 5.29946e-06
0.152474 3.74489e-06 144 3.74489e-06
0.153906 3.42821e-06 192 3.42821e-06
0.15673 3.92462e-06 96 3.92462e-06
0.158123 4.35813e-06 96 4.35813e-06
0.159504 3.18719e-06 48 3.18719e-06
0.160874 4.97456e-06 144 4.97456e-06
0.163577 6.92909e-06 144 6.92909e-06
0.164913 4.41884e-06 192 4.41884e-06
0.167552 4.1015e-06 12 4.1015e-06
0.168856 4.82239e-06 192 4.82239e-06
0.170149 6.09839e-06 192 6.09839e-06
0.171434 6.01325e-06 48 6.01325e-06
0.172708 6.77685e-06 96 6.77685e-06
0.173974 5.61654e-06 192 5.61654e-06
0.17523 5.04091e-06 96 5.04091e-06
0.177715 5.26011e-06 72 5.26011e-06
0.178945 5.59165e-06 96 5.59165e-06
0.180167 5.18073e-06 240 5.18073e-06
0.18138 5.98932e-06 112 5.98932e-06
0.182585 4.77655e-06 48 4.77655e-06
0.183782 5.33663e-06 192 5.33663e-06
0.184972 6.81677e-06 96 6.81677e-06
0.187328 8.51602e-06 48 8.51602e-06
0.188496 6.43498e-06 204 6.43498e-06
0.190347 5.64409e-06 240 5.64409e-06
0.191954 6.05951e-06 96 6.05951e-06
0.193094 6.35662e-06 96 6.35662e-06
0.194226 9.0797e-06 240 9.0797e-06
0.196472 4.90818e-06 48 4.90818e-06
0.197585 6.75789e-06 288 6.75789e-06
0.199006 5.91443e-06 336 5.91443e-06
0.201976 8.11202e-06 96 8.11202e-06
0.203059 7.84826e-06 192 7.84826e-06
0.205208 1.049e-05 48 1.049e-05
0.206274 6.40802e-06 96 6.40802e-06
0.207335 6.4885e-06 216 6.4885e-06
0.20839 7.00675e-06 144 7.00675e-06
0.210326 7.47845e-06 396 7.47845e-06
0.211524 1.04799e-05 96 1.04799e-05
0.213587 1.09458e-05 144 1.09458e-05
0.214612 7.69741e-06 192 7.69741e-06
0.215631 7.34958e-06 144 7.34958e-06
0.216957 1.00374e-05 208 1.00374e-05
0.218661 8.29713e-06 144 8.29713e-06
0.219662 9.45492e-06 288 9.45492e-06
0.223129 9.79163e-06 384 9.79163e-06
0.224599 8.37207e-06 96 8.37207e-06
0.22618 7.51794e-06 384 7.51794e-06
0.22751 8.66952e-06 144 8.66952e-06
0.229429 8.42685e-06 96 8.42685e-06
0.230383 1.13044e-05 156 1.13044e-05
0.231604 9.14405e-06 336 9.14405e-06
0.23416 8.81841e-06 288 8.81841e-06
0.235095 9.55599e-06 288 9.55599e-06
0.236954 7.63224e-06 24 7.63224e-06
0.238108 1.1034e-05 384 1.1034e-05
0.239975 1.08052e-05 336 1.08052e-05
0.241537 1.22753e-05 96 1.22753e-05
0.242444 1.16406e-05 336 1.16406e-05
0.244844 1.12118e-05 288 1.12118e-05
0.246417 1.02927e-05 336 1.02927e-05
0.248401 1.12305e-05 288 1.12305e-05
0.249576 1.02419e-05 96 1.02419e-05
0.251327 1.20528e-05 60 1.20528e-05
0.252777 1.26477e-05 576 1.26477e-05
0.254191 1.18219e-05 160 1.18219e-05
0.25601 1.32157e-05 576 1.32157e-05
0.258214 1.35828e-05 144 1.35828e-05
0.2594 1.26694e-05 480 1.26694e-05
0.26075 1.45654e-05 192 1.45654e-05
0.262904 1.36691e-05 336 1.36691e-05
0.265657 1.53123e-05 432 1.53123e-05
0.266722 1.1216e-05 264 1.1216e-05
0.268622 1.14127e-05 384 1.14127e-05
0.269844 1.48536e-05 240 1.48536e-05
0.271964 1.30518e-05 252 1.30518e-05
0.273543 1.27837e-05 576 1.27837e-05
0.275842 1.59794e-05 624 1.59794e-05
0.277853 9.22588e-06 48 9.22588e-06
0.279641 1.60244e-05 528 1.60244e-05
0.28148 1.38915e-05 384 1.38915e-05
0.282936 1.44864e-05 384 1.44864e-05
0.285198 1.54588e-05 672 1.54588e-05
0.286404 1.05248e-05 96 1.05248e-05
0.288084 1.50483e-05 480 1.50483e-05
0.291553 1.55341e-05 592 1.55341e-05
0.292736 1.54049e-05 300 1.54049e-05
0.294335 1.74497e-05 480 1.74497e-05
0.296659 1.69057e-05 456 1.69057e-05
0.298323 1.79945e-05 432 1.79945e-05
0.300394 1.71229e-05 672 1.71229e-05
0.302928 1.76308e-05 720 1.76308e-05
0.304588 1.66339e-05 288 1.66339e-05
0.305974 1.66447e-05 336 1.66447e-05
0.308578 1.6899e-05 624 1.6899e-05
0.310884 1.83028e-05 576 1.83028e-05
0.312408 1.69564e-05 384 1.69564e-05
0.314799 1.9446e-05 732 1.9446e-05
0.317265 1.90019e-05 816 1.90019e-05
0.319597 1.73858e-05 336 1.73858e-05
0.320771 1.52591e-05 672 1.52591e-05
0.3227 2.13398e-05 480 2.13398e-05
0.32574 2.03694e-05 760 2.03694e-05
0.32795 1.83769e-05 768 1.83769e-05
0.330224 2.07223e-05 480 2.07223e-05
0.331726 2.27308e-05 720 2.27308e-05
0.333831 1.8547e-05 396 1.8547e-05
0.336246 1.9668e-05 768 1.9668e-05
0.338319 2.04656e-05 768 2.04656e-05
0.341157 2.17284e-05 864 2.17284e-05
0.343593 2.22545e-05 1056 2.22545e-05
0.346262 1.9048e-05 576 1.9048e-05
0.347842 2.2699e-05 576 2.2699e-05
0.350326 1.99163e-05 912 1.99163e-05
0.352828 2.16351e-05 720 2.16351e-05
0.354442 2.29558e-05 360 2.29558e-05
0.356776 2.33362e-05 972 2.33362e-05
0.359142 2.08852e-05 1008 2.08852e-05
0.361681 2.34683e-05 1024 2.34683e-05
0.363857 2.58326e-05 528 2.58326e-05
0.366441 2.79448e-05 1200 2.79448e-05
0.368657 2.48779e-05 576 2.48779e-05
0.371486 2.30914e-05 1344 2.30914e-05
0.374587 2.46904e-05 816 2.46904e-05
0.376839 2.58742e-05 924 2.58742e-05
0.379079 3.08097e-05 1200 3.08097e-05
0.38178 2.67868e-05 1008 2.67868e-05
0.384712 3.12847e-05 648 3.12847e-05
0.386663 2.99566e-05 1488 2.99566e-05
0.389313 2.88596e-05 912 2.88596e-05
0.39167 2.93031e-05 864 2.93031e-05
0.394428 2.88756e-05 1440 2.88756e-05
0.397811 2.69386e-05 1068 2.69386e-05
0.400019 3.01991e-05 1072 3.01991e-05
0.402781 2.91411e-05 1248 2.91411e-05
0.405015 3.41406e-05 1200 3.41406e-05
0.40766 2.78312e-05 1392 2.78312e-05
0.410865 3.48403e-05 912 3.48403e-05
0.413244 3.10627e-05 1464 3.10627e-05
0.416084 3.03159e-05 1200 3.03159e-05
0.418986 3.15779e-05 1404 3.15779e-05
0.421544 3.12432e-05 1344 3.12432e-05
0.424534 3.12259e-05 1536 3.12259e-05
0.42751 3.46573e-05 1536 3.46573e-05
0.430034 3.04914e-05 816 3.04914e-05
0.432751 3.35579e-05 2160 3.35579e-05
0.436344 3.47126e-05 1264 3.47126e-05
0.438896 3.66706e-05 1500 3.66706e-05
0.44171 3.75128e-05 1392 3.75128e-05
0.444585 3.73885e-05 1752 3.73885e-05
0.447784 3.78625e-05 1728 3.78625e-05
0.45034 3.92132e-05 1536 3.92132e-05
0.453413 3.60618e-05 1776 3.60618e-05
0.456575 3.56871e-05 1632 3.56871e-05
0.459787 4.15555e-05 1308 4.15555e-05
0.462622 3.85708e-05 2592 3.85708e-05
0.465862 4.13499e-05 1632 4.13499e-05
0.468802 4.26495e-05 1632 4.26495e-05
0.471915 3.94852e-05 2176 3.94852e-05
0.475472 4.216e-05 2040 4.216e-05
0.478779 4.31365e-05 2064 4.31365e-05
0.481919 3.79931e-05 1884 3.79931e-05
0.484939 4.37123e-05 2064 4.37123e-05
0.488502 4.04944e-05 2256 4.04944e-05
0.491034 4.26748e-05 1776 4.26748e-05
0.494348 4.5394e-05 2352 4.5394e-05
0.497688 4.70582e-05 1920 4.70582e-05
0.500527 4.66737e-05 2220 4.66737e-05
0.504331 4.47783e-05 2232 4.47783e-05
0.507364 4.65001e-05 2704 4.65001e-05
0.510774 5.09191e-05 2400 5.09191e-05
0.514275 4.88847e-05 2448 4.88847e-05
0.517978 4.94135e-05 2640 4.94135e-05
0.521294 5.36417e-05 2256 5.36417e-05
0.524822 5.16137e-05 3036 5.16137e-05
0.527973 5.32668e-05 2160 5.32668e-05
0.531698 5.25283e-05 3048 5.25283e-05
0.535226 5.07398e-05 2832 5.07398e-05
0.539103 5.21554e-05 3408 5.21554e-05
0.543 5.65817e-05 2176 5.65817e-05
0.546011 5.09685e-05 2892 5.09685e-05
0.549827 5.5884e-05 3600 5.5884e-05
0.55369 6.01147e-05 3024 6.01147e-05
0.557166 6.39233e-05 2784 6.39233e-05
0.560475 5.77342e-05 2784 5.77342e-05
0.564609 5.79674e-05 3924 5.79674e-05
0.56859 5.63295e-05 3552 5.63295e-05
0.572441 6.17966e-05 3360 6.17966e-05
0.5763 6.26056e-05 3552 6.26056e-05
0.580121 6.16165e-05 3088 6.16165e-05
0.583625 6.01304e-05 3792 6.01304e-05
0.587525 6.24945e-05 3324 6.24945e-05
0.591428 6.03431e-05 3816 6.03431e-05
0.595301 6.26794e-05 4368 6.26794e-05
0.599624 6.4204e-05 3696 6.4204e-05
0.603294 6.5106e-05 3696 6.5106e-05
0.60771 6.72583e-05 4476 6.72583e-05
